Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,36.94,954.00,955.00,933.00,952.00,952.00,0.00,0.00,940.50,826.00,954.00,"776,854.80",21,-2.00,22.00,-0.21,2.36,1.21,976.67,"1,007.94","1,240.00",827.90
ADBL,35.11,311.00,311.00,306.30,309.00,309.00,0.00,0.00,307.63,"9,404.00",310.70,"2,892,913.20",97,-1.70,4.70,-0.55,1.53,0.44,306.70,312.25,344.90,277.00
AHL,36.08,537.70,537.70,503.00,510.00,510.00,0.00,0.00,509.01,"14,691.00",566.00,"7,477,885.90",152,-56.00,34.70,-9.89,6.90,0.19,553.94,582.69,721.00,461.10
AHPC,37.44,279.00,279.00,276.00,278.00,278.00,0.00,0.00,276.94,"46,319.00",279.00,"12,827,413.80",194,-1.00,3.00,-0.36,1.09,0.38,281.62,285.17,334.00,250.10
AKJCL,31.41,372.70,372.70,343.10,352.40,352.40,0.00,0.00,352.80,"170,733.00",355.00,"60,235,254.00",307,-2.60,29.60,-0.73,8.63,-0.11,296.05,264.75,431.80,172.90
AKPL,34.31,282.40,282.40,265.00,266.00,266.00,0.00,0.00,265.84,"67,211.00",269.00,"17,867,280.80",238,-3.00,17.40,-1.12,6.57,0.06,263.09,262.04,317.00,227.50
ALBSL,33.39,"1,080.00","1,107.40","1,080.00","1,105.50","1,105.50",0.00,0.00,"1,096.27","3,006.00","1,107.40","3,295,392.30",75,-1.90,27.40,-0.17,2.54,0.83,"1,136.23","1,087.65","1,334.00",775.10
ALICL,41.73,448.30,458.00,448.00,454.20,454.20,0.00,0.00,452.17,"14,590.00",455.90,"6,597,232.20",106,-1.70,10.00,-0.37,2.23,0.45,466.27,473.41,759.00,430.00
ANLB,37.28,"5,872.00","6,044.70","5,870.00","6,005.00","6,005.00",0.00,0.00,"5,891.90",661.00,"6,050.00","3,894,544.00",21,-45.00,174.70,-0.74,2.98,1.88,"6,236.80","6,146.94","6,989.00","5,055.20"
API,38.87,343.80,349.90,339.00,348.00,348.00,0.00,0.00,344.26,"139,575.00",343.80,"48,050,483.50",528,4.20,10.90,1.22,3.22,1.07,311.65,305.47,368.90,258.80
AVYAN,35.50,"1,049.80","1,120.00","1,049.80","1,120.00","1,120.00",0.00,0.00,"1,113.97","3,331.00","1,105.00","3,710,619.60",74,15.00,70.20,1.36,6.69,0.54,"1,032.67","1,036.94","1,366.00",906.00
BANDIPUR,35.83,804.00,818.90,794.10,810.00,810.00,0.00,0.00,805.45,"16,263.00",804.00,"13,099,009.00",388,6.00,24.80,0.75,3.12,0.56,0.00,0.00,"1,233.00",285.00
