Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,39.87,"1,010.00","1,022.00",990.00,995.00,"1,005.70","1,254.00","1,010.00","1,261,152.90",41,-15.00,32.00,-1.49,3.23,-1.08,"1,369.46","1,437.23","1,870.00",980.00
ADBL,34.08,373.00,382.00,366.10,367.00,370.87,"27,160.00",373.00,"10,072,937.50",329,-6.00,15.90,-1.61,4.34,-1.06,444.01,477.26,620.00,364.70
ADBLD83,35.76,983.60,"1,003.20",983.20,983.20,987.36,125.00,964.40,"123,420.00",3,18.80,20.00,1.95,2.03,-0.42,"1,039.39",-,"1,150.00",955.50
AHPC,37.86,440.00,457.70,425.00,426.00,440.73,"130,526.00",440.00,"57,526,634.80",618,-14.00,32.70,-3.18,7.69,-3.46,481.33,515.12,785.00,237.00
AIL,30.64,670.00,686.40,660.20,667.90,669.21,"1,742.00",670.00,"1,165,768.00",65,-2.10,26.20,-0.31,3.97,-0.20,705.00,739.29,976.00,588.80
AKJCL,34.51,271.00,276.40,259.00,261.00,266.04,"38,057.00",266.00,"10,124,603.60",272,-5.00,17.40,-1.88,6.72,-1.93,307.05,325.41,502.00,143.00
AKPL,34.55,457.90,465.00,435.00,438.00,448.21,"59,237.00",449.00,"26,550,816.70",515,-11.00,30.00,-2.45,6.90,-2.33,536.33,553.96,882.40,314.00
ALBSL,44.42,"1,340.00","1,373.00","1,320.00","1,330.00","1,338.49","1,226.00","1,339.90","1,640,989.70",31,-9.90,53.00,-0.74,4.02,-0.64,"1,490.78","1,606.65","2,101.20","1,176.00"
ALICL,32.19,830.00,830.00,792.10,793.10,809.56,"20,464.00",819.00,"16,566,759.60",182,-25.90,37.90,-3.16,4.78,-2.07,"1,080.48","1,168.94","1,565.00",775.00
API,40.54,329.40,335.00,315.00,315.10,324.72,"95,861.00",323.00,"31,127,893.60",673,-7.90,20.00,-2.45,6.35,-3.05,474.09,481.08,670.00,300.00
BARUN,38.01,435.50,444.20,417.00,417.00,432.99,"12,699.00",427.00,"5,498,477.00",110,-10.00,27.20,-2.34,6.52,-3.83,486.12,518.75,763.40,225.00
BBC,41.53,"4,382.00","4,382.00","4,130.00","4,130.00","4,221.87",318.00,"4,297.00","1,342,554.00",18,-167.00,252.00,-3.89,6.10,-2.22,"4,921.70","5,322.78","8,208.00","3,024.00"
BFC,33.45,419.00,427.00,406.00,410.00,416.29,"14,962.00",411.00,"6,228,518.20",142,-1.00,21.00,-0.24,5.17,-1.53,479.89,482.20,630.00,162.00
BNHC,39.87,597.70,633.00,560.10,561.00,588.29,"3,580.00",586.00,"2,106,092.00",103,-25.00,72.90,-4.27,13.02,-4.87,-,-,744.00,246.70
BNT,27.84,"14,100.00","14,100.00","13,624.00","13,700.10","13,818.76",135.00,"14,172.20","1,865,532.00",13,-472.10,476.00,-3.33,3.49,-0.87,"13,208.68","12,300.99","17,670.00","8,788.00"
BOKL,33.48,262.10,264.00,255.00,255.00,258.83,"28,442.00",257.00,"7,361,592.10",159,-2.00,9.00,-0.78,3.53,-1.50,291.89,321.93,433.20,240.20
BOKLPO,43.29,141.00,141.00,141.00,141.00,141.00,"26,352.00",141.00,"3,715,632.00",8,0.00,0.00,0.00,0.00,0.00,-,-,198.00,141.00
BPCL,33.23,391.60,395.00,375.00,375.10,381.40,"16,790.00",384.00,"6,403,775.30",200,-8.90,20.00,-2.32,5.33,-1.68,452.74,487.94,703.00,373.00
CBBL,37.25,"1,160.00","1,183.00","1,123.00","1,138.00","1,149.60","10,147.00","1,144.50","11,664,984.50",250,-6.50,60.00,-0.57,5.34,-1.02,"1,435.07","1,555.17","2,065.20","1,123.00"
CBL,37.00,224.00,228.00,218.00,219.00,221.11,"73,130.00",222.00,"16,169,811.20",227,-3.00,10.00,-1.35,4.59,-0.96,245.11,256.34,316.00,216.00
CCBL,46.04,225.00,231.00,213.70,215.10,217.81,"76,382.00",223.00,"16,636,704.90",334,-7.90,17.30,-3.54,8.10,-1.26,236.66,249.76,324.00,211.00
CFCL,36.17,402.60,410.00,376.00,385.00,389.30,"18,069.00",394.80,"7,034,262.90",145,-9.80,34.00,-2.48,9.04,-1.12,479.56,513.29,814.90,214.00
CGH,53.18,"1,335.00","1,383.70","1,309.00","1,309.00","1,337.85","4,955.00","1,330.00","6,629,058.00",95,-21.00,74.70,-1.58,5.71,-2.20,"1,409.78","1,439.60","2,675.00","1,237.00"
CHCL,35.68,458.00,476.40,450.00,453.00,457.02,"17,673.00",458.00,"8,076,922.30",170,-5.00,26.40,-1.09,5.87,-0.89,529.51,572.04,785.00,450.00
CHDC,35.13,814.90,815.00,772.00,772.00,795.21,"9,195.00",799.00,"7,311,914.20",154,-27.00,43.00,-3.38,5.57,-3.01,881.20,904.43,"1,415.00",416.00
CHL,42.21,399.80,410.00,384.00,385.00,392.65,"13,003.00",392.00,"5,105,618.00",92,-7.00,26.00,-1.79,6.77,-1.99,469.98,500.72,715.00,220.00
CIT,31.08,"3,068.90","3,080.00","2,926.00","2,932.00","2,969.96","15,031.00","3,009.00","44,641,537.50",372,-77.00,154.00,-2.56,5.26,-1.29,"3,222.40","3,396.90","4,560.00","2,625.00"
CLBSL,36.55,914.90,914.90,846.00,863.00,882.25,"3,327.00",897.00,"2,935,230.90",60,-34.00,68.90,-3.79,8.14,-2.23,"1,072.26","1,231.76","1,811.00",846.00
CMF1,41.68,9.96,9.96,9.61,9.65,9.81,"11,520.00",9.78,"112,973.00",9,-0.13,0.35,-1.33,3.64,-1.62,9.80,10.95,16.01,9.03
CMF2,32.95,9.77,10.00,9.77,10.00,9.86,"1,700.00",9.95,"16,762.00",4,0.05,0.23,0.50,2.35,1.40,10.09,11.34,16.87,9.04
CORBL,36.18,482.00,510.00,465.00,465.00,481.25,"1,392.00",475.00,"669,897.10",32,-10.00,45.00,-2.11,9.68,-3.49,707.06,768.78,"1,155.00",460.00
CZBIL,35.39,265.00,267.70,257.10,258.00,261.45,"17,472.00",262.50,"4,568,016.30",144,-4.50,10.60,-1.71,4.12,-1.34,286.41,325.34,444.00,217.31
DDBL,32.76,"1,102.60","1,124.00","1,085.00","1,085.00","1,092.20","6,443.00","1,081.00","7,037,029.80",123,4.00,39.00,0.37,3.59,-0.66,"1,215.02","1,380.94","2,000.00","1,019.00"
DHPL,38.83,282.50,286.00,265.00,269.00,275.67,"14,718.00",277.00,"4,057,240.60",123,-8.00,21.00,-2.89,7.92,-2.48,308.92,320.94,485.20,116.00
EBL,44.63,529.00,529.00,512.10,512.10,514.54,"19,620.00",519.00,"10,095,279.60",118,-6.90,16.90,-1.33,3.30,-0.48,588.76,639.98,841.00,512.00
EDBL,34.38,445.00,449.00,427.00,427.00,435.13,"5,809.00",437.00,"2,527,644.30",74,-10.00,22.00,-2.29,5.15,-1.90,538.53,672.67,"1,195.00",412.00
EIC,28.90,612.00,623.00,591.00,597.00,600.93,"12,781.00",611.20,"7,680,440.30",98,-14.20,32.00,-2.32,5.41,-0.66,664.12,694.91,885.00,526.00
EICPO,26.59,441.60,441.60,425.00,425.00,428.76,397.00,433.00,"170,218.80",4,-8.00,16.60,-1.85,3.91,-0.89,429.54,439.16,530.10,325.90
ENL,42.26,"1,112.00","1,150.00","1,001.00","1,001.00","1,036.97","30,266.00","1,112.00","31,384,946.00","1,135",-111.00,149.00,-9.98,14.89,-3.59,-,-,"1,481.90",287.10
FMDBL,34.11,749.00,755.00,712.00,712.00,730.38,"16,041.00",735.00,"11,716,068.50",161,-23.00,43.00,-3.13,6.04,-2.58,838.18,891.32,"1,365.00",667.00
FOWAD,31.48,"2,269.00","2,290.00","2,205.00","2,210.00","2,237.39","2,972.00","2,225.00","6,649,520.60",102,-15.00,85.00,-0.67,3.85,-1.24,"2,484.19","2,600.96","3,311.00","2,000.00"
GBBL,42.15,433.00,442.00,418.00,418.00,426.20,"31,026.00",425.00,"13,223,372.20",262,-7.00,24.00,-1.65,5.74,-1.96,552.68,566.22,750.00,323.00
GBD80/81,48.77,968.00,968.00,968.00,968.00,968.00,50.00,987.00,"48,400.00",1,-19.00,0.00,-1.93,0.00,0.00,"1,035.83",-,"1,085.00",932.00
