Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,130.00","1,143.00","1,112.00","1,120.00","1,125.06","6,913.00","1,125.00","7,777,506.70",107,-5.00,31.00,-0.44,2.79,-0.45,"1,089.61",958.04,"1,491.00",500.10
ADBL,-,367.00,371.40,365.00,365.10,367.23,"46,503.00",367.20,"17,077,353.20",281,-2.10,6.40,-0.57,1.75,-0.58,330.13,297.49,428.40,223.00
AHL,-,708.00,723.00,705.00,719.00,714.48,"15,836.00",709.80,"11,314,527.70",202,9.20,18.00,1.30,2.55,0.63,608.32,553.65,904.00,297.30
AHPC,-,293.00,294.70,287.00,288.00,290.25,"286,545.00",289.10,"83,169,203.00",775,-1.10,7.70,-0.38,2.68,-0.78,227.66,212.26,349.00,149.00
AKJCL,-,213.00,214.00,210.10,211.10,212.19,"266,665.00",210.00,"56,582,559.70",965,1.10,3.90,0.52,1.86,-0.51,212.28,214.81,274.90,141.30
AKPL,-,267.30,278.00,267.30,270.00,271.86,"290,695.00",272.70,"79,027,517.90",691,-2.70,10.70,-0.99,4.00,-0.69,217.33,204.72,326.00,154.50
ALBSL,-,960.00,960.00,941.00,946.00,948.99,"3,531.00",946.60,"3,350,866.10",78,-0.60,19.00,-0.06,2.02,-0.32,"1,024.50",918.92,"1,177.00",543.00
ALICL,-,747.30,761.00,747.30,750.00,752.15,"23,415.00",754.90,"17,611,550.40",134,-4.90,13.70,-0.65,1.83,-0.29,670.67,642.65,825.00,523.00
ANLB,-,"4,819.00","4,896.00","4,570.00","4,780.00","4,764.41","2,112.00","4,735.00","10,062,436.40",54,45.00,326.00,0.95,7.13,0.33,"3,450.62","2,954.78","5,705.00","1,550.00"
API,-,305.00,306.00,300.00,301.50,302.77,"215,064.00",302.00,"65,114,188.50",733,-0.50,6.00,-0.17,2.00,-0.42,248.92,226.55,390.00,154.70
AVYAN,-,980.00,"1,066.00",970.00,"1,060.00","1,016.34","14,820.00",979.00,"15,062,143.80",270,81.00,96.00,8.27,9.90,4.12,953.86,853.06,"1,195.00",550.00
BARUN,-,405.00,432.00,400.00,418.70,412.71,"234,744.00",405.00,"96,881,411.90",741,13.70,32.00,3.38,8.00,1.43,328.74,302.17,432.00,191.10
BBC,-,"4,300.00","4,385.00","4,300.00","4,375.00","4,333.02",419.00,"4,305.20","1,815,534.00",26,69.80,85.00,1.62,1.98,0.96,"4,226.36","4,078.46","5,314.00","3,410.40"
BEDC,-,513.00,545.60,513.00,536.10,537.61,"44,813.00",523.00,"24,091,696.20",428,13.10,32.60,2.50,6.35,-0.28,450.27,420.52,550.80,184.10
BFC,-,792.50,792.50,766.00,772.00,781.57,"188,985.00",777.00,"147,704,705.10","1,091",-5.00,26.50,-0.64,3.46,-1.24,546.46,479.80,800.00,284.00
BGWT,-,993.00,993.00,965.00,985.00,980.92,"19,302.00",993.00,"18,933,734.30",200,-8.00,28.00,-0.81,2.90,0.41,935.07,825.29,"1,361.70",375.00
BHDC,-,649.00,712.00,639.60,698.00,654.23,"26,378.00",649.00,"17,257,309.70",172,49.00,72.40,7.55,11.32,6.27,603.44,560.33,829.70,305.00
BHL,-,425.00,433.50,399.00,410.00,406.92,"84,484.00",425.00,"34,378,226.90",591,-15.00,34.50,-3.53,8.65,0.75,402.40,382.52,520.00,195.00
BHPL,-,719.00,733.30,712.10,732.00,726.02,"7,348.00",719.90,"5,334,813.70",111,12.10,21.20,1.68,2.98,0.82,664.10,607.11,780.00,374.60
BNHC,-,530.00,562.00,527.20,550.00,545.17,"63,258.00",524.00,"34,486,272.90",529,26.00,34.80,4.96,6.60,0.88,576.82,540.22,742.00,282.50
BNL,-,"17,340.00","17,686.00","17,000.00","17,000.00","17,338.40",50.00,"17,000.00","866,920.00",4,0.00,686.00,0.00,4.04,-1.99,"16,864.52","14,530.72","23,765.60","2,502.30"
BNT,-,"14,698.00","14,698.00","14,420.00","14,649.00","14,618.59",270.00,"14,411.00","3,947,020.00",9,238.00,278.00,1.65,1.93,0.21,"14,206.13","13,896.90","18,100.00","10,500.00"
BOKD86,-,"1,036.00","1,036.00","1,036.00","1,036.00","1,036.00",25.00,"1,036.00","25,900.00",1,0.00,0.00,0.00,0.00,0.00,974.88,924.26,"1,042.00",791.00
BPCL,-,455.00,460.00,451.00,453.80,454.74,"38,497.00",451.00,"17,506,095.20",208,2.80,9.00,0.62,2.00,-0.21,382.10,356.24,536.50,284.40
C30MF,-,9.94,10.10,9.90,10.00,9.97,"234,985.00",9.79,"2,343,390.30",24,0.21,0.20,2.15,2.02,0.27,9.48,9.25,10.92,7.61
CBBL,-,980.00,980.00,970.60,974.00,976.61,"9,636.00",976.00,"9,410,631.30",152,-2.00,9.40,-0.20,0.97,-0.27,939.86,906.41,"1,155.00",800.00
CCBD88,-,"1,190.00","1,213.50","1,190.00","1,213.50","1,204.55",210.00,"1,190.00","252,955.00",5,23.50,23.50,1.97,1.97,0.74,"1,075.32","1,039.49","1,213.50",926.00
CFCL,-,737.40,745.90,724.00,727.40,737.17,"113,931.00",723.00,"83,986,605.10",778,4.40,21.90,0.61,3.02,-1.34,563.41,493.39,820.00,298.00
CGH,-,962.00,998.50,958.00,980.00,978.64,"73,697.00",951.00,"72,122,549.70",721,29.00,40.50,3.05,4.23,0.14,957.15,914.34,"1,360.00",760.00
CHCL,-,596.70,596.70,581.20,593.00,588.85,"57,609.00",585.00,"33,923,162.40",263,8.00,15.50,1.37,2.67,0.70,529.45,507.08,697.00,426.30
CHDC,-,"1,705.00","1,705.00","1,660.00","1,665.00","1,673.68","61,100.00","1,672.20","102,261,854.20",420,-7.20,45.00,-0.43,2.71,-0.52,"1,441.66","1,263.86","2,370.00",627.00
CHL,-,375.10,410.00,375.00,395.00,396.77,"62,247.00",379.90,"24,697,537.00",289,15.10,35.00,3.97,9.33,-0.45,348.11,333.44,447.00,197.00
CIT,-,"2,249.00","2,249.00","2,205.00","2,207.00","2,211.27","10,926.00","2,209.30","24,160,303.20",244,-2.30,44.00,-0.10,2.00,-0.19,"2,193.13","2,163.92","2,700.00","1,880.00"
CITY,-,946.40,966.00,935.00,949.00,951.31,"37,284.00",944.00,"35,468,731.30",359,5.00,31.00,0.53,3.32,-0.24,799.61,733.65,"1,168.50",503.70
CKHL,-,688.00,729.00,688.00,691.00,710.02,"38,357.00",684.30,"27,234,248.30",362,6.70,41.00,0.98,5.96,-2.75,629.85,608.48,783.00,300.00
CLI,-,670.20,685.00,670.20,676.20,679.91,"39,878.00",675.00,"27,113,299.50",703,1.20,14.80,0.18,2.21,-0.55,582.48,538.21,731.00,389.10
CMF1,-,10.80,11.00,10.70,10.71,10.77,"27,000.00",10.83,"290,699.00",10,-0.12,0.30,-1.11,2.80,-0.53,9.88,9.53,11.12,7.59
CMF2,-,9.83,9.83,9.65,9.82,9.70,"4,100.00",10.03,"39,752.00",6,-0.21,0.18,-2.09,1.87,1.27,9.17,8.76,10.68,6.81
CORBL,-,"1,099.00","1,189.10","1,099.00","1,158.00","1,145.44","12,701.00","1,081.00","14,548,178.70",229,77.00,90.10,7.12,8.20,1.09,708.87,616.38,"1,189.10",303.00
CYCL,-,"1,849.30","1,923.90","1,712.00","1,870.00","1,826.85","21,313.00","1,887.00","38,935,599.20",424,-17.00,211.90,-0.90,12.38,2.31,"1,550.58","1,487.29","1,923.90",882.00
CZBIL,-,235.00,240.00,232.00,236.00,236.62,"118,157.00",236.00,"27,957,893.90",259,0.00,8.00,0.00,3.45,-0.26,214.30,196.82,296.00,152.50
DDBL,-,910.00,930.00,910.00,922.00,920.46,"11,475.00",920.00,"10,562,221.90",107,2.00,20.00,0.22,2.20,0.17,890.64,840.71,"1,099.00",650.00
DHPL,-,268.20,268.20,259.70,266.80,265.09,"34,658.00",263.00,"9,187,424.80",162,3.80,8.50,1.44,3.27,0.64,231.01,221.21,312.00,134.00
DLBS,-,"1,580.00","1,713.00","1,580.00","1,700.00","1,677.09","17,177.00","1,564.00","28,807,429.70",373,136.00,133.00,8.70,8.42,1.35,"1,329.53","1,234.77","1,713.00",585.10
DOLTI,-,605.00,630.00,600.00,620.00,619.29,"63,339.00",606.00,"39,225,369.50",459,14.00,30.00,2.31,5.00,0.11,504.59,475.56,742.00,190.00
DORDI,-,476.20,496.00,476.20,489.80,488.94,"32,394.00",482.90,"15,838,703.10",253,6.90,19.80,1.43,4.16,0.18,452.63,450.24,576.00,197.00
EBL,-,622.20,622.20,607.50,614.00,610.37,"32,660.00",610.00,"19,934,677.60",193,4.00,14.70,0.66,2.42,0.59,606.84,574.47,790.00,458.20
EBLD86,-,"1,031.00","1,051.60","1,031.00","1,051.60","1,050.23",375.00,"1,051.60","393,835.00",2,0.00,20.60,0.00,2.00,0.13,977.74,925.85,"1,051.60",791.00
