Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,970.00,970.00,956.10,960.00,960.00,0.00,0.00,960.51,"1,392.00",970.00,"1,337,023.60",39,-10.00,13.90,-1.03,1.45,-0.05,"1,028.39","1,035.14","1,284.90",900.00
ADBL,-,307.00,313.00,303.10,306.90,306.90,0.00,0.00,306.27,"34,955.00",307.90,"10,705,633.10",170,-1.00,9.90,-0.32,3.27,0.21,313.67,304.83,344.90,272.30
AHL,-,555.00,562.50,546.20,546.20,546.20,0.00,0.00,554.08,"5,407.00",553.00,"2,995,885.50",77,-6.80,16.30,-1.23,2.98,-1.44,615.39,634.27,891.00,532.00
AHPC,-,269.00,270.90,265.40,266.70,266.70,0.00,0.00,267.25,"108,567.00",268.40,"29,014,631.80",366,-1.70,5.50,-0.63,2.07,-0.21,284.75,284.35,334.00,242.50
AKJCL,-,230.60,241.00,230.00,232.10,232.10,0.00,0.00,235.61,"1,840,454.00",226.10,"433,636,413.80","4,202",6.00,11.00,2.65,4.78,-1.51,198.25,201.52,241.00,172.90
AKPL,-,255.10,258.80,252.00,254.60,254.60,0.00,0.00,255.75,"325,470.00",254.50,"83,238,644.20",568,0.10,6.80,0.04,2.70,-0.45,253.58,252.68,306.50,216.10
ALBSL,-,"1,149.70","1,184.30","1,149.70","1,178.00","1,178.00",0.00,0.00,"1,176.35","25,750.00","1,173.10","30,290,959.50",175,4.90,34.60,0.42,3.01,0.14,"1,026.55",955.11,"1,242.00",771.00
ALICL,-,494.40,494.40,486.20,487.70,487.70,0.00,0.00,488.43,"42,229.00",490.00,"20,625,729.80",266,-2.30,8.20,-0.47,1.69,-0.15,481.06,536.37,831.00,430.00
ANLB,-,"6,096.90","6,101.90","6,021.00","6,021.00","6,021.00",0.00,0.00,"6,044.34",279.00,"6,096.90","1,686,371.50",25,-75.90,80.90,-1.24,1.34,-0.39,"6,013.81","5,800.03","6,800.00","4,673.00"
API,-,299.00,301.40,293.20,295.90,295.90,0.00,0.00,297.02,"213,242.00",299.90,"63,336,737.20",566,-4.00,8.20,-1.33,2.80,-0.38,290.38,291.13,335.00,258.80
