Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,386.70","1,491.00","1,308.00","1,400.00","1,392.48","29,077.00","1,415.00","40,489,243.50",380,-15.00,183.00,-1.06,13.99,0.54,827.40,735.08,"1,491.00",500.10
ADBL,-,314.10,340.00,309.00,331.80,325.65,"213,901.00",314.00,"69,657,317.30","1,007",17.80,31.00,5.67,10.03,1.85,247.97,247.86,340.00,223.00
ADBLD83,-,"1,115.19","1,115.20","1,115.19","1,115.20","1,115.20",100.00,"1,137.90","111,519.90",6,-22.70,0.01,-1.99,0.00,0.00,"1,032.79","1,008.78","1,144.00",941.00
AHL,-,550.10,563.00,548.00,552.00,555.30,"25,748.00",547.00,"14,297,772.90",275,5.00,15.00,0.91,2.74,-0.60,461.13,425.85,563.00,273.10
AHPC,-,207.00,207.00,198.50,201.00,203.27,"687,648.00",203.00,"139,779,904.00","2,032",-2.00,8.50,-0.99,4.28,-1.13,179.89,194.31,304.00,149.00
AKJCL,-,182.50,196.90,182.50,196.90,192.85,"507,091.00",179.00,"97,792,602.50","2,168",17.90,14.40,10.00,7.89,2.06,215.78,200.79,250.00,141.30
AKPL,-,202.00,206.90,197.00,201.00,202.37,"441,953.00",200.10,"89,439,424.60","1,500",0.90,9.90,0.45,5.03,-0.68,177.18,177.06,242.70,152.40
ALBSL,-,"1,087.30","1,110.00","1,075.00","1,080.00","1,093.80","21,021.00","1,066.00","22,992,777.00",309,14.00,35.00,1.31,3.26,-1.28,817.73,765.40,"1,121.00",543.00
ALICL,-,680.00,690.00,662.20,670.00,680.01,"132,415.00",670.00,"90,043,290.90",602,0.00,27.80,0.00,4.20,-1.49,593.49,610.16,785.00,523.00
ANLB,-,"2,740.00","2,856.00","2,727.20","2,813.00","2,815.92","7,363.00","2,740.00","20,733,582.40",151,73.00,128.80,2.66,4.72,-0.10,"2,124.13","2,005.36","2,876.80","1,550.00"
API,-,212.90,217.00,207.80,210.00,213.31,"842,492.00",208.80,"179,711,476.50","2,279",1.20,9.20,0.57,4.43,-1.58,180.95,178.67,222.30,154.70
AVYAN,-,"1,040.00","1,079.90","1,020.00","1,050.00","1,052.04","23,505.00","1,020.00","24,728,307.30",331,30.00,59.90,2.94,5.87,-0.19,759.76,707.74,"1,079.90",550.00
BARUN,-,348.00,371.10,330.00,344.70,344.84,"180,714.00",343.10,"62,317,363.80",675,1.60,41.10,0.47,12.45,-0.04,260.22,247.66,371.10,191.10
BBC,-,"4,390.00","4,396.00","4,275.00","4,275.00","4,333.66","1,738.00","4,310.00","7,531,896.00",68,-35.00,121.00,-0.81,2.83,-1.37,"3,830.86","3,796.12","4,539.00","3,405.50"
