Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,605.00,610.10,597.00,605.00,605.82,512.00,605.00,"310,180.00",18,0.00,13.10,0.00,2.19,-0.14,567.66,584.25,719.90,500.10
ADBL,-,226.20,229.90,226.00,227.00,226.72,"15,986.00",228.00,"3,624,302.00",121,-1.00,3.90,-0.44,1.73,0.12,248.71,245.19,307.70,224.00
AHL,-,440.00,450.00,422.20,427.00,430.72,"3,699.00",435.00,"1,593,245.00",76,-8.00,27.80,-1.84,6.58,-0.87,364.52,358.91,504.00,273.10
AHPC,-,188.70,188.70,183.20,185.00,185.02,"26,941.00",185.00,"4,984,568.60",154,0.00,5.50,0.00,3.00,-0.01,220.10,236.90,316.00,180.40
AKJCL,-,228.00,228.00,220.50,224.00,222.77,"25,565.00",224.00,"5,695,139.80",119,0.00,7.50,0.00,3.40,0.55,181.33,187.54,250.00,141.30
AKPL,-,181.00,181.00,176.50,179.00,179.31,"74,301.00",177.70,"13,322,792.10",356,1.30,4.50,0.73,2.55,-0.17,182.66,223.12,422.00,152.40
ALBSL,-,639.00,643.00,630.10,643.00,634.97,841.00,639.30,"534,011.00",45,3.70,12.90,0.58,2.05,1.25,680.75,703.65,903.10,543.00
ALICL,-,578.00,578.00,558.60,575.00,568.33,"16,749.00",575.00,"9,518,914.60",127,0.00,19.40,0.00,3.47,1.16,659.34,667.99,812.00,517.50
ANLB,-,"1,920.00","1,956.00","1,872.00","1,956.00","1,917.78",585.00,"1,948.00","1,121,902.50",36,8.00,84.00,0.41,4.49,1.95,"1,859.71","1,948.36","2,651.00",403.80
API,-,180.00,184.00,180.00,181.00,181.66,"145,129.00",180.90,"26,364,354.10",496,0.10,4.00,0.06,2.22,-0.37,180.94,194.74,269.00,154.70
AVYAN,-,598.00,601.00,590.00,590.00,593.40,"4,080.00",593.00,"2,421,067.00",80,-3.00,11.00,-0.51,1.86,-0.58,616.76,639.56,807.80,549.00
BARUN,-,263.90,263.90,252.30,254.00,255.25,"9,206.00",258.80,"2,349,792.60",61,-4.80,11.60,-1.85,4.60,-0.49,233.02,238.16,299.00,191.10
BBC,-,"3,661.70","3,661.80","3,525.00","3,660.00","3,631.52",164.00,"3,590.00","595,570.00",12,70.00,136.80,1.95,3.88,0.78,"3,759.24","3,688.36","4,539.00","3,050.00"
BEDC,-,355.00,357.80,343.20,354.90,351.33,"5,966.00",350.00,"2,096,021.40",106,4.90,14.60,1.40,4.25,1.01,258.88,0.00,412.90,170.00
BFC,-,336.00,336.00,328.60,329.00,331.01,"7,132.00",330.20,"2,360,778.00",62,-1.20,7.40,-0.36,2.25,-0.61,314.00,319.21,377.00,284.00
BGWT,-,590.00,590.00,570.00,579.00,581.06,"2,640.00",590.00,"1,533,995.00",72,-11.00,20.00,-1.86,3.51,-0.36,0.00,0.00,710.00,352.00
BHDC,-,487.80,487.80,462.30,480.40,471.43,"1,116.00",479.90,"526,111.90",64,0.50,25.50,0.10,5.52,1.87,384.14,383.75,523.00,286.50
BHL,-,345.00,362.10,341.00,355.00,350.70,"14,593.00",343.00,"5,117,752.00",171,12.00,21.10,3.50,6.19,1.21,254.77,261.28,394.00,192.70
BHPL,-,476.20,488.80,476.20,482.00,481.88,"2,287.00",485.00,"1,102,061.90",35,-3.00,12.60,-0.62,2.65,0.02,436.96,447.45,610.00,304.10
BNHC,-,435.00,450.00,427.00,439.20,431.37,"4,886.00",435.00,"2,107,677.00",83,4.20,23.00,0.97,5.39,1.78,358.97,357.87,511.90,270.10
BNL,-,"16,556.90","17,855.50","16,556.90","17,855.50","17,219.26",50.00,"16,232.30","860,963.00",5,"1,623.20","1,298.60",10.00,7.84,3.56,0.00,0.00,"17,855.50","2,266.60"
BNT,-,"13,760.00","14,677.00","13,500.00","14,677.00","13,906.98","1,197.00","13,500.00","16,646,653.00",57,"1,177.00","1,177.00",8.72,8.72,5.25,"12,851.21","12,967.35","16,200.00","10,500.00"
BOKD86,-,901.00,905.00,901.00,905.00,901.58,120.00,900.00,"108,190.00",4,5.00,4.00,0.56,0.44,0.38,815.42,798.53,905.00,740.10
BPCL,-,299.00,307.90,299.00,303.80,303.61,"6,358.00",302.00,"1,930,379.40",57,1.80,8.90,0.60,2.98,0.06,307.06,314.14,365.00,292.10
BPW,-,"1,069.90","1,153.90","1,050.00","1,153.90","1,130.07","1,398.00","1,049.00","1,579,835.10",66,104.90,103.90,10.00,9.90,2.07,"1,182.28","1,097.79","1,718.00",233.10
C30MF,-,8.42,8.42,8.42,8.42,8.42,"1,000.00",8.59,"8,420.00",1,-0.17,0.00,-1.98,0.00,0.00,0.00,0.00,10.00,7.61
CBBL,-,833.00,840.00,820.70,830.00,826.37,"19,553.00",833.20,"16,158,037.90",147,-3.20,19.30,-0.38,2.35,0.44,906.79,915.77,"1,115.00",727.00
CBLD88,-,"1,002.00","1,010.00","1,000.00","1,010.00","1,004.81",170.00,"1,001.60","170,817.50",7,8.40,10.00,0.84,1.00,0.51,945.75,917.98,"1,024.00",813.00
CCBD88,-,"1,000.00","1,000.00","1,000.00","1,000.00","1,000.00",33.00,"1,000.00","33,000.00",1,0.00,0.00,0.00,0.00,0.00,944.10,913.66,"1,022.90",816.00
CFCL,-,335.00,341.00,333.00,337.00,334.75,"8,220.00",340.80,"2,751,624.30",42,-3.80,8.00,-1.12,2.40,0.67,333.33,338.94,423.00,275.50
CGH,-,824.00,834.00,810.00,824.00,815.31,"10,999.00",824.00,"8,967,638.50",162,0.00,24.00,0.00,2.96,1.05,"1,068.81","1,131.98","1,520.00",796.20
CHCL,-,466.50,467.00,455.00,463.00,458.64,"38,654.00",461.00,"17,728,079.10",210,2.00,12.00,0.43,2.64,0.94,490.11,503.82,594.00,452.00
CHDC,-,951.00,979.00,951.00,979.00,970.30,"3,404.00",969.90,"3,302,890.40",127,9.10,28.00,0.94,2.94,0.89,985.97,957.72,"1,217.20",681.20
CHL,-,300.00,303.00,295.00,303.00,299.56,"12,354.00",295.00,"3,700,715.80",53,8.00,8.00,2.71,2.71,1.14,243.56,253.95,370.00,194.10
CIT,-,"2,060.00","2,069.00","2,040.00","2,055.00","2,049.76","6,481.00","2,060.00","13,284,507.70",137,-5.00,29.00,-0.24,1.42,0.25,"2,039.28","2,104.87","2,704.00","1,850.00"
CITY,-,578.10,597.70,571.00,590.00,579.58,"5,057.00",586.90,"2,930,949.00",104,3.10,26.70,0.53,4.68,1.77,630.23,0.00,782.50,111.10
CKHL,-,622.30,686.80,602.90,602.90,620.68,"34,944.00",635.00,"21,688,971.90",446,-32.10,83.90,-5.06,13.92,-2.95,0.00,0.00,686.80,300.00
CLI,-,429.00,437.00,429.00,434.10,433.57,"22,878.00",432.00,"9,919,322.10",686,2.10,8.00,0.49,1.86,0.12,0.00,0.00,567.00,375.00
CMF1,-,8.39,8.50,8.39,8.50,8.47,"12,258.00",8.43,"103,845.62",5,0.07,0.11,0.83,1.31,0.33,8.16,8.12,9.40,6.96
CMF2,-,7.64,7.80,7.64,7.80,7.73,"9,225.00",7.76,"71,319.25",7,0.04,0.16,0.52,2.09,0.88,7.96,8.10,10.39,6.81
CORBL,-,437.00,437.00,425.00,427.00,428.31,"2,500.00",428.50,"1,070,767.00",24,-1.50,12.00,-0.35,2.82,-0.31,349.66,342.65,475.00,277.80
CYCL,-,"1,152.60","1,236.20","1,108.00","1,177.60","1,163.56","6,812.00","1,176.10","7,926,171.90",171,1.50,128.20,0.13,11.57,1.19,"1,084.31","1,228.28","1,690.00",882.00
CZBIL,-,162.00,164.00,162.00,163.90,163.05,"7,576.00",163.80,"1,235,254.10",65,0.10,2.00,0.06,1.23,0.52,174.39,175.39,207.80,158.90
DDBL,-,747.00,747.00,736.00,743.00,740.16,"6,733.00",733.90,"4,983,488.10",67,9.10,11.00,1.24,1.49,0.38,745.65,748.90,913.00,606.70
DHPL,-,202.90,206.00,196.00,198.90,198.50,"9,114.00",199.00,"1,809,124.00",61,-0.10,10.00,-0.05,5.10,0.20,168.98,176.13,242.00,134.00
DLBS,-,790.00,853.00,782.10,853.00,808.90,"2,719.00",790.00,"2,199,404.30",77,63.00,70.90,7.97,9.07,5.17,721.68,726.25,"1,088.30",579.00
DOLTI,-,383.00,404.00,380.10,386.00,388.10,"14,177.00",389.80,"5,502,061.90",170,-3.80,23.90,-0.97,6.29,-0.54,265.34,0.00,450.00,177.40
DORDI,-,455.70,481.90,453.00,476.00,461.49,"44,423.00",465.00,"20,500,815.90",303,11.00,28.90,2.37,6.38,3.05,285.47,276.10,576.00,191.60
EBL,-,498.00,512.00,498.00,510.00,505.18,"17,908.00",502.00,"9,046,754.20",126,8.00,14.00,1.59,2.81,0.95,526.97,539.72,633.00,448.00
EBLD86,-,905.00,910.00,905.00,910.00,907.27,55.00,900.00,"49,900.00",2,10.00,5.00,1.11,0.55,0.30,820.40,800.11,910.00,731.10
EDBL,-,343.00,367.90,343.00,349.90,348.07,"3,813.00",348.10,"1,327,204.40",26,1.80,24.90,0.52,7.26,0.52,328.94,323.71,399.70,266.40
EHPL,-,431.00,452.00,431.00,444.90,437.18,"5,645.00",439.00,"2,467,884.80",75,5.90,21.00,1.34,4.87,1.74,364.17,356.07,500.00,273.00
ENL,-,740.00,782.90,740.00,761.00,753.85,"1,085.00",740.00,"817,927.00",39,21.00,42.90,2.84,5.80,0.94,859.19,807.43,"1,060.00",572.00
FMDBL,-,592.50,592.50,580.70,588.90,588.99,"3,393.00",581.00,"1,998,457.50",36,7.90,11.80,1.36,2.03,-0.02,629.85,636.38,781.00,497.20
FOWAD,-,"1,030.00","1,030.00",989.00,"1,015.00","1,001.14","7,236.00","1,012.00","7,244,279.20",73,3.00,41.00,0.30,4.15,1.37,"1,157.68","1,187.50","1,568.00",974.00
GBBD85,-,905.00,905.00,905.00,905.00,905.00,50.00,902.00,"45,250.00",2,3.00,0.00,0.33,0.00,0.00,855.05,837.02,"1,000.00",744.10
GBBL,-,361.00,369.00,360.20,364.00,363.39,"16,049.00",364.90,"5,832,067.80",117,-0.90,8.80,-0.25,2.44,0.17,378.87,377.99,432.40,336.00
GBD80/81,-,"1,005.00","1,025.00","1,005.00","1,025.00","1,016.04",265.00,"1,017.50","269,250.00",5,7.50,20.00,0.74,1.99,0.87,994.81,986.93,"1,075.00",963.10
GBIME,-,184.90,184.90,181.00,184.00,182.31,"37,472.00",182.50,"6,831,592.00",225,1.50,3.90,0.82,2.15,0.92,202.01,199.22,241.90,176.00
GBLBS,-,537.00,544.00,527.00,544.00,533.96,"4,882.00",537.00,"2,606,798.50",39,7.00,17.00,1.30,3.23,1.85,516.89,526.88,673.00,427.00
GCIL,-,481.40,499.60,472.00,490.00,489.24,"103,201.00",472.00,"50,490,269.90",883,18.00,27.60,3.81,5.85,0.15,475.56,0.00,614.00,363.10
GFCL,-,439.10,446.70,435.30,437.30,438.52,"4,831.00",439.00,"2,118,511.90",24,-1.70,11.40,-0.39,2.62,-0.28,431.03,444.62,530.00,375.00
GHL,-,155.00,155.00,151.10,153.00,153.03,"103,516.00",153.00,"15,840,590.10",374,0.00,3.90,0.00,2.58,-0.02,167.23,186.46,286.00,120.00
GIBF1,-,8.29,8.30,8.15,8.15,8.26,"4,400.00",8.29,"36,346.00",15,-0.14,0.15,-1.69,1.84,-1.36,8.19,8.31,9.70,7.20
GILB,-,825.00,825.00,790.00,790.00,799.39,"3,110.00",813.00,"2,486,088.10",54,-23.00,35.00,-2.83,4.43,-1.19,852.55,874.36,"1,110.70",665.10
GLBSL,-,900.00,972.00,891.00,972.00,921.19,"1,542.00",900.00,"1,420,476.00",38,72.00,81.00,8.00,9.09,5.23,743.19,737.12,"1,105.00",589.10
GLH,-,213.00,217.00,207.70,212.00,211.63,"19,202.00",210.00,"4,063,779.50",130,2.00,9.30,0.95,4.48,0.17,228.94,241.01,329.00,194.60
GMFBS,-,813.40,846.10,813.40,831.00,839.66,215.00,830.00,"180,526.60",10,1.00,32.70,0.12,4.02,-1.04,741.50,746.30,922.00,641.00
GMFIL,-,350.00,363.00,350.00,357.90,352.85,"4,181.00",356.80,"1,475,263.80",36,1.10,13.00,0.31,3.71,1.41,349.92,351.41,427.00,277.00
GRDBL,-,360.00,364.90,349.00,358.00,355.52,"10,743.00",360.00,"3,819,398.00",64,-2.00,15.90,-0.56,4.56,0.69,321.92,311.86,393.60,235.50
