Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,595.10,609.00,595.10,597.10,602.95,"1,506.00",606.00,"908,035.50",38,-8.90,13.90,-1.47,2.34,-0.98,572.95,578.34,864.00,500.10
ADBL,-,245.00,247.00,242.30,245.50,244.66,"25,650.00",245.20,"6,275,597.10",175,0.30,4.70,0.12,1.94,0.34,251.35,244.96,318.00,224.00
ADBLD83,-,976.00,983.00,976.00,983.00,979.50,40.00,966.00,"39,180.00",4,17.00,7.00,1.76,0.72,0.36,976.96,986.38,"1,144.00",865.10
AHL,-,395.10,414.10,395.10,400.00,404.18,"9,440.00",394.00,"3,815,434.00",180,6.00,19.00,1.52,4.81,-1.04,344.21,349.11,480.90,273.10
AHPC,-,291.00,293.00,279.10,279.10,283.28,"173,186.00",286.10,"49,059,316.20",841,-7.00,13.90,-2.45,4.98,-1.50,227.47,247.21,360.80,190.00
AKJCL,-,225.40,235.00,220.70,223.90,226.59,"147,418.00",230.00,"33,403,832.50",567,-6.10,14.30,-2.65,6.48,-1.20,172.95,185.75,262.00,141.30
AKPL,-,213.00,214.90,208.00,209.00,211.62,"571,874.00",209.00,"121,018,432.30","1,840",0.00,6.90,0.00,3.32,-1.25,188.43,246.69,430.00,152.40
ALBSL,-,729.00,730.00,702.00,710.00,706.06,"1,225.00",715.00,"864,918.80",66,-5.00,28.00,-0.70,3.99,0.56,697.58,704.78,"1,097.00",543.00
ALICL,-,675.10,689.90,675.10,684.00,684.48,"33,850.00",682.00,"23,169,751.90",162,2.00,14.80,0.29,2.19,-0.07,671.66,656.05,812.00,517.50
ANLB,-,"1,825.00","1,898.90","1,811.00","1,831.00","1,847.82","1,539.00","1,825.20","2,843,788.50",59,5.80,87.90,0.32,4.85,-0.92,"1,940.40",0.00,"2,651.00",403.80
API,-,222.30,222.30,209.80,211.00,213.70,"507,284.00",218.00,"108,408,913.40","1,988",-7.00,12.50,-3.21,5.96,-1.28,181.07,200.30,307.00,154.70
AVYAN,-,616.00,635.00,610.00,618.00,616.57,"3,248.00",625.00,"2,002,619.30",98,-7.00,25.00,-1.12,4.10,0.23,643.43,637.78,807.80,549.00
BARUN,-,249.90,262.00,245.00,249.80,251.09,"59,824.00",255.00,"15,021,221.00",190,-5.20,17.00,-2.04,6.94,-0.52,228.13,235.13,294.00,191.10
BBC,-,"3,700.00","3,728.10","3,680.00","3,680.00","3,703.01",120.00,"3,655.00","444,361.00",10,25.00,48.10,0.68,1.31,-0.63,"3,794.19","3,624.49","4,539.00","3,050.00"
BEDC,-,335.00,337.00,318.10,323.70,323.07,"8,854.00",331.00,"2,860,495.80",227,-7.30,18.90,-2.21,5.94,0.19,232.95,0.00,388.00,170.00
BFC,-,326.00,330.00,318.50,324.00,323.83,"8,483.00",320.00,"2,747,085.20",60,4.00,11.50,1.25,3.61,0.05,315.89,316.04,377.00,284.00
BGWT,-,578.50,580.00,550.10,563.00,560.45,"8,008.00",567.20,"4,488,084.00",200,-4.20,29.90,-0.74,5.44,0.45,0.00,0.00,603.80,352.00
BHDC,-,441.00,465.00,441.00,445.20,446.75,"6,547.00",441.00,"2,924,852.00",156,4.20,24.00,0.95,5.44,-0.35,361.58,374.81,514.20,286.50
BHL,-,305.00,315.00,301.90,307.00,307.01,"12,304.00",308.00,"3,777,462.80",185,-1.00,13.10,-0.32,4.34,0.00,238.64,256.85,394.70,192.70
BHPL,-,459.00,474.00,435.20,454.80,446.77,"5,680.00",450.10,"2,537,673.00",120,4.70,38.80,1.04,8.92,1.76,430.18,443.67,677.20,304.10
BNHC,-,380.50,408.00,380.50,385.00,391.14,"5,871.00",387.00,"2,296,402.00",94,-2.00,27.50,-0.52,7.23,-1.60,339.62,351.18,461.70,270.10
BNT,-,"12,400.00","12,444.00","12,217.10","12,217.10","12,309.34",135.00,"12,200.00","1,661,761.00",12,17.10,226.90,0.14,1.86,-0.76,"13,180.50","12,905.57","16,200.00","10,500.00"
BOKD86,-,822.10,826.00,822.10,826.00,824.96,75.00,823.20,"61,872.00",3,2.80,3.90,0.34,0.47,0.13,800.13,0.00,877.00,740.10
BPCL,-,318.00,329.00,312.00,316.00,319.48,"24,390.00",316.00,"7,792,031.80",181,0.00,17.00,0.00,5.45,-1.10,309.89,314.38,365.00,292.10
BPW,-,"1,405.20","1,457.00","1,405.20","1,431.00","1,443.12",505.00,"1,428.50","728,775.00",23,2.50,51.80,0.18,3.69,-0.85,"1,170.10",0.00,"1,718.00",233.10
C30MF,-,8.35,8.51,8.35,8.51,8.42,"2,400.00",8.50,"20,207.00",14,0.01,0.16,0.12,1.92,1.06,0.00,0.00,10.00,7.61
CBBL,-,875.00,885.00,871.00,876.00,877.46,"6,167.00",870.00,"5,411,319.20",106,6.00,14.00,0.69,1.61,-0.17,930.24,908.68,"1,238.00",727.00
CBLD88,-,978.00,978.00,978.00,978.00,978.00,651.00,979.00,"636,678.00",4,-1.00,0.00,-0.10,0.00,0.00,925.73,900.38,"1,024.00",813.00
CCBD88,-,985.00,990.00,985.00,990.00,987.50,50.00,990.20,"49,375.00",2,-0.20,5.00,-0.02,0.51,0.25,921.14,0.00,"1,022.90",816.00
CFCL,-,345.00,350.90,340.00,342.00,344.86,"10,678.00",339.00,"3,682,443.70",80,3.00,10.90,0.88,3.21,-0.84,340.30,333.40,423.00,275.50
CGH,-,968.20,"1,044.20",968.20,"1,044.20","1,027.83","58,555.00",949.30,"60,184,429.60","1,186",94.90,76.00,10.00,7.85,1.57,"1,151.80","1,155.89","1,520.00",796.20
CHCL,-,507.90,507.90,496.00,496.90,498.50,"19,991.00",498.00,"9,965,594.50",144,-1.10,11.90,-0.22,2.40,-0.32,497.91,502.49,594.00,411.10
CHDC,-,"1,008.00","1,030.00","1,000.00","1,020.00","1,007.21","14,575.00","1,020.00","14,680,038.40",206,0.00,30.00,0.00,3.00,1.25,989.02,924.13,"1,217.20",681.20
CHL,-,289.00,294.00,276.30,277.00,283.71,"10,942.00",284.00,"3,104,327.00",80,-7.00,17.70,-2.46,6.41,-2.42,235.54,252.95,370.00,194.10
CIT,-,"2,090.00","2,131.00","2,078.00","2,078.10","2,094.51","12,926.00","2,093.00","27,073,574.70",323,-14.90,53.00,-0.71,2.55,-0.79,"2,037.74","2,096.49","2,704.00","1,850.00"
