Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,030.00","1,030.00",996.00,"1,020.00","1,020.00",0.00,0.00,"1,006.94",904.00,"1,011.00","910,275.70",23,9.00,34.00,0.89,3.41,1.28,"1,058.31","1,081.08","1,284.90",950.00
ADBL,-,317.00,320.80,316.00,318.00,318.00,0.00,0.00,318.40,"223,177.00",315.00,"71,060,057.80",528,3.00,4.80,0.95,1.52,-0.13,307.17,302.06,377.00,272.30
ADBLD83,-,"1,111.00","1,111.00","1,111.00","1,132.90","1,132.90",0.00,0.00,"1,132.90",1.00,"1,111.00","1,132.90",1,21.90,0.00,1.97,0.00,0.00,"1,104.60","1,099.85","1,160.00","1,046.00"
AHL,-,610.00,612.00,598.00,610.80,610.80,0.00,0.00,604.43,"4,452.00",601.00,"2,690,910.40",74,9.80,14.00,1.63,2.34,1.04,645.00,688.27,891.00,577.40
AHPC,-,283.00,290.50,283.00,284.50,284.50,0.00,0.00,285.01,"83,996.00",286.90,"23,940,060.00",289,-2.40,7.50,-0.84,2.65,-0.18,290.90,280.86,334.00,239.30
AKJCL,-,195.80,195.80,190.00,190.40,190.40,0.00,0.00,191.03,"29,173.00",192.00,"5,572,991.00",133,-1.60,5.80,-0.83,3.05,-0.33,205.39,205.35,233.50,172.90
AKPL,-,254.40,254.40,247.00,248.90,248.90,0.00,0.00,249.18,"61,814.00",249.50,"15,403,063.70",213,-0.60,7.40,-0.24,3.00,-0.11,258.16,250.28,306.50,216.10
ALBSL,-,962.40,980.70,961.00,962.00,962.00,0.00,0.00,965.83,"5,255.00",982.00,"5,075,433.60",67,-20.00,19.70,-2.04,2.05,-0.40,903.90,892.51,"1,091.00",771.00
ALICL,-,465.50,479.80,465.00,473.20,473.20,0.00,0.00,471.40,"59,211.00",474.90,"27,912,114.40",420,-1.70,14.80,-0.36,3.18,0.38,542.35,613.86,831.00,430.00
ANLB,-,"6,050.00","6,144.00","6,050.00","6,144.00","6,144.00",0.00,0.00,"6,088.70",380.00,"6,163.90","2,313,705.00",28,-19.90,94.00,-0.32,1.55,0.90,"5,715.68","5,500.95","6,800.00","4,550.00"
API,-,279.30,286.00,276.10,279.00,279.00,0.00,0.00,279.50,"202,266.00",285.00,"56,532,879.60",560,-6.00,9.90,-2.11,3.59,-0.18,294.40,289.05,335.00,246.20
AVYAN,-,"1,020.00","1,081.00","1,002.00","1,040.00","1,040.00",0.00,0.00,"1,028.84","10,024.00","1,000.00","10,313,100.40",135,40.00,79.00,4.00,7.88,1.07,"1,032.31","1,059.07","1,306.80",905.00
BARUN,-,332.00,337.70,330.10,337.00,337.00,0.00,0.00,333.74,"30,919.00",331.90,"10,318,893.00",146,5.10,7.60,1.54,2.30,0.97,407.19,436.82,589.00,292.10
BBC,-,"5,050.00","5,458.00","4,952.30","4,952.30","4,952.30",0.00,0.00,"5,061.64",977.00,"4,962.00","4,945,227.00",53,-9.70,505.70,-0.20,10.21,-2.21,"5,411.54","5,500.45","7,247.00","4,127.50"
