Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,940.00,974.00,940.00,958.00,958.00,0.00,0.00,958.99,"1,919.00",955.00,"1,840,303.00",47,3.00,34.00,0.31,3.62,-0.10,"1,024.91","1,032.12","1,284.90",900.00
ADBL,-,301.00,305.00,298.90,304.00,304.00,0.00,0.00,302.19,"23,915.00",304.50,"7,226,797.60",159,-0.50,6.10,-0.16,2.04,0.60,313.94,305.17,344.90,272.30
AHL,-,552.10,601.00,551.50,597.90,597.90,0.00,0.00,578.23,"22,893.00",561.00,"13,237,403.90",235,36.90,49.50,6.58,8.98,3.29,613.33,629.64,891.00,532.00
AHPC,-,265.60,270.00,263.70,268.50,268.50,0.00,0.00,267.16,"81,947.00",269.00,"21,893,089.00",362,-0.50,6.30,-0.19,2.39,0.50,284.16,284.88,334.00,242.50
AKJCL,-,280.00,304.70,268.30,304.70,304.70,0.00,0.00,286.27,"2,919,410.00",277.00,"835,751,328.30","6,083",27.70,36.40,10.00,13.57,6.05,201.04,203.52,304.70,172.90
AKPL,-,269.00,281.00,264.50,267.00,267.00,0.00,0.00,269.08,"448,218.00",269.00,"120,606,732.50",877,-2.00,16.50,-0.74,6.24,-0.78,253.90,253.74,306.50,216.10
ALBSL,-,"1,165.30","1,212.00","1,147.00","1,175.00","1,175.00",0.00,0.00,"1,165.75","27,501.00","1,189.00","32,059,360.80",206,-14.00,65.00,-1.18,5.67,0.79,"1,041.81",965.29,"1,250.00",771.00
ALICL,-,476.00,484.80,476.00,477.00,477.00,0.00,0.00,478.11,"48,862.00",480.20,"23,361,623.10",309,-3.20,8.80,-0.67,1.85,-0.23,479.97,528.78,831.00,430.00
ANLB,-,"6,009.00","6,126.00","6,009.00","6,126.00","6,126.00",0.00,0.00,"6,011.57",98.00,"6,129.90","589,133.80",16,-3.90,117.00,-0.06,1.95,1.87,"6,035.22","5,827.76","6,800.00","4,673.00"
API,-,296.20,301.00,291.00,298.00,298.00,0.00,0.00,294.85,"334,494.00",297.50,"98,624,792.20",749,0.50,10.00,0.17,3.44,1.06,290.73,291.91,335.00,258.80
AVYAN,-,991.00,991.40,941.00,984.00,984.00,0.00,0.00,966.94,"7,807.00",972.00,"7,548,922.40",103,12.00,50.40,1.23,5.36,1.73,"1,011.08","1,014.19","1,306.80",906.00
BANDIPUR,-,"1,120.00","1,169.00","1,081.20","1,135.00","1,135.00",0.00,0.00,"1,123.54","251,510.00","1,115.00","282,582,347.30","4,860",20.00,87.80,1.79,8.12,1.01,0.00,0.00,"1,233.00",285.00
