Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,005.00","1,034.30","1,005.00","1,025.00","1,025.47","1,845.00","1,024.00","1,891,995.60",36,1.00,29.30,0.10,2.92,-0.05,"1,121.34","1,034.60","1,491.00",550.10
ADBL,-,307.00,308.00,304.00,306.00,305.52,"28,790.00",307.10,"8,795,851.90",188,-1.10,4.00,-0.36,1.32,0.16,350.81,315.72,428.40,223.00
AHL,-,696.40,719.00,696.40,718.90,706.96,"9,477.00",710.00,"6,699,821.20",81,8.90,22.60,1.25,3.25,1.66,671.77,600.71,904.00,364.70
AHPC,-,245.00,248.00,242.00,244.40,245.15,"86,579.00",245.00,"21,224,720.60",273,-0.60,6.00,-0.24,2.48,-0.31,255.51,224.97,349.00,149.00
AKJCL,-,195.00,195.40,192.50,194.40,193.75,"87,500.00",194.00,"16,953,369.70",347,0.40,2.90,0.21,1.51,0.33,212.44,211.54,274.90,150.90
AKPL,-,229.00,231.00,225.20,229.90,228.84,"63,973.00",227.00,"14,639,347.90",231,2.90,5.80,1.28,2.58,0.46,238.49,215.32,326.00,157.20
ALBSL,-,791.00,810.00,785.00,791.30,793.80,"5,036.00",804.00,"3,997,577.10",111,-12.70,25.00,-1.58,3.18,-0.32,997.64,948.86,"1,177.00",616.90
ALICL,-,719.10,719.10,701.00,705.00,703.35,"13,102.00",705.00,"9,215,346.50",89,0.00,18.10,0.00,2.58,0.23,711.70,662.62,825.00,523.00
ANLB,-,"5,968.20","6,570.00","5,505.70","6,570.00","5,732.26","13,512.00","6,090.00","77,454,233.90",263,480.00,"1,064.30",7.88,19.33,12.75,"4,203.19","3,518.83","6,570.00","1,677.00"
API,-,253.10,262.70,253.10,259.00,259.68,"112,435.00",257.60,"29,196,992.10",384,1.40,9.60,0.54,3.79,-0.26,275.84,241.31,390.00,162.00
AVYAN,-,985.10,"1,017.00",982.00,"1,017.00",993.70,"3,190.00","1,002.00","3,169,895.00",73,15.00,35.00,1.50,3.56,2.29,999.41,932.60,"1,195.00",574.50
BARUN,-,395.00,405.00,390.30,405.00,400.09,"28,333.00",393.00,"11,335,776.80",173,12.00,14.70,3.05,3.77,1.21,372.42,330.07,472.00,211.00
