Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,31.16,944.20,957.90,944.20,957.70,957.70,0.00,0.00,952.77,350.00,958.90,"333,469.70",16,-1.20,13.70,-0.13,1.45,0.51,967.56,984.65,"1,240.00",827.90
ADBL,25.07,293.00,312.00,293.00,309.00,309.00,0.00,0.00,307.79,"8,649.00",308.40,"2,662,071.80",93,0.60,19.00,0.19,6.48,0.39,307.11,309.80,344.90,277.00
ADBLD83,40.42,"1,055.00","1,055.00","1,055.00","1,055.00","1,055.00",0.00,0.00,"1,055.00",50.00,"1,052.10","52,750.00",1,2.90,0.00,0.28,0.00,0.00,"1,087.62","1,094.61","1,160.00","1,042.20"
AHL,31.30,474.00,479.00,470.10,477.00,477.00,0.00,0.00,473.53,"5,986.00",478.90,"2,834,572.90",56,-1.90,8.90,-0.40,1.89,0.73,532.18,562.89,700.00,461.10
AHPC,25.14,272.40,274.00,272.00,273.00,273.00,0.00,0.00,272.74,"31,535.00",274.80,"8,600,824.90",179,-1.80,2.00,-0.66,0.74,0.10,281.22,282.14,334.00,250.10
AKJCL,29.63,416.70,416.70,380.00,381.00,381.00,0.00,0.00,385.44,"829,827.00",396.90,"319,847,871.60","1,801",-15.90,36.70,-4.01,9.66,-1.17,336.90,288.68,461.40,172.90
AKPL,36.76,269.00,269.00,262.20,265.00,265.00,0.00,0.00,264.13,"65,911.00",266.10,"17,409,223.20",212,-1.10,6.80,-0.41,2.59,0.33,268.01,261.67,317.00,227.50
ALBSL,24.90,"1,043.00","1,099.70","1,043.00","1,097.80","1,097.80",0.00,0.00,"1,083.15","2,918.00","1,097.60","3,160,620.70",88,0.20,56.70,0.02,5.44,1.33,"1,144.99","1,106.19","1,334.00",775.10
ALICL,24.01,442.00,448.00,442.00,444.10,444.10,0.00,0.00,444.31,"4,851.00",448.20,"2,155,337.30",54,-4.10,6.00,-0.91,1.36,-0.05,463.53,466.27,550.00,430.00
ANLB,43.45,"5,580.00","6,603.00","5,541.00","6,603.00","6,603.00",0.00,0.00,"5,783.67","1,107.00","5,868.00","6,402,528.00",43,735.00,"1,062.00",12.53,19.17,12.41,"6,183.29","6,175.61","6,989.00","5,220.00"
APHL,30.86,700.00,796.60,700.00,796.60,796.60,0.00,0.00,786.41,398.00,692.70,"312,992.40",40,103.90,96.60,15.00,13.80,1.28,0.00,0.00,796.60,299.70
API,22.80,343.70,346.70,340.50,342.00,342.00,0.00,0.00,343.34,"145,538.00",343.70,"49,968,356.00",503,-1.70,6.20,-0.49,1.82,-0.39,324.65,311.35,370.00,258.80
