Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,44.30,"1,392.00","1,427.00","1,392.00","1,415.00","1,411.22","1,928.00","1,392.00","2,720,833.70",72,23.00,35.00,1.65,2.51,0.27,"1,458.77","1,508.84","1,938.00","1,077.00"
ADBL,50.40,415.00,423.00,415.00,417.00,418.21,"21,775.00",416.40,"9,106,564.70",265,0.60,8.00,0.14,1.93,-0.29,504.14,491.64,620.00,398.00
ADBLD83,48.06,"1,005.00","1,005.00","1,005.00","1,005.00","1,005.00",30.00,"1,005.00","30,150.00",1,0.00,0.00,0.00,0.00,0.00,"1,053.08",-,"1,150.00",994.70
AHPC,44.96,507.00,507.00,495.00,499.90,499.71,"167,638.00",499.00,"83,771,017.20",900,0.90,12.00,0.18,2.42,0.04,519.88,490.89,785.00,230.00
AIL,44.29,741.60,799.80,713.00,780.00,756.97,"19,093.00",727.10,"14,452,830.70",312,52.90,86.80,7.28,12.17,2.95,745.46,781.92,"1,125.00",588.80
AKJCL,44.76,305.00,313.00,305.00,307.00,308.66,"77,668.00",306.90,"23,973,258.40",478,0.10,8.00,0.03,2.62,-0.54,340.07,311.30,502.00,131.00
AKPL,44.81,540.00,549.00,539.00,541.00,542.59,"80,899.00",540.00,"43,894,610.30",725,1.00,10.00,0.19,1.86,-0.29,575.13,527.91,882.40,284.00
ALBSL,44.52,"1,607.00","1,607.00","1,581.00","1,585.00","1,595.39","3,972.00","1,576.00","6,336,896.90",66,9.00,26.00,0.57,1.64,-0.66,"1,633.49","1,693.28","2,101.20","1,176.00"
ALICL,45.78,"1,024.00","1,027.00","1,002.20","1,009.00","1,013.03","16,217.00","1,021.00","16,428,309.20",319,-12.00,24.80,-1.18,2.47,-0.40,"1,250.53","1,293.43","1,565.00",978.00
API,44.56,522.20,522.20,511.00,517.00,515.20,"216,970.00",512.00,"111,781,948.40","1,161",5.00,11.20,0.98,2.19,0.35,492.85,455.09,670.00,267.00
BARUN,44.98,525.00,535.00,515.00,525.00,522.36,"16,225.00",520.60,"8,475,312.10",142,4.40,20.00,0.85,3.88,0.50,520.01,501.50,763.40,215.00
BBC,45.19,"4,999.00","5,100.00","4,992.00","5,050.00","5,027.63",270.00,"5,100.00","1,357,460.00",17,-50.00,108.00,-0.98,2.16,0.44,"5,523.12","5,762.50","8,208.00","2,850.00"
BFC,45.31,485.00,503.00,485.00,496.00,496.33,"25,695.00",494.00,"12,753,317.60",241,2.00,18.00,0.40,3.71,-0.07,499.04,444.37,630.00,151.00
BNHC,59.74,472.40,509.50,472.40,509.50,509.18,"2,810.00",463.20,"1,430,783.00",281,46.30,37.10,10.00,7.85,0.06,-,-,509.50,246.70
BNT,50.53,"14,280.00","14,400.00","14,125.00","14,300.00","14,278.33",323.00,"14,000.00","4,611,900.00",27,300.00,275.00,2.14,1.95,0.15,"11,895.74","11,383.60","17,670.00","8,328.00"
BOKL,43.55,290.00,290.00,285.10,285.10,287.13,"26,226.00",288.20,"7,530,203.40",190,-3.10,4.90,-1.08,1.72,-0.71,333.47,342.49,433.20,240.20
BPCL,46.32,430.00,438.00,425.20,426.00,428.47,"20,457.00",426.50,"8,765,162.40",269,-0.50,12.80,-0.12,3.01,-0.58,511.24,505.29,703.00,383.00
CBBL,43.27,"1,339.00","1,339.00","1,315.00","1,315.00","1,325.28","7,203.00","1,320.00","9,545,972.10",185,-5.00,24.00,-0.38,1.83,-0.78,"1,645.01","1,686.91","2,065.20","1,240.00"
CBL,46.19,256.90,260.00,254.10,259.00,257.73,"77,426.00",256.90,"19,954,735.40",315,2.10,5.90,0.82,2.32,0.49,259.42,264.68,316.00,213.00
CCBL,42.26,251.50,257.00,251.00,254.30,254.41,"65,079.00",253.40,"16,556,743.80",263,0.90,6.00,0.36,2.39,-0.04,251.26,259.01,324.00,212.00
CFCL,49.70,479.40,488.90,466.60,470.00,472.42,"22,761.00",470.00,"10,752,688.40",215,0.00,22.30,0.00,4.78,-0.51,547.58,487.37,814.90,183.00
CGH,45.77,"1,420.00","1,420.00","1,390.00","1,395.00","1,399.62","3,134.00","1,406.00","4,386,397.00",106,-11.00,30.00,-0.78,2.16,-0.33,"1,455.25","1,535.94","2,800.00",159.00
