Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,34.67,"1,015.00","1,022.00","1,011.20","1,013.19","1,014.00",-0.81,0.00,"1,016.30","1,372.00","1,018.89","1,394,369.10",39,-5.70,10.80,-0.56,1.07,-0.31,"1,082.10","1,075.64","1,491.00",965.00
ADBL,35.93,281.80,284.00,281.10,281.85,281.90,-0.05,0.00,281.82,"30,005.00",281.73,"8,456,034.10",156,0.12,2.90,0.04,1.03,0.01,292.10,314.53,428.40,256.00
ADBLD83,38.96,"1,109.00","1,109.00","1,087.00","1,087.00","1,087.00",0.00,0.00,"1,087.00",54.00,"1,109.00","58,698.00",2,-22.00,22.00,-1.98,2.02,0.00,"1,100.44","1,080.16","1,160.00","1,046.00"
AHL,37.88,600.00,610.00,593.00,600.00,600.00,0.00,0.00,596.70,"5,651.00",602.78,"3,371,952.20",68,-2.78,17.00,-0.46,2.87,0.55,726.99,714.27,904.00,482.60
AHPC,22.96,290.70,290.70,281.00,282.95,283.00,-0.05,0.00,284.99,"225,648.00",285.03,"64,307,368.70",745,-2.08,9.70,-0.73,3.45,-0.72,270.75,271.85,349.00,149.00
AKJCL,25.67,214.60,215.00,209.60,210.93,211.20,-0.27,0.00,211.80,"206,445.00",210.97,"43,725,218.50",619,-0.04,5.40,-0.02,2.58,-0.41,205.86,207.39,274.90,150.90
AKPL,26.18,259.00,263.80,255.10,256.48,257.00,-0.52,0.00,259.34,"284,574.00",257.26,"73,801,918.10",854,-0.78,8.70,-0.30,3.41,-1.12,242.51,245.14,326.00,157.20
ALBSL,38.74,807.90,807.90,786.10,791.68,788.00,3.68,0.00,796.86,"4,204.00",792.26,"3,349,987.10",51,-0.58,21.80,-0.07,2.77,-0.65,838.31,880.55,"1,177.00",771.00
ALICL,40.81,484.80,501.00,484.80,493.75,493.60,0.15,0.00,499.22,"94,745.00",494.65,"47,298,608.60",135,-0.90,16.20,-0.18,3.34,-1.11,703.63,711.16,831.00,484.80
ANLB,41.15,"5,500.00","5,589.00","5,415.10","5,565.42","5,589.00",-23.58,0.00,"5,460.77","1,112.00","5,500.00","6,072,375.00",27,65.42,173.90,1.19,3.21,1.88,"5,313.35","5,178.09","6,735.00","2,300.30"
API,24.80,297.00,297.00,288.00,288.55,288.80,-0.25,0.00,290.74,"223,162.00",291.60,"64,881,810.00",735,-3.05,9.00,-1.05,3.13,-0.76,283.41,286.59,390.00,164.00
AVYAN,31.78,975.50,998.90,975.00,977.09,977.00,0.09,0.00,980.46,"1,992.00",994.00,"1,953,071.20",48,-16.91,23.90,-1.70,2.45,-0.34,"1,063.20","1,037.43","1,306.80",832.00
BARUN,45.75,370.00,405.80,370.00,401.88,404.60,-2.72,-0.01,394.30,"711,555.00",368.95,"280,567,080.90","2,447",32.93,35.80,8.93,9.68,1.89,476.25,447.24,589.00,290.00
BBC,39.54,"5,320.00","5,494.00","5,320.00","5,384.30","5,425.00",-40.70,-0.01,"5,413.79",711.00,"5,396.52","3,849,206.00",50,-12.22,174.00,-0.23,3.27,-0.55,"5,702.98","5,401.84","7,247.00","3,851.00"
BEDC,15.80,629.00,640.00,616.50,618.94,620.00,-1.06,0.00,624.69,"9,369.00",632.15,"5,852,744.60",149,-13.21,23.50,-2.09,3.81,-0.93,770.53,685.73,"1,080.00",415.00
BFC,28.33,470.00,475.00,466.00,466.21,466.20,0.01,0.00,467.47,"12,681.00",467.52,"5,928,017.80",109,-1.31,9.00,-0.28,1.93,-0.27,568.88,605.36,951.60,456.00
BGWT,34.44,889.00,900.00,887.20,894.85,900.00,-5.15,-0.01,892.75,"1,565.00",899.66,"1,397,158.90",44,-4.81,12.80,-0.53,1.44,0.23,"1,020.23","1,002.06","1,241.00",857.60
BHDC,22.46,455.50,460.00,445.60,454.85,457.90,-3.05,-0.01,451.92,"47,876.00",446.60,"21,636,357.00",270,8.25,14.40,1.85,3.23,0.64,592.40,602.44,829.70,426.00
BHL,29.89,208.00,210.00,206.60,207.55,207.90,-0.35,0.00,208.16,"179,182.00",207.02,"37,299,168.20",675,0.53,3.40,0.26,1.65,-0.30,298.88,337.21,520.00,206.00
BHPL,32.21,755.00,759.00,739.00,739.97,739.00,0.97,0.00,745.91,"6,568.00",747.10,"4,899,136.60",81,-7.13,20.00,-0.95,2.71,-0.80,986.89,899.57,"1,308.40",615.00
BNHC,43.98,496.00,514.00,495.00,504.59,504.00,0.59,0.00,506.09,"14,478.00",496.42,"7,327,242.30",118,8.17,19.00,1.65,3.84,-0.30,516.60,510.58,742.00,440.00
BNL,23.11,"15,430.00","15,430.00","15,430.00","15,430.00","15,430.00",0.00,0.00,"15,430.00",10.00,"15,584.05","154,300.00",1,-154.05,0.00,-0.99,0.00,0.00,"17,241.55","17,251.62","22,500.00","14,900.00"
BNT,34.75,"12,301.20","12,400.00","12,290.00","12,294.24","12,290.00",4.24,0.00,"12,305.64",434.00,"12,366.66","5,340,646.00",23,-72.42,110.00,-0.59,0.90,-0.09,"13,105.48","13,548.27","18,100.00","12,260.00"
BPCL,34.34,830.00,878.00,830.00,840.32,840.10,0.22,0.00,858.12,"728,605.00",844.14,"625,231,175.70","2,335",-3.82,48.00,-0.45,5.78,-2.12,473.07,461.45,895.00,286.00
CBBL,31.91,879.00,885.00,879.00,881.88,880.50,1.38,0.00,880.87,"25,225.00",879.11,"22,220,024.50",93,2.77,6.00,0.32,0.68,0.11,865.84,897.46,"1,155.00",815.00
