Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,000.00","1,000.00",986.00,"1,000.00",993.60,"2,203.00","1,000.00","2,188,906.90",58,0.00,14.00,0.00,1.42,0.64,"1,119.45","1,023.45","1,491.00",550.10
ADBL,-,321.00,326.00,318.00,325.00,322.33,"34,848.00",323.20,"11,232,673.40",218,1.80,8.00,0.56,2.52,0.82,347.95,312.90,428.40,223.00
ADBLD83,-,"1,150.00","1,150.00","1,126.00","1,126.00","1,146.23",175.00,"1,130.00","200,590.00",4,-4.00,24.00,-0.35,2.13,-1.80,"1,073.85","1,051.31","1,160.00",966.00
AHL,-,710.00,734.90,704.50,734.00,725.42,"11,149.00",710.00,"8,087,735.40",153,24.00,30.40,3.38,4.32,1.17,661.11,591.60,904.00,364.70
AHPC,-,244.50,247.80,241.00,247.80,244.85,"82,486.00",241.90,"20,196,567.60",351,5.90,6.80,2.44,2.82,1.19,250.86,222.88,349.00,149.00
AKJCL,-,198.30,202.00,196.00,200.50,200.15,"133,575.00",198.20,"26,734,974.90",483,2.30,6.00,1.16,3.06,0.17,213.24,212.49,274.90,150.90
AKPL,-,236.00,237.50,232.00,237.50,234.85,"52,136.00",235.00,"12,244,306.90",241,2.50,5.50,1.06,2.37,1.11,235.15,213.84,326.00,157.20
ALBSL,-,801.20,809.00,796.00,802.90,800.82,"1,430.00",801.00,"1,145,177.90",51,1.90,13.00,0.24,1.63,0.26,"1,005.98",945.28,"1,177.00",616.90
ALICL,-,712.00,717.50,700.00,706.00,704.06,"30,004.00",712.00,"21,124,578.50",158,-6.00,17.50,-0.84,2.50,0.27,704.55,658.69,825.00,523.00
ANLB,-,"4,905.00","5,245.00","4,815.10","4,907.00","5,023.96",220.00,"5,000.00","1,105,272.20",16,-93.00,429.90,-1.86,8.93,-2.38,"4,024.19","3,391.28","5,705.00","1,677.00"
API,-,252.00,259.00,250.00,257.50,254.50,"103,043.00",249.50,"26,224,501.00",579,8.00,9.00,3.21,3.60,1.16,271.40,238.92,390.00,162.00
AVYAN,-,"1,026.10","1,026.10",990.00,"1,020.00","1,015.43",911.00,"1,006.00","925,054.10",52,14.00,36.10,1.39,3.65,0.45,994.08,919.94,"1,195.00",574.50
BARUN,-,412.90,412.90,399.00,406.00,401.86,"54,335.00",404.90,"21,835,183.70",231,1.10,13.90,0.27,3.48,1.02,367.77,325.12,472.00,211.00
BBC,-,"6,100.00","6,194.00","5,946.00","6,029.90","6,036.05","1,181.00","6,000.00","7,128,569.50",73,29.90,248.00,0.50,4.17,-0.10,"4,618.68","4,344.56","7,247.00","3,525.00"
