Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,016.00","1,016.00",980.00,981.10,981.10,0.00,0.00,990.31,"3,897.00",997.00,"3,859,240.80",57,-15.90,36.00,-1.59,3.67,-0.94,995.48,"1,022.86","1,240.00",900.00
ADBL,-,320.00,320.00,310.00,311.20,311.20,0.00,0.00,313.96,"43,238.00",317.00,"13,574,913.50",274,-5.80,10.00,-1.83,3.23,-0.89,308.41,307.05,344.90,272.30
AHL,-,540.00,545.00,532.00,541.00,541.00,0.00,0.00,540.94,"7,662.00",540.00,"4,144,688.60",121,1.00,13.00,0.19,2.44,0.01,593.76,608.46,765.80,462.60
AHPC,-,309.00,314.70,299.10,301.00,301.00,0.00,0.00,307.85,"724,925.00",303.00,"223,169,675.20","2,003",-2.00,15.60,-0.66,5.22,-2.28,280.32,285.00,334.00,242.50
AKJCL,-,380.00,389.60,375.00,379.60,379.60,0.00,0.00,382.11,"1,342,506.00",377.80,"512,986,542.50","1,754",1.80,14.60,0.48,3.89,-0.66,228.51,222.71,409.00,172.90
AKPL,-,291.00,298.50,286.00,286.00,286.00,0.00,0.00,290.74,"581,995.00",289.00,"169,209,357.10","1,395",-3.00,12.50,-1.04,4.37,-1.66,253.81,257.64,306.50,216.10
ALBSL,-,"1,145.00","1,190.00","1,123.00","1,142.00","1,142.00",0.00,0.00,"1,153.56","5,939.00","1,167.50","6,851,009.20",185,-25.50,67.00,-2.18,5.97,-1.01,"1,080.21","1,004.93","1,250.00",771.00
ALICL,-,480.00,490.00,472.00,476.00,476.00,0.00,0.00,481.05,"44,239.00",480.00,"21,281,003.20",263,-4.00,18.00,-0.83,3.81,-1.06,470.26,494.20,780.00,430.00
ANLB,-,"6,350.00","6,477.00","6,350.00","6,439.90","6,439.90",0.00,0.00,"6,357.68",802.00,"6,341.10","5,098,860.20",18,98.80,127.00,1.56,2.00,1.28,"6,138.07","5,944.20","6,800.00","4,895.00"
API,-,341.00,355.00,336.20,340.00,340.00,0.00,0.00,345.13,"1,303,521.00",341.00,"449,882,585.30","4,014",-1.00,18.80,-0.29,5.59,-1.51,291.04,293.77,355.00,258.80
AVYAN,-,"1,039.00","1,045.00","1,002.00","1,029.00","1,029.00",0.00,0.00,"1,025.90","11,811.00","1,039.00","12,116,950.00",138,-10.00,43.00,-0.96,4.29,0.30,982.00,"1,006.89","1,225.00",906.00
BANDIPUR,-,"1,037.00","1,037.00",980.10,984.00,984.00,0.00,0.00,996.91,"62,790.00","1,017.00","62,596,197.50","1,175",-33.00,56.90,-3.24,5.81,-1.31,0.00,0.00,"1,233.00",285.00
BARUN,-,367.00,381.30,367.00,369.00,369.00,0.00,0.00,374.75,"220,773.00",374.00,"82,734,739.30",949,-5.00,14.30,-1.34,3.90,-1.56,339.24,365.96,589.00,292.10
BBC,-,"4,792.60","4,886.90","4,710.00","4,715.90","4,715.90",0.00,0.00,"4,775.25",815.00,"4,890.00","3,891,825.00",42,-174.10,176.90,-3.56,3.76,-1.26,"4,935.95","5,134.03","6,661.60","4,480.00"
BEDC,-,539.00,539.00,520.40,521.00,521.00,0.00,0.00,527.22,"11,828.00",541.00,"6,235,954.50",118,-20.00,18.60,-3.70,3.57,-1.19,585.44,628.38,960.00,500.00
BFC,-,488.00,501.20,487.00,488.00,488.00,0.00,0.00,492.29,"23,125.00",497.20,"11,384,132.90",177,-9.20,14.20,-1.85,2.92,-0.88,472.74,481.94,616.00,411.50
BGWT,-,785.00,785.00,770.00,773.00,773.00,0.00,0.00,776.82,"2,066.00",789.00,"1,604,917.10",58,-16.00,15.00,-2.03,1.95,-0.49,802.87,849.02,"1,110.00",730.70
BHCL,-,617.00,620.00,598.00,600.00,600.00,0.00,0.00,607.16,"62,249.00",617.00,"37,795,403.40",687,-17.00,22.00,-2.76,3.68,-1.19,0.00,0.00,699.00,292.10
BHDC,-,505.00,514.00,489.00,495.00,495.00,0.00,0.00,496.18,"108,497.00",505.00,"53,834,134.90",403,-10.00,25.00,-1.98,5.11,-0.24,513.37,511.97,706.00,426.00
BHL,-,224.00,226.90,218.70,223.00,223.00,0.00,0.00,223.23,"559,848.00",222.00,"124,976,738.60","1,991",1.00,8.20,0.45,3.75,-0.10,188.78,197.26,353.00,164.00
BHPL,-,591.00,598.90,579.20,581.40,581.40,0.00,0.00,585.38,"61,944.00",588.00,"36,260,929.30",291,-6.60,19.70,-1.12,3.40,-0.68,640.14,700.82,"1,308.40",503.10
BNHC,-,387.00,387.00,365.10,368.00,368.00,0.00,0.00,377.31,"35,922.00",380.00,"13,553,622.90",285,-12.00,21.90,-3.16,6.00,-2.53,459.96,479.06,613.80,313.10
BNL,-,"15,345.00","15,345.00","15,054.00","15,054.00","15,054.00",0.00,0.00,"15,199.50",20.00,"15,657.00","303,990.00",2,-603.00,291.00,-3.85,1.93,-0.97,"16,157.80","16,686.84","21,176.90","14,635.80"
BNT,-,"11,900.00","11,900.00","11,780.00","11,780.00","11,780.00",0.00,0.00,"11,867.27",55.00,"11,900.00","652,700.00",3,-120.00,120.00,-1.01,1.02,-0.74,"11,691.80","11,990.40","13,550.00","10,660.00"
BPCL,-,784.30,784.30,740.00,755.00,755.00,0.00,0.00,754.16,"89,857.00",769.00,"67,766,946.60",443,-14.00,44.30,-1.82,5.99,0.11,749.41,759.79,"1,065.00",380.70
BUNGAL,-,689.00,694.00,666.50,666.60,666.60,0.00,0.00,679.27,"23,470.00",689.90,"15,942,479.20",354,-23.30,27.50,-3.38,4.13,-1.90,0.00,0.00,822.00,302.40
C30MF,-,9.95,10.16,9.95,10.16,10.16,0.00,0.00,9.99,"132,600.00",9.93,"1,324,011.00",21,0.23,0.21,2.32,2.11,1.72,9.49,9.61,10.71,8.65
CBBL,-,975.10,979.90,948.00,948.00,948.00,0.00,0.00,962.74,"33,189.00",975.00,"31,952,481.10",284,-27.00,31.90,-2.77,3.36,-1.56,987.06,977.89,"1,144.80",821.50
CFCL,-,559.00,559.00,541.00,545.00,545.00,0.00,0.00,549.25,"26,742.00",558.00,"14,688,033.80",200,-13.00,18.00,-2.33,3.33,-0.78,504.46,513.20,651.00,445.10
CGH,-,877.00,887.00,867.00,867.10,867.10,0.00,0.00,871.46,"18,412.00",877.00,"16,045,260.80",186,-9.90,20.00,-1.13,2.31,-0.50,894.04,917.92,"1,150.00",800.20
CHCL,-,510.00,518.00,495.00,503.00,503.00,0.00,0.00,507.41,"117,369.00",500.10,"59,554,416.50",586,2.90,23.00,0.58,4.65,-0.88,488.88,503.22,599.60,456.00
CHDC,-,"2,615.00","2,615.00","2,508.80","2,564.00","2,564.00",0.00,0.00,"2,564.98","52,156.00","2,624.00","133,778,858.40",406,-60.00,106.20,-2.29,4.23,-0.04,"2,372.21","2,464.83","2,997.90","1,990.00"
CHL,-,316.00,318.00,310.00,310.50,310.50,0.00,0.00,313.91,"110,091.00",313.10,"34,558,474.90",455,-2.60,8.00,-0.83,2.58,-1.10,267.48,284.23,551.00,223.40
CIT,-,"1,869.00","1,888.00","1,817.00","1,833.00","1,833.00",0.00,0.00,"1,846.05","12,067.00","1,868.00","22,276,296.40",262,-35.00,71.00,-1.87,3.91,-0.71,"1,838.45","1,872.57","2,168.00","1,730.80"
CITY,-,511.00,517.00,499.00,500.50,500.50,0.00,0.00,504.04,"23,422.00",512.00,"11,805,531.00",197,-11.50,18.00,-2.25,3.61,-0.71,525.43,640.27,998.40,461.00
CKHL,-,714.50,734.40,705.00,718.00,718.00,0.00,0.00,715.82,"10,889.00",728.00,"7,794,547.30",103,-10.00,29.40,-1.37,4.17,0.30,655.31,655.59,804.00,550.00
CLI,-,495.00,497.30,484.00,486.00,486.00,0.00,0.00,489.98,"25,020.00",495.00,"12,259,283.60",357,-9.00,13.30,-1.82,2.75,-0.82,471.90,474.86,734.00,411.00
CMF2,-,10.30,10.45,10.20,10.45,10.45,0.00,0.00,10.23,"14,800.00",10.32,"151,335.00",12,0.13,0.25,1.26,2.45,2.15,9.57,9.60,10.86,8.64
CORBL,-,"1,650.00","1,684.00","1,642.30","1,648.20","1,648.20",0.00,0.00,"1,656.71","8,389.00","1,667.00","13,898,159.80",127,-18.80,41.70,-1.13,2.54,-0.52,"1,750.49","1,928.77","2,800.00","1,431.00"
CREST,-,"1,500.00","1,500.00","1,435.00","1,438.00","1,438.00",0.00,0.00,"1,451.63","14,910.00","1,489.00","21,643,800.90",302,-51.00,65.00,-3.43,4.53,-0.95,"1,274.48","1,354.83","2,458.20",302.50
CSY,-,9.75,9.75,9.27,9.69,9.69,0.00,0.00,9.48,"9,411.00",9.56,"89,215.14",51,0.13,0.48,1.36,5.18,2.17,0.00,0.00,10.00,8.87
CYCL,-,"1,590.00","1,615.00","1,586.00","1,600.00","1,600.00",0.00,0.00,"1,604.70","3,136.00","1,609.90","5,032,325.20",83,-9.90,29.00,-0.61,1.83,-0.29,"1,586.00","1,626.88","2,040.00","1,462.00"
CZBIL,-,212.00,214.80,206.10,211.10,211.10,0.00,0.00,209.72,"117,836.00",212.00,"24,712,862.50",424,-0.90,8.70,-0.42,4.22,0.65,198.87,204.40,240.10,183.00
DDBL,-,880.10,894.00,870.10,870.10,870.10,0.00,0.00,880.49,"17,495.00",894.00,"15,404,196.70",113,-23.90,23.90,-2.67,2.75,-1.19,853.80,851.42,"1,010.00",759.00
DHEL,-,768.00,788.00,735.30,740.00,740.00,0.00,0.00,752.41,"70,389.00",768.00,"52,961,216.20",635,-28.00,52.70,-3.65,7.17,-1.68,0.00,0.00,918.90,402.20
DHPL,-,325.00,325.90,313.00,319.00,319.00,0.00,0.00,319.84,"20,771.00",322.80,"6,643,312.40",127,-3.80,12.90,-1.18,4.12,-0.26,299.44,310.03,427.20,265.00
DLBS,-,"1,415.00","1,415.00","1,359.00","1,366.00","1,366.00",0.00,0.00,"1,369.33",353.00,"1,389.90","483,375.00",25,-23.90,56.00,-1.72,4.12,-0.24,"1,368.78","1,406.40","1,684.00","1,240.00"
DOLTI,-,531.40,539.90,520.00,525.00,525.00,0.00,0.00,525.65,"5,558.00",530.00,"2,921,590.00",73,-5.00,19.90,-0.94,3.83,-0.12,529.20,543.75,742.00,470.60
DORDI,-,295.00,300.90,293.00,293.00,293.00,0.00,0.00,296.54,"301,515.00",295.00,"89,410,650.10",632,-2.00,7.90,-0.68,2.70,-1.21,263.93,291.99,450.00,213.10
EBL,-,711.00,716.00,700.00,700.00,700.00,0.00,0.00,708.59,"79,166.00",711.00,"56,096,467.30",377,-11.00,16.00,-1.55,2.29,-1.23,672.00,671.95,780.60,594.00
EBLD85,-,"1,165.00","1,165.00","1,165.00","1,165.00","1,165.00",0.00,0.00,"1,165.00",25.00,"1,174.00","29,125.00",1,-9.00,0.00,-0.77,0.00,0.00,"1,157.25","1,148.08","1,250.00","1,102.50"
EBLD91,-,"1,099.00","1,100.00","1,085.00","1,099.00","1,099.00",0.00,0.00,"1,093.51",300.00,"1,098.40","328,052.50",8,0.60,15.00,0.05,1.38,0.50,"1,069.82",0.00,"1,142.40",994.40
EBLEB89,-,"1,075.00","1,075.00","1,075.00","1,075.00","1,075.00",0.00,0.00,"1,075.00",25.00,"1,075.70","26,875.00",1,-0.70,0.00,-0.07,0.00,0.00,0.00,0.00,"1,117.90",996.10
EDBL,-,617.00,617.00,605.00,607.00,607.00,0.00,0.00,610.82,"30,342.00",617.00,"18,533,619.90",123,-10.00,12.00,-1.62,1.98,-0.63,599.69,601.82,740.00,545.00
EHPL,-,444.70,444.70,428.00,429.00,429.00,0.00,0.00,433.06,"47,279.00",436.00,"20,474,422.50",302,-7.00,16.70,-1.61,3.90,-0.95,459.82,500.90,835.70,385.00
ENL,-,975.00,983.30,956.50,965.00,965.00,0.00,0.00,967.32,"1,445.00",971.50,"1,397,777.10",39,-6.50,26.80,-0.67,2.80,-0.24,942.95,994.12,"1,289.80",866.00
FMDBL,-,830.30,842.00,821.00,821.00,821.00,0.00,0.00,829.41,"30,017.00",844.40,"24,896,453.70",170,-23.40,21.00,-2.77,2.56,-1.02,822.33,817.14,"1,038.80",718.00
FOWAD,-,"1,100.10","1,110.00","1,085.00","1,094.90","1,094.90",0.00,0.00,"1,097.33","2,769.00","1,100.00","3,038,519.60",58,-5.10,25.00,-0.46,2.30,-0.22,"1,096.99","1,118.53","1,324.40","1,012.40"
GBBD85,-,"1,069.00","1,073.00","1,069.00","1,073.00","1,073.00",0.00,0.00,"1,071.00",50.00,"1,080.00","53,550.00",2,-7.00,4.00,-0.65,0.37,0.19,"1,077.94","1,072.22","1,135.00","1,020.10"
GBBL,-,428.00,432.00,420.00,420.00,420.00,0.00,0.00,425.29,"42,801.00",425.00,"18,202,911.50",239,-5.00,12.00,-1.18,2.86,-1.26,400.66,404.91,498.00,367.40
GBILD84/85,-,"1,171.00","1,171.00","1,171.00","1,171.00","1,171.00",0.00,0.00,"1,171.00",100.00,"1,165.00","117,100.00",1,6.00,0.00,0.52,0.00,0.00,"1,168.26","1,165.10","1,220.00","1,104.00"
GBILD86/87,-,"1,080.00","1,080.00","1,080.00","1,080.00","1,080.00",0.00,0.00,"1,080.00",130.00,"1,085.00","140,400.00",2,-5.00,0.00,-0.46,0.00,0.00,"1,065.81","1,052.00","1,142.00","1,015.00"
GBIME,-,250.00,250.00,239.50,239.70,239.70,0.00,0.00,241.79,"125,179.00",245.60,"30,266,789.70",633,-5.90,10.50,-2.40,4.38,-0.87,233.76,237.15,278.90,210.70
GBIMESY2,-,9.19,9.55,9.19,9.52,9.52,0.00,0.00,9.45,"2,100.00",9.37,"19,837.00",8,0.15,0.36,1.60,3.92,0.78,0.00,0.00,10.18,8.50
GBLBS,-,800.00,808.00,787.00,800.00,800.00,0.00,0.00,795.41,"8,397.00",800.00,"6,679,046.40",85,0.00,21.00,0.00,2.67,0.57,797.27,801.36,950.00,698.00
GCIL,-,440.00,448.70,435.50,439.90,439.90,0.00,0.00,442.25,"33,608.00",447.70,"14,863,090.00",372,-7.80,13.20,-1.74,3.03,-0.53,441.45,464.15,579.00,400.00
GFCL,-,708.00,708.00,675.00,682.00,682.00,0.00,0.00,682.92,"32,128.00",700.00,"21,940,930.90",219,-18.00,33.00,-2.57,4.89,-0.14,618.63,631.51,756.80,528.30
GHL,-,261.10,268.00,252.00,264.00,264.00,0.00,0.00,263.35,"649,945.00",256.00,"171,165,380.20","1,472",8.00,16.00,3.13,6.35,0.24,223.64,233.69,318.00,197.10
GIBF1,-,10.67,10.94,10.67,10.77,10.77,0.00,0.00,10.89,"12,200.00",10.71,"132,844.00",17,0.06,0.27,0.56,2.53,-1.10,10.44,10.54,11.68,9.30
GILB,-,"1,239.10","1,239.10","1,173.10","1,193.90","1,193.90",0.00,0.00,"1,194.62","2,853.00","1,214.90","3,408,257.60",48,-21.00,66.00,-1.73,5.63,-0.06,"1,214.26","1,242.09","1,441.60","1,100.00"
GLBSL,-,"2,000.00","2,009.00","1,935.00","1,970.00","1,970.00",0.00,0.00,"1,956.35","2,276.00","2,009.00","4,452,649.60",55,-39.00,74.00,-1.94,3.82,0.69,"2,040.12","2,154.06","3,232.00","1,838.60"
GLH,-,289.00,293.00,280.00,283.40,283.40,0.00,0.00,286.32,"184,113.00",284.20,"52,714,992.40",574,-0.80,13.00,-0.28,4.64,-1.03,259.43,262.54,306.30,227.40
GMFBS,-,"1,480.00","1,483.00","1,440.10","1,455.50","1,455.50",0.00,0.00,"1,463.23","1,120.00","1,454.00","1,638,812.00",23,1.50,42.90,0.10,2.98,-0.53,"1,531.18","1,548.53","1,871.00","1,385.10"
GMFIL,-,475.60,494.00,475.00,475.00,475.00,0.00,0.00,484.16,"32,065.00",485.30,"15,524,615.50",116,-10.30,19.00,-2.12,4.00,-1.93,465.68,475.39,557.00,393.10
GMLI,-,"1,786.00","1,810.70","1,762.00","1,780.00","1,780.00",0.00,0.00,"1,782.82","3,592.00","1,820.00","6,403,872.30",85,-40.00,48.70,-2.20,2.76,-0.16,"1,855.88","2,002.29","2,778.00","1,694.00"
GRDBL,-,"1,095.00","1,134.00","1,072.00","1,079.90","1,079.90",0.00,0.00,"1,087.50","14,972.00","1,115.00","16,282,018.00",185,-35.10,62.00,-3.15,5.78,-0.70,"1,114.09","1,169.20","1,668.40",944.00
GSY,-,9.60,9.65,9.45,9.65,9.65,0.00,0.00,9.56,"22,900.00",9.79,"219,019.00",32,-0.14,0.20,-1.43,2.12,0.89,9.18,9.26,10.40,8.70
GUFL,-,595.00,595.00,571.00,575.00,575.00,0.00,0.00,580.81,"34,378.00",590.00,"19,967,202.40",205,-15.00,24.00,-2.54,4.20,-1.01,524.11,534.59,644.00,460.60
GVL,-,520.00,525.00,510.00,510.00,510.00,0.00,0.00,515.44,"66,265.00",518.60,"34,155,530.30",359,-8.60,15.00,-1.66,2.94,-1.07,516.92,506.42,662.00,424.00
H8020,-,11.75,11.95,11.75,11.81,11.81,0.00,0.00,11.93,"22,750.00",11.80,"271,400.00",16,0.01,0.20,0.08,1.70,-1.01,11.05,11.11,12.21,9.99
HATHY,-,977.90,977.90,945.00,946.00,946.00,0.00,0.00,955.82,"17,657.00",972.00,"16,876,920.20",268,-26.00,32.90,-2.67,3.48,-1.04,967.85,"1,059.77","1,469.80",875.50
HBL,-,213.00,214.90,205.90,207.00,207.00,0.00,0.00,209.82,"180,713.00",212.80,"37,917,465.50","1,773",-5.80,9.00,-2.73,4.37,-1.36,195.74,206.10,261.00,184.00
HDHPC,-,220.30,233.00,213.00,224.00,224.00,0.00,0.00,224.74,"1,310,408.00",216.00,"294,494,974.10","2,929",8.00,20.00,3.70,9.39,-0.33,186.75,192.00,233.00,162.00
HDL,-,"1,249.50","1,249.50","1,194.00","1,195.00","1,195.00",0.00,0.00,"1,209.43","93,653.00","1,225.00","113,266,818.10","1,122",-30.00,55.50,-2.45,4.65,-1.21,"1,230.37","1,237.96","1,556.10","1,103.00"
HEI,-,540.00,540.00,531.10,531.10,531.10,0.00,0.00,533.13,"17,430.00",534.20,"9,292,394.20",59,-3.10,8.90,-0.58,1.68,-0.38,516.14,539.92,654.00,458.00
HEIP,-,317.50,317.50,317.50,317.50,317.50,0.00,0.00,317.50,10.00,323.90,"3,175.00",1,-6.40,0.00,-1.98,0.00,0.00,336.63,346.17,414.70,293.10
HHL,-,370.20,370.20,354.10,356.50,356.50,0.00,0.00,359.94,"54,839.00",363.00,"19,738,643.40",282,-6.50,16.10,-1.79,4.55,-0.96,341.80,362.84,572.00,310.70
HIDCL,-,293.00,297.50,287.00,288.10,288.10,0.00,0.00,292.94,"634,950.00",291.00,"186,004,782.50","1,408",-2.90,10.50,-1.00,3.66,-1.68,268.57,278.90,340.00,245.00
HIDCLP,-,207.60,210.20,203.50,205.50,205.50,0.00,0.00,207.71,"897,744.00",205.70,"186,474,171.40",902,-0.20,6.70,-0.10,3.29,-1.08,189.52,197.10,239.00,167.00
HIMSTAR,-,"1,050.00","1,050.00",990.00,"1,014.00","1,014.00",0.00,0.00,"1,014.60","36,524.00","1,046.00","37,057,346.00",404,-32.00,60.00,-3.06,6.06,-0.06,0.00,0.00,"1,264.00",252.20
HLBSL,-,941.00,950.00,931.00,944.00,944.00,0.00,0.00,938.78,"3,163.00",950.00,"2,969,346.10",58,-6.00,19.00,-0.63,2.04,0.55,928.56,945.19,"1,100.00",837.00
HLI,-,396.00,396.00,381.90,383.00,383.00,0.00,0.00,387.06,"86,907.00",396.00,"33,638,366.20",555,-13.00,14.10,-3.28,3.69,-1.06,378.51,388.55,464.00,354.80
HLICF,-,9.45,9.50,9.45,9.50,9.50,0.00,0.00,9.45,"13,800.00",9.45,"130,475.00",9,0.05,0.05,0.53,0.53,0.48,0.00,0.00,10.55,8.74
HPPL,-,523.00,529.80,515.00,516.00,516.00,0.00,0.00,522.22,"221,900.00",523.00,"115,880,017.70",765,-7.00,14.80,-1.34,2.87,-1.20,478.17,492.60,711.00,411.10
HRL,-,906.00,909.00,885.10,886.00,886.00,0.00,0.00,896.83,"189,772.00",906.00,"170,193,204.40","1,452",-20.00,23.90,-2.21,2.70,-1.22,863.89,895.14,"1,139.90",762.10
HURJA,-,290.00,297.00,281.00,286.40,286.40,0.00,0.00,291.33,"691,898.00",285.10,"201,568,909.70","1,579",1.30,16.00,0.46,5.69,-1.72,233.25,240.46,297.00,204.60
ICFC,-,680.00,684.00,670.00,670.00,670.00,0.00,0.00,675.98,"28,013.00",679.90,"18,936,178.30",165,-9.90,14.00,-1.46,2.09,-0.89,647.61,642.98,730.90,555.00
ICFCD88,-,"1,147.20","1,163.00","1,147.20","1,163.00","1,163.00",0.00,0.00,"1,158.65",200.00,"1,140.70","231,730.00",8,22.30,15.80,1.95,1.38,0.37,"1,118.03","1,110.15","1,216.00","1,036.80"
IGI,-,471.00,471.00,451.00,460.00,460.00,0.00,0.00,456.62,"33,160.00",463.00,"15,141,567.30",184,-3.00,20.00,-0.65,4.43,0.73,441.84,476.23,623.00,392.00
IHL,-,525.00,540.60,525.00,540.00,540.00,0.00,0.00,535.09,"9,708.00",530.00,"5,194,625.60",114,10.00,15.60,1.89,2.97,0.91,550.30,551.94,735.00,490.00
ILBS,-,967.00,986.60,951.00,963.90,963.90,0.00,0.00,970.39,"10,349.00",986.70,"10,042,591.00",76,-22.80,35.60,-2.31,3.74,-0.67,"1,086.60","1,032.45","1,311.00",795.20
ILI,-,458.10,466.00,456.30,456.30,456.30,0.00,0.00,461.30,"35,020.00",462.20,"16,154,610.90",408,-5.90,9.70,-1.28,2.13,-1.10,448.68,450.98,500.00,405.00
