Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,43.36,"1,400.10","1,425.00","1,400.00","1,425.00","1,413.86","3,632.00","1,407.00","5,135,153.70",93,18.00,25.00,1.28,1.79,0.78,"1,433.27","1,495.38","1,872.00","1,077.00"
ADBL,39.27,405.00,410.00,403.20,407.00,404.70,"36,803.00",404.00,"14,894,245.90",343,3.00,6.80,0.74,1.69,0.56,487.86,491.33,620.00,398.00
AHPC,29.60,551.80,574.00,542.00,573.00,555.08,"243,819.00",541.00,"135,339,637.80","1,012",32.00,32.00,5.91,5.90,3.13,519.32,508.16,785.00,237.00
AIL,32.89,686.00,712.00,686.00,711.00,703.05,"4,123.00",700.00,"2,898,677.20",103,11.00,26.00,1.57,3.79,1.12,734.62,775.29,"1,125.00",588.80
AKJCL,37.56,309.90,320.00,303.00,316.00,309.37,"66,135.00",304.00,"20,460,098.20",452,12.00,17.00,3.95,5.61,2.10,334.20,320.82,502.00,134.00
AKPL,33.05,542.00,556.90,533.00,556.00,544.65,"87,996.00",533.00,"47,926,856.30",582,23.00,23.90,4.32,4.48,2.04,571.87,542.45,882.40,300.00
ALBSL,38.35,"1,510.00","1,540.00","1,480.10","1,540.00","1,522.08",910.00,"1,510.00","1,385,091.20",55,30.00,59.90,1.99,4.05,1.16,"1,593.41","1,674.84","2,101.20","1,176.00"
ALICL,39.99,919.80,923.10,902.00,922.00,909.95,"14,062.00",902.00,"12,795,733.40",138,20.00,21.10,2.22,2.34,1.31,"1,206.25","1,272.95","1,565.00",884.00
API,33.29,519.10,534.00,510.00,534.00,522.08,"225,080.00",509.00,"117,508,900.10","1,136",25.00,24.00,4.91,4.71,2.23,492.34,467.80,670.00,276.00
BARUN,32.46,516.00,540.00,510.10,540.00,524.09,"9,949.00",516.00,"5,214,220.10",108,24.00,29.90,4.65,5.86,2.95,509.60,518.88,763.40,215.00
BBC,39.43,"4,755.00","4,850.10","4,755.00","4,845.00","4,820.94",178.00,"4,851.00","858,127.00",10,-6.00,95.10,-0.12,2.00,0.50,"5,342.38","5,690.69","8,208.00","3,024.00"
BFC,35.06,482.90,490.10,473.00,490.00,480.83,"22,261.00",474.00,"10,703,774.50",186,16.00,17.10,3.38,3.62,1.87,499.82,465.33,630.00,151.00
BNHC,37.36,678.30,685.00,631.00,685.00,651.93,"9,550.00",665.00,"6,225,941.00",272,20.00,54.00,3.01,8.56,4.83,-,-,744.00,246.70
BNT,38.50,"14,144.00","14,300.00","14,000.00","14,100.00","14,129.33",120.00,"13,867.00","1,695,519.00",12,233.00,300.00,1.68,2.14,-0.21,"12,252.30","11,703.00","17,670.00","8,328.00"
BOKL,42.63,275.00,280.50,275.00,280.50,277.22,"29,725.00",277.00,"8,240,409.30",255,3.50,5.50,1.26,2.00,1.17,321.50,340.97,433.20,240.20
BPCL,36.28,430.00,438.00,422.00,435.00,429.63,"28,269.00",427.00,"12,145,197.50",204,8.00,16.00,1.87,3.79,1.23,495.70,507.02,703.00,383.00
CBBL,39.52,"1,285.00","1,295.00","1,273.00","1,295.00","1,284.57","6,769.00","1,270.00","8,695,229.00",177,25.00,22.00,1.97,1.73,0.81,"1,588.16","1,655.84","2,065.20","1,240.00"
CBL,38.42,246.00,248.00,244.00,248.00,246.02,"25,955.00",245.90,"6,385,426.50",155,2.10,4.00,0.85,1.64,0.80,255.38,265.86,316.00,216.00
CCBL,37.08,240.00,241.00,238.00,240.40,239.60,"20,712.00",239.00,"4,962,608.50",151,1.40,3.00,0.59,1.26,0.33,247.10,259.75,324.00,212.00
CFCL,36.08,467.00,486.00,456.00,465.00,469.30,"16,348.00",460.90,"7,672,149.50",131,4.10,30.00,0.89,6.58,-0.93,541.05,504.26,814.90,183.00
CGH,44.28,"1,420.00","1,420.00","1,380.00","1,409.00","1,390.48","4,020.00","1,395.00","5,589,735.00",116,14.00,40.00,1.00,2.90,1.31,"1,437.68","1,505.76","2,800.00",197.00
CHCL,39.30,502.00,509.00,498.00,508.00,503.08,"24,633.00",499.50,"12,392,360.60",168,8.50,11.00,1.70,2.21,0.97,569.47,612.21,785.00,462.00
CHDC,31.27,998.90,"1,016.00",961.40,"1,016.00",992.52,"12,759.00",986.00,"12,663,507.00",201,30.00,54.60,3.04,5.68,2.31,934.56,-,"1,415.00",416.00
CHL,34.98,460.00,497.00,456.00,495.00,473.20,"23,110.00",460.00,"10,935,645.40",156,35.00,41.00,7.61,8.99,4.40,507.31,496.67,715.00,180.00
CIT,43.52,"3,205.00","3,249.90","3,195.10","3,235.00","3,222.37","5,393.00","3,210.00","17,378,254.60",138,25.00,54.80,0.78,1.72,0.39,"3,380.78","3,551.03","5,029.00","2,625.00"
CLBSL,41.56,"1,070.00","1,086.00","1,047.00","1,071.00","1,067.13","1,041.00","1,050.00","1,110,881.90",27,21.00,39.00,2.00,3.72,0.36,"1,210.50","1,323.01","1,811.00",867.00
CMF1,38.47,9.70,9.70,9.65,9.65,9.68,200.00,9.80,"1,935.00",2,-0.15,0.05,-1.53,0.52,-0.26,10.64,11.39,16.01,9.03
CMF2,34.81,10.14,10.34,10.14,10.34,10.30,"14,000.00",10.15,"144,132.00",5,0.19,0.20,1.87,1.97,0.43,10.85,11.80,16.87,9.04
CORBL,36.69,540.00,549.50,540.00,545.00,546.04,"2,180.00",539.20,"1,190,367.00",33,5.80,9.50,1.08,1.76,-0.19,830.58,804.58,"1,155.00",460.00
CZBIL,38.26,276.40,287.80,275.00,287.00,279.32,"60,010.00",276.00,"16,761,876.20",266,11.00,12.80,3.99,4.65,2.68,323.39,343.83,444.00,217.31
DDBL,39.65,"1,225.00","1,227.00","1,206.00","1,222.00","1,216.80","7,366.00","1,203.00","8,962,931.00",133,19.00,21.00,1.58,1.74,0.43,"1,363.67","1,489.15","2,230.00","1,019.00"
DHPL,36.80,308.00,314.00,300.00,312.00,307.29,"9,907.00",302.00,"3,044,309.80",96,10.00,14.00,3.31,4.67,1.51,326.37,312.53,485.20,110.00
EBL,40.31,550.10,556.00,547.00,552.00,550.83,"20,932.00",550.50,"11,529,902.90",147,1.50,9.00,0.27,1.65,0.21,642.19,677.18,864.00,515.00
