Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,532.10,544.60,532.00,540.00,535.33,708.00,534.10,"379,016.40",28,5.90,12.60,1.10,2.37,0.86,591.72,641.70,906.70,528.10
ADBL,-,258.00,260.90,258.00,259.30,259.22,"24,190.00",259.90,"6,270,570.30",150,-0.60,2.90,-0.23,1.12,0.03,242.09,262.41,355.80,224.00
AHL,-,288.10,303.00,288.00,296.10,296.81,900.00,293.50,"267,127.00",54,2.60,15.00,0.89,5.21,-0.24,349.24,0.00,480.90,273.10
AHPC,-,201.20,209.00,201.20,204.00,204.82,"16,353.00",202.00,"3,349,369.80",79,2.00,7.80,0.99,3.88,-0.40,264.22,278.18,364.00,190.00
AKJCL,-,149.00,153.00,147.00,148.00,149.11,"7,534.00",148.00,"1,123,397.20",55,0.00,6.00,0.00,4.08,-0.75,197.09,205.21,262.00,144.10
AKPL,-,174.00,183.00,171.70,179.00,179.03,"70,905.00",175.00,"12,694,029.70",404,4.00,11.30,2.29,6.58,-0.02,304.64,335.65,460.90,152.40
ALBSL,-,670.00,694.60,670.00,686.00,684.06,580.00,681.00,"396,753.20",37,5.00,24.60,0.73,3.67,0.28,724.89,796.69,"1,158.90",649.00
ALICL,-,667.00,676.00,667.00,674.90,673.18,"4,726.00",674.00,"3,181,446.60",55,0.90,9.00,0.13,1.35,0.25,653.39,651.02,812.00,428.00
ANLB,-,"2,000.00","2,040.00","1,995.00","1,995.00","2,004.55",121.00,"2,002.10","242,551.00",10,-7.10,45.00,-0.35,2.26,-0.48,0.00,0.00,"2,651.00",403.80
API,-,175.00,178.70,173.00,177.00,175.81,"49,623.00",175.20,"8,724,410.30",217,1.80,5.70,1.03,3.29,0.67,220.13,233.88,315.00,165.00
AVYAN,-,639.80,700.00,635.20,664.00,656.42,"3,823.00",652.80,"2,509,492.70",74,11.20,64.80,1.72,10.20,1.14,648.58,666.47,963.00,316.00
BARUN,-,228.00,237.10,223.50,237.10,228.84,"8,628.00",228.00,"1,974,424.50",62,9.10,13.60,3.99,6.09,3.48,243.05,246.61,300.00,190.30
BBC,-,"3,770.00","3,998.90","3,770.00","3,998.90","3,871.09",45.00,"3,770.00","174,199.00",4,228.90,228.90,6.07,6.07,3.20,"3,510.12","3,451.32","4,539.00","3,050.00"
BEDC,-,191.10,212.10,188.00,212.00,200.14,"5,990.00",195.00,"1,198,863.10",198,17.00,24.10,8.72,12.82,5.59,0.00,0.00,326.30,170.00
BFC,-,300.00,305.90,300.00,305.90,303.31,"2,241.00",300.00,"679,712.20",15,5.90,5.90,1.97,1.97,0.85,319.74,326.30,406.00,287.00
BHDC,-,303.00,311.90,298.00,304.00,303.46,"2,383.00",304.00,"723,146.00",54,0.00,13.90,0.00,4.66,0.18,379.07,387.31,468.90,286.50
BHL,-,204.00,210.00,201.00,204.00,206.09,"1,433.00",204.00,"295,324.90",58,0.00,9.00,0.00,4.48,-1.02,273.03,288.73,394.70,192.70
BHPL,-,319.00,326.50,315.00,326.50,319.56,"1,556.00",319.00,"497,229.60",38,7.50,11.50,2.35,3.65,2.13,456.67,0.00,677.20,194.30
BNHC,-,316.20,334.90,312.00,321.60,322.87,"5,295.00",310.00,"1,709,581.00",109,11.60,22.90,3.74,7.34,-0.39,355.86,375.09,484.70,270.10
BNT,-,"13,000.00","13,260.00","13,000.00","13,260.00","13,066.50",40.00,"13,195.00","522,660.00",4,65.00,260.00,0.49,2.00,1.46,"13,022.32","13,062.66","16,200.00","11,152.00"
BOKD86,-,780.00,780.00,780.00,780.00,780.00,25.00,780.00,"19,500.00",1,0.00,0.00,0.00,0.00,0.00,778.65,0.00,859.40,738.50
BPCL,-,306.00,307.00,303.00,307.00,304.78,"1,484.00",305.90,"452,291.60",24,1.10,4.00,0.36,1.32,0.72,319.93,320.97,368.50,288.00
BPW,-,"1,130.00","1,147.00","1,108.00","1,140.00","1,126.86",155.00,"1,130.00","174,663.50",13,10.00,39.00,0.88,3.52,1.15,0.00,0.00,"1,710.00",233.10
C30MF,-,8.32,8.32,8.32,8.32,8.32,100.00,8.32,832.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,7.94
CBBL,-,953.00,969.90,952.00,960.00,959.69,"1,933.00",956.00,"1,855,076.30",55,4.00,17.90,0.42,1.88,0.03,895.01,963.41,"1,303.00",727.00
CBLD88,-,920.00,920.00,920.00,920.00,920.00,60.00,903.50,"55,200.00",1,16.50,0.00,1.83,0.00,0.00,881.01,874.26,"1,024.00",813.00
CCBD88,-,892.20,892.20,892.10,892.10,892.15,100.00,891.40,"89,215.30",4,0.70,0.10,0.08,0.01,-0.01,0.00,0.00,"1,022.90",816.00
CFCL,-,326.00,333.00,322.00,326.00,326.23,"4,250.00",327.00,"1,386,483.20",49,-1.00,11.00,-0.31,3.42,-0.07,330.76,330.57,423.00,275.50
CGH,-,"1,223.00","1,237.00","1,215.00","1,218.00","1,217.88","5,767.00","1,223.00","7,023,516.00",39,-5.00,22.00,-0.41,1.81,0.01,"1,210.78","1,210.97","1,520.00",940.00
CHCL,-,485.00,485.00,475.00,480.00,478.65,"7,749.00",480.10,"3,709,043.70",57,-0.10,10.00,-0.02,2.11,0.28,504.38,482.39,594.00,350.10
CHDC,-,974.30,"1,008.00",974.00,990.00,979.40,"5,780.00",990.90,"5,660,926.00",104,-0.90,34.00,-0.09,3.49,1.07,865.52,821.30,"1,103.00",590.00
CHL,-,211.00,215.00,211.00,214.00,213.66,495.00,215.00,"105,763.20",15,-1.00,4.00,-0.47,1.90,0.16,271.01,280.78,370.00,193.10
CIT,-,"2,010.00","2,010.00","1,995.30","2,000.00","2,001.10","8,321.00","2,010.10","16,651,124.70",192,-10.10,14.70,-0.50,0.74,-0.05,"2,134.44","2,101.37","2,704.00","1,780.00"
CITY,-,647.00,663.00,646.00,655.00,655.39,"2,878.00",652.90,"1,886,212.60",124,2.10,17.00,0.32,2.63,-0.06,0.00,0.00,782.50,111.10
CMF1,-,7.77,7.77,7.76,7.76,7.77,"1,400.00",7.81,"10,877.00",4,-0.05,0.01,-0.64,0.13,-0.12,7.90,7.96,9.40,6.75
CMF2,-,7.59,7.65,7.59,7.65,7.61,"3,500.00",7.45,"26,625.00",3,0.20,0.06,2.68,0.79,0.56,8.22,8.20,10.39,7.03
CORBL,-,320.30,324.00,311.10,317.10,316.18,"2,636.00",314.10,"833,445.50",20,3.00,12.90,0.96,4.15,0.29,316.22,314.75,400.00,243.20
CYCL,-,"1,070.60","1,070.60",994.00,"1,032.90","1,009.87","2,937.00","1,049.70","2,965,987.50",104,-16.80,76.60,-1.60,7.71,2.23,"1,574.22",0.00,"2,734.80",979.00
CZBIL,-,180.10,183.00,179.00,182.00,180.56,"28,390.00",180.90,"5,126,102.80",134,1.10,4.00,0.61,2.23,0.79,178.15,181.90,224.00,165.00
DDBL,-,735.00,739.00,731.60,739.00,734.58,999.00,730.00,"733,845.40",18,9.00,7.40,1.23,1.01,0.60,720.50,784.00,"1,178.00",606.70
DHPL,-,145.80,146.00,143.00,144.00,143.53,"1,026.00",143.00,"147,259.00",18,1.00,3.00,0.70,2.10,0.33,189.38,200.94,262.00,135.40
DLBS,-,598.00,638.00,598.00,617.00,619.03,606.00,610.00,"375,131.00",26,7.00,40.00,1.15,6.69,-0.33,800.31,0.00,"1,662.00",177.70
DOLTI,-,201.00,209.20,200.00,207.00,205.67,"6,865.00",205.00,"1,411,915.50",198,2.00,9.20,0.98,4.60,0.64,0.00,0.00,311.00,177.40
DORDI,-,201.00,207.00,201.00,206.80,203.59,"1,325.00",204.90,"269,753.50",69,1.90,6.00,0.93,2.99,1.55,256.87,269.60,351.90,191.60
EBL,-,581.00,586.00,578.00,583.00,580.84,"62,121.00",586.10,"36,082,628.10",433,-3.10,8.00,-0.53,1.38,0.37,557.21,539.20,633.00,421.50
EDBL,-,305.70,311.90,305.00,306.40,306.46,"5,664.00",311.90,"1,735,782.20",34,-5.50,6.90,-1.76,2.26,-0.02,305.70,316.42,396.00,266.40
EHPL,-,291.10,310.10,274.20,310.10,302.50,995.00,297.00,"300,988.00",34,13.10,35.90,4.41,13.09,2.45,350.34,372.25,508.00,216.00
ENL,-,939.50,"1,054.40",925.50,"1,054.40",963.43,"7,897.00",958.60,"7,608,207.20",94,95.80,128.90,9.99,13.93,8.63,736.13,712.40,"1,060.00",535.00
FMDBL,-,632.00,656.80,632.00,650.00,646.61,"3,649.00",644.00,"2,359,475.90",45,6.00,24.80,0.93,3.92,0.52,609.62,623.45,781.00,497.20
FOWAD,-,"1,240.00","1,249.00","1,237.00","1,237.00","1,239.76","1,294.00","1,236.00","1,604,253.00",21,1.00,12.00,0.08,0.97,-0.22,"1,236.45","1,430.07","2,800.00","1,071.20"
