Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,170.00","1,170.00","1,140.00","1,150.00","1,154.68","7,484.00","1,168.50","8,641,596.50",117,-18.50,30.00,-1.58,2.63,-0.41,"1,091.16","1,078.90","1,491.00",585.00
ADBL,-,293.50,296.00,293.10,295.00,293.63,"16,601.00",295.00,"4,874,477.00",113,0.00,2.90,0.00,0.99,0.47,349.49,324.17,428.40,223.00
AHL,-,824.00,830.00,800.00,810.00,811.71,"10,906.00",824.50,"8,852,489.30",150,-14.50,30.00,-1.76,3.75,-0.21,719.03,648.10,904.00,410.10
AHPC,-,269.00,272.00,262.00,262.50,264.69,"107,734.00",267.80,"28,516,038.60",442,-5.30,10.00,-1.98,3.82,-0.83,272.07,236.70,349.00,149.00
AKJCL,-,212.00,212.00,203.30,206.00,204.95,"142,581.00",208.00,"29,222,456.60",519,-2.00,8.70,-0.96,4.28,0.51,210.84,209.71,274.90,150.90
AKPL,-,246.70,246.70,235.50,237.00,237.36,"170,911.00",241.90,"40,567,983.50",547,-4.90,11.20,-2.03,4.76,-0.15,249.73,223.92,326.00,157.20
ALBSL,-,900.00,945.00,890.10,901.00,911.26,"3,795.00",913.80,"3,458,247.60",127,-12.80,54.90,-1.40,6.17,-1.14,960.47,965.45,"1,177.00",616.90
ALICL,-,751.00,773.00,751.00,762.00,761.59,"25,234.00",766.00,"19,218,049.40",158,-4.00,22.00,-0.52,2.93,0.05,735.10,686.79,825.00,523.00
ANLB,-,"5,000.00","5,000.00","4,900.00","4,995.00","4,951.96","2,054.00","4,950.00","10,171,333.40",61,45.00,100.00,0.91,2.04,0.86,"4,768.35","3,976.28","6,735.00","1,777.60"
API,-,285.00,286.00,276.00,278.00,279.76,"171,659.00",282.10,"48,023,937.20",651,-4.10,10.00,-1.45,3.62,-0.63,292.09,254.28,390.00,162.00
AVYAN,-,"1,150.00","1,223.00","1,150.00","1,190.00","1,191.11","31,153.00","1,149.90","37,106,638.60",385,40.10,73.00,3.49,6.35,-0.09,"1,013.20",984.99,"1,306.80",580.00
