Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,32.94,"1,310.00","1,336.20","1,300.00","1,315.00","1,319.59","1,146.00","1,310.00","1,512,253.90",54,5.00,36.20,0.38,2.78,-0.35,"1,406.00","1,474.60","1,870.00","1,077.00"
ADBL,38.84,382.00,387.00,382.00,385.00,384.73,"21,937.00",380.90,"8,439,898.30",379,4.10,5.00,1.08,1.31,0.07,469.76,488.20,620.00,378.00
ADBLD83,44.13,989.40,989.40,989.40,989.40,989.40,"2,000.00",989.40,"1,978,800.00",4,0.00,0.00,0.00,0.00,0.00,"1,044.69",-,"1,150.00",970.00
AHPC,30.87,485.10,503.00,485.10,494.00,495.26,"114,869.00",495.00,"56,889,783.20",587,-1.00,17.90,-0.20,3.69,-0.25,504.89,515.55,785.00,237.00
AIL,36.71,632.10,647.70,632.00,636.00,639.17,"2,385.00",637.10,"1,524,419.00",85,-1.10,15.70,-0.17,2.48,-0.50,718.36,760.59,"1,125.00",588.80
AKJCL,30.79,295.00,300.00,288.10,288.80,291.82,"66,705.00",294.10,"19,465,554.80",412,-5.30,11.90,-1.80,4.13,-1.04,322.47,324.92,502.00,138.00
AKPL,34.24,504.00,509.00,490.00,491.90,497.27,"74,283.00",503.90,"36,938,562.30",603,-12.00,19.00,-2.38,3.88,-1.09,551.17,549.97,882.40,305.00
ALBSL,37.92,"1,420.00","1,439.50","1,420.00","1,439.50","1,423.59",741.00,"1,430.00","1,054,879.30",37,9.50,19.50,0.66,1.37,1.11,"1,549.05","1,650.80","2,101.20","1,176.00"
ALICL,38.15,803.00,816.00,784.00,795.00,792.56,"12,399.00",800.50,"9,826,936.50",204,-5.50,32.00,-0.69,4.08,0.31,"1,151.81","1,234.80","1,565.00",784.00
API,33.19,480.00,489.00,475.00,479.00,480.36,"127,110.00",483.00,"61,058,225.60",792,-4.00,14.00,-0.83,2.95,-0.28,483.49,478.21,670.00,276.00
BARUN,32.63,520.00,525.00,486.20,492.00,501.12,"39,371.00",512.00,"19,729,755.40",220,-20.00,38.80,-3.91,7.98,-1.85,496.48,525.80,763.40,219.00
BBC,34.36,"4,600.00","4,600.00","4,450.00","4,450.00","4,510.10",145.00,"4,538.00","653,965.00",12,-88.00,150.00,-1.94,3.37,-1.35,"5,154.67","5,536.92","8,208.00","3,024.00"
BFC,37.62,438.00,443.00,435.00,435.00,438.06,"11,715.00",436.10,"5,131,878.30",133,-1.10,8.00,-0.25,1.84,-0.70,488.44,476.46,630.00,151.00
BNHC,38.07,670.00,703.00,652.00,703.00,671.73,"6,496.00",663.90,"4,363,586.30",167,39.10,51.00,5.89,7.82,4.45,-,-,744.00,246.70
BNT,51.07,"13,200.00","13,900.00","13,200.00","13,850.00","13,562.10",576.00,"13,131.00","7,811,772.00",34,719.00,700.00,5.48,5.30,2.08,"12,546.76","11,885.70","17,670.00","8,328.00"
BOKL,40.01,264.00,264.00,255.10,259.00,259.66,"24,943.00",259.00,"6,476,622.30",218,0.00,8.90,0.00,3.49,-0.25,309.27,335.99,433.20,240.20
BPCL,33.24,410.00,413.00,404.00,405.00,407.35,"11,115.00",405.30,"4,527,653.50",187,-0.30,9.00,-0.07,2.23,-0.58,476.78,502.23,703.00,383.00
CBBL,39.37,"1,210.00","1,224.00","1,209.00","1,216.00","1,217.51","8,988.00","1,214.50","10,942,936.50",231,1.50,15.00,0.12,1.24,-0.12,"1,527.05","1,620.44","2,065.20","1,199.00"
CBL,41.91,230.00,230.50,227.00,229.00,228.71,"49,253.00",228.00,"11,264,556.30",267,1.00,3.50,0.44,1.54,0.13,250.85,263.80,316.00,216.00
CCBL,40.62,225.00,226.00,223.00,225.80,224.64,"31,304.00",224.80,"7,032,026.40",271,1.00,3.00,0.44,1.35,0.52,242.11,257.32,324.00,212.00
CFCL,33.99,425.00,425.00,410.00,410.00,417.20,"11,574.00",418.00,"4,828,668.20",94,-8.00,15.00,-1.91,3.66,-1.76,513.22,512.71,814.90,183.00
CGH,40.71,"1,306.00","1,360.00","1,305.00","1,336.10","1,339.83","3,405.00","1,325.00","4,562,106.00",93,11.10,55.00,0.84,4.21,-0.28,"1,423.82","1,475.88","2,800.00",635.00
CHCL,32.09,483.00,490.30,481.00,483.90,483.26,"13,399.00",487.00,"6,475,134.70",137,-3.10,9.30,-0.64,1.93,0.13,550.69,598.21,785.00,462.00
CHDC,29.70,900.00,920.00,873.50,873.50,889.01,"7,248.00",900.00,"6,443,547.00",169,-26.50,46.50,-2.94,5.32,-1.78,909.60,-,"1,415.00",416.00
CHL,25.61,464.10,473.00,441.00,448.00,450.85,"8,522.00",455.00,"3,842,175.90",90,-7.00,32.00,-1.54,7.26,-0.64,492.53,502.02,715.00,183.00
CIT,38.10,"3,000.00","3,014.00","2,950.00","2,969.00","2,977.91","5,408.00","2,983.00","16,104,560.40",208,-14.00,64.00,-0.47,2.17,-0.30,"3,296.30","3,488.25","4,560.00","2,625.00"
CLBSL,35.07,938.00,947.80,930.00,939.00,936.55,690.00,938.00,"646,222.00",21,1.00,17.80,0.11,1.91,0.26,"1,150.86","1,290.72","1,811.00",867.00
CMF1,39.93,9.70,9.70,9.70,9.70,9.70,100.00,9.76,970.00,1,-0.06,0.00,-0.61,0.00,0.00,10.11,11.29,16.01,9.03
CMF2,29.01,10.00,10.00,10.00,10.00,10.00,500.00,10.10,"5,000.00",1,-0.10,0.00,-0.99,0.00,0.00,10.33,11.68,16.87,9.04
CORBL,36.58,506.00,512.00,480.20,485.00,497.04,"3,877.00",505.90,"1,927,025.50",61,-20.90,31.80,-4.13,6.62,-2.48,780.36,791.29,"1,155.00",460.00
CZBIL,40.34,258.80,270.00,258.80,264.00,265.45,"43,843.00",264.00,"11,638,161.40",239,0.00,11.20,0.00,4.33,-0.55,309.90,339.53,444.00,217.31
DDBL,39.14,"1,135.00","1,140.00","1,119.00","1,120.00","1,123.39","6,201.00","1,121.00","6,966,127.50",127,-1.00,21.00,-0.09,1.88,-0.30,"1,302.32","1,449.03","2,050.00","1,019.00"
DHPL,29.38,313.00,317.00,303.10,303.10,308.62,"22,619.00",307.00,"6,980,785.40",163,-3.90,13.90,-1.27,4.59,-1.82,318.69,318.18,485.20,110.00
