Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,36.36,900.00,903.80,892.00,903.80,896.37,495.00,905.50,"443,703.50",26,-1.70,11.80,-0.19,1.32,0.82,"1,309.17","1,386.79","1,870.00",892.00
ADBL,28.57,364.00,366.00,360.00,361.00,361.78,"12,602.00",364.00,"4,559,131.40",202,-3.00,6.00,-0.82,1.67,-0.22,427.48,466.25,620.00,358.70
AHPC,32.12,396.00,402.90,384.00,389.10,390.93,"117,403.00",395.70,"45,896,659.00",566,-6.60,18.90,-1.67,4.92,-0.47,478.94,509.73,785.00,293.00
AIL,37.09,605.00,622.00,592.90,622.00,603.06,"5,383.00",615.00,"3,246,265.20",121,7.00,29.10,1.14,4.91,3.05,698.29,725.18,976.00,588.80
AKJCL,39.23,232.00,236.00,222.00,223.00,226.30,"29,708.00",232.00,"6,722,905.00",231,-9.00,14.00,-3.88,6.31,-1.48,298.30,321.87,502.00,153.00
AKPL,35.73,398.00,405.80,386.00,392.00,394.10,"31,820.00",398.00,"12,540,311.80",316,-6.00,19.80,-1.51,5.13,-0.54,526.99,548.32,882.40,335.00
ALBSL,34.11,"1,251.00","1,270.00","1,226.00","1,265.00","1,242.62","1,213.00","1,275.00","1,507,296.00",51,-10.00,44.00,-0.78,3.59,1.77,"1,443.24","1,566.21","2,101.20","1,176.00"
ALBSLP,0.00,769.00,769.00,769.00,769.00,769.00,100.00,0.00,"76,900.00",1,769.00,0.00,0.00,0.00,0.00,-,-,769.00,769.00
ALICL,33.67,761.00,777.00,749.00,750.00,757.85,"15,440.00",770.00,"11,701,204.00",154,-20.00,28.00,-2.60,3.74,-1.05,"1,034.81","1,124.67","1,565.00",749.00
API,36.17,288.00,291.50,276.40,284.00,284.18,"96,312.00",288.00,"27,370,303.20",597,-4.00,15.10,-1.39,5.46,-0.06,457.91,473.11,670.00,276.40
BARUN,36.22,382.00,405.80,376.10,399.00,396.94,"28,183.00",382.00,"11,187,038.90",175,17.00,29.70,4.45,7.90,0.52,484.39,508.34,763.40,239.00
