Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,600.00,619.80,595.00,619.80,605.62,"2,753.00",600.00,"1,667,272.80",75,19.80,24.80,3.30,4.17,2.29,569.76,579.30,830.00,500.10
ADBL,-,240.00,242.50,239.00,242.00,240.54,"19,382.00",240.50,"4,662,138.50",135,1.50,3.50,0.62,1.46,0.60,251.27,245.11,312.20,224.00
AHL,-,422.90,422.90,410.00,418.00,415.18,"1,825.00",415.00,"757,700.10",95,3.00,12.90,0.72,3.15,0.68,349.89,350.27,480.90,273.10
AHPC,-,208.00,208.40,204.00,205.50,205.82,"71,914.00",207.00,"14,801,465.00",370,-1.50,4.40,-0.72,2.16,-0.16,225.33,243.92,329.00,190.00
AKJCL,-,229.90,232.90,225.00,227.00,227.71,"31,110.00",228.90,"7,084,058.80",220,-1.90,7.90,-0.83,3.51,-0.31,175.23,186.04,262.00,141.30
AKPL,-,196.00,197.70,193.30,195.70,194.95,"117,548.00",193.90,"22,916,177.20",558,1.80,4.40,0.93,2.28,0.38,186.32,238.14,428.00,152.40
ALBSL,-,681.00,694.00,678.00,682.00,680.82,"2,763.00",681.10,"1,881,092.30",71,0.90,16.00,0.13,2.36,0.17,690.66,703.71,"1,089.00",543.00
ALICL,-,705.00,705.00,685.00,689.00,691.78,"44,198.00",696.00,"30,575,361.20",301,-7.00,20.00,-1.01,2.92,-0.40,667.22,660.11,812.00,517.50
ANLB,-,"1,886.90","1,900.90","1,825.10","1,830.30","1,873.16",681.00,"1,850.00","1,275,624.90",20,-19.70,75.80,-1.06,4.15,-2.34,"1,904.58",0.00,"2,651.00",403.80
API,-,198.00,202.80,198.00,199.00,199.72,"136,985.00",197.50,"27,359,103.00",546,1.50,4.80,0.76,2.42,-0.36,181.34,198.18,307.00,154.70
AVYAN,-,597.00,604.00,595.00,596.10,598.97,"1,700.00",597.50,"1,018,244.50",66,-1.40,9.00,-0.23,1.51,-0.48,634.61,638.13,807.80,549.00
BARUN,-,283.30,286.00,273.20,279.40,277.66,"66,697.00",277.80,"18,519,308.90",142,1.60,12.80,0.58,4.69,0.62,229.60,235.93,299.00,191.10
BBC,-,"3,802.40","3,802.40","3,666.00","3,672.00","3,704.78",788.00,"3,879.90","2,919,364.00",55,-207.90,136.40,-5.36,3.72,-0.89,"3,809.77","3,643.53","4,539.00","3,050.00"
BEDC,-,342.00,348.80,330.10,339.60,338.90,"13,025.00",336.50,"4,414,188.50",230,3.10,18.70,0.92,5.66,0.21,240.28,0.00,388.00,170.00
BFC,-,334.00,338.00,328.00,332.00,330.99,"11,730.00",332.00,"3,882,517.00",102,0.00,10.00,0.00,3.05,0.30,313.80,316.62,377.00,284.00
BGWT,-,633.10,710.00,620.00,649.90,634.57,"28,825.00",646.00,"18,291,379.70",379,3.90,90.00,0.60,14.52,2.36,0.00,0.00,710.00,352.00
BHDC,-,452.00,474.30,452.00,463.00,460.81,"3,365.00",454.00,"1,550,629.00",135,9.00,22.30,1.98,4.93,0.47,367.43,376.66,514.20,286.50
BHL,-,300.00,311.90,300.00,303.90,302.89,"5,510.00",305.80,"1,668,937.50",117,-1.90,11.90,-0.62,3.97,0.33,241.71,256.45,394.70,192.70
BHPL,-,465.00,479.00,458.60,470.00,465.73,"6,985.00",467.90,"3,253,151.00",109,2.10,20.40,0.45,4.45,0.91,431.43,443.24,677.20,304.10
BNHC,-,395.00,396.20,389.00,389.00,392.16,"1,643.00",395.00,"644,324.00",36,-6.00,7.20,-1.52,1.85,-0.81,343.68,350.84,461.00,270.10
BNT,-,"12,100.00","12,185.00","12,000.00","12,185.00","12,043.46",130.00,"12,000.00","1,565,650.00",8,185.00,185.00,1.54,1.54,1.16,"13,090.42","12,895.50","16,200.00","10,500.00"
BOKD86,-,855.00,855.00,855.00,855.00,855.00,70.00,861.50,"59,850.00",4,-6.50,0.00,-0.75,0.00,0.00,805.23,797.09,877.00,740.10
BPCL,-,315.00,318.10,311.00,313.00,313.41,"11,840.00",312.00,"3,710,786.90",102,1.00,7.10,0.32,2.28,-0.13,308.75,314.31,365.00,292.10
BPW,-,"1,447.00","1,447.00","1,405.00","1,406.00","1,421.53",429.00,"1,447.00","609,838.00",14,-41.00,42.00,-2.83,2.99,-1.10,"1,178.71",0.00,"1,718.00",233.10
