Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,38.33,947.30,975.70,929.00,949.00,949.00,0.00,0.00,948.08,"1,325.00",947.30,"1,256,202.00",26,1.70,46.70,0.18,5.03,0.10,974.03,"1,002.17","1,240.00",827.90
ADBL,39.44,314.90,314.90,310.00,313.00,313.00,0.00,0.00,311.68,"11,713.00",313.50,"3,650,688.00",94,-0.50,4.90,-0.16,1.58,0.42,306.61,311.49,344.90,277.00
AHL,39.47,495.00,524.00,492.00,515.00,515.00,0.00,0.00,507.35,"8,464.00",505.40,"4,294,215.00",93,9.60,32.00,1.90,6.50,1.49,548.70,577.76,700.00,461.10
AHPC,41.48,279.00,284.00,279.00,284.00,284.00,0.00,0.00,282.20,"85,453.00",280.00,"24,114,767.50",263,4.00,5.00,1.43,1.79,0.63,281.64,284.28,334.00,250.10
AKJCL,49.97,370.00,402.00,370.00,402.00,402.00,0.00,0.00,391.12,"1,123,916.00",375.00,"439,586,175.60","1,917",27.00,32.00,7.20,8.65,2.71,305.08,269.69,431.80,172.90
AKPL,41.13,271.00,274.90,270.00,274.50,274.50,0.00,0.00,273.32,"80,891.00",270.40,"22,109,509.30",294,4.10,4.90,1.52,1.81,0.43,264.43,261.92,317.00,227.50
ALBSL,39.71,"1,162.30","1,162.30","1,085.00","1,115.00","1,115.00",0.00,0.00,"1,100.11","3,745.00","1,107.00","4,119,929.80",82,8.00,77.30,0.72,7.12,1.33,"1,142.64","1,094.02","1,334.00",775.10
ALICL,44.64,459.90,459.90,449.00,452.30,452.30,0.00,0.00,450.97,"33,390.00",454.70,"15,057,992.20",82,-2.40,10.90,-0.53,2.43,0.29,465.64,470.91,749.00,430.00
ANLB,22.70,"5,938.00","5,946.00","5,844.00","5,901.00","5,901.00",0.00,0.00,"5,882.73",168.00,"5,938.00","988,298.00",13,-37.00,102.00,-0.62,1.75,0.31,"6,226.71","6,160.55","6,989.00","5,153.40"
API,41.44,351.10,358.00,351.00,357.20,357.20,0.00,0.00,355.27,"450,813.00",354.40,"160,158,689.60",831,2.80,7.00,0.79,1.99,0.54,315.36,306.83,368.90,258.80
AVYAN,30.36,"1,185.00","1,194.00","1,124.00","1,139.00","1,139.00",0.00,0.00,"1,141.44","4,301.00","1,137.90","4,909,354.00",82,1.10,70.00,0.10,6.23,-0.21,"1,038.95","1,036.21","1,366.00",906.00
BANDIPUR,42.37,860.00,889.00,853.00,875.90,875.90,0.00,0.00,873.63,"93,868.00",860.00,"82,005,831.20","1,234",15.90,36.00,1.85,4.22,0.26,866.01,0.00,"1,233.00",285.00
BARUN,40.90,345.30,352.00,345.30,351.10,351.10,0.00,0.00,350.51,"31,059.00",348.00,"10,886,597.90",150,3.10,6.70,0.89,1.94,0.17,347.57,346.89,539.00,292.10
BBC,21.21,"4,833.00","4,833.00","4,750.20","4,800.00","4,800.00",0.00,0.00,"4,787.11",135.00,"4,820.00","646,260.00",13,-20.00,82.80,-0.41,1.74,0.27,"4,864.56","4,966.08","6,120.00","4,480.00"
BEDC,37.93,374.00,377.30,366.90,376.90,376.90,0.00,0.00,374.02,"42,044.00",369.80,"15,725,238.10",254,7.10,10.40,1.92,2.83,0.76,498.23,556.31,872.00,343.90
BFC,38.23,461.00,461.00,454.10,458.00,458.00,0.00,0.00,457.88,"2,998.00",457.90,"1,372,731.00",30,0.10,6.90,0.02,1.52,0.03,471.58,475.72,579.90,411.50
BGWT,26.81,651.00,663.00,651.00,661.00,661.00,0.00,0.00,659.67,752.00,650.00,"496,075.20",20,11.00,12.00,1.69,1.84,0.20,751.95,789.85,"1,110.00",586.50
BHCL,43.00,532.00,572.00,528.00,566.00,566.00,0.00,0.00,560.07,"106,297.00",532.00,"59,534,270.10","1,035",34.00,44.00,6.39,8.33,1.05,546.53,0.00,699.00,292.10
BHDC,40.07,457.00,466.50,457.00,463.60,463.60,0.00,0.00,464.59,"9,123.00",463.50,"4,238,474.20",62,0.10,9.50,0.02,2.08,-0.21,479.34,508.42,706.00,426.00
BHL,41.60,234.10,234.10,220.00,226.00,226.00,0.00,0.00,224.52,"110,169.00",223.00,"24,734,812.80",384,3.00,14.10,1.35,6.41,0.66,205.10,201.29,264.40,164.00
BHPL,38.28,556.00,556.00,522.30,529.80,529.80,0.00,0.00,528.28,"3,080.00",529.70,"1,627,104.50",39,0.10,33.70,0.02,6.45,0.29,571.07,625.68,"1,112.40",495.00
BJHL,36.55,925.00,974.90,912.50,953.00,953.00,0.00,0.00,950.26,"24,258.00",925.00,"23,051,471.60",472,28.00,62.40,3.03,6.84,0.29,0.00,0.00,"1,305.00",270.10
BNHC,41.90,325.00,333.40,325.00,333.10,333.10,0.00,0.00,331.10,"5,585.00",328.40,"1,849,207.40",59,4.70,8.40,1.43,2.58,0.60,407.65,433.40,613.80,313.00
