Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,101.00","1,115.00","1,095.40","1,097.60","1,102.20","1,301.00","1,100.00","1,433,960.30",38,-2.40,19.60,-0.22,1.79,-0.42,"1,089.65","1,116.84","1,491.00",690.90
ADBL,-,284.00,288.00,283.00,285.66,285.58,"16,174.00",286.10,"4,618,907.00",157,-0.44,5.00,-0.15,1.77,0.03,330.39,329.98,428.40,223.00
ADBLD83,-,"1,100.00","1,100.00","1,100.00","1,100.00","1,100.00",100.00,"1,085.00","110,000.00",1,15.00,0.00,1.38,0.00,0.00,"1,089.34","1,062.42","1,160.00","1,022.00"
AHL,-,708.00,757.00,707.10,750.83,741.24,"14,801.00",711.00,"10,971,028.00",183,39.83,49.90,5.60,7.06,1.28,731.44,693.41,904.00,420.00
AHPC,-,256.00,259.70,254.00,254.78,255.46,"89,069.00",257.90,"22,753,465.50",355,-3.12,5.70,-1.21,2.24,-0.27,267.69,251.22,349.00,149.00
AKJCL,-,207.00,207.00,203.20,204.33,204.44,"130,037.00",206.00,"26,585,135.80",460,-1.67,3.80,-0.81,1.87,-0.06,207.58,210.30,274.90,150.90
AKPL,-,230.00,232.50,228.00,229.59,229.83,"81,850.00",230.30,"18,811,738.30",322,-0.71,4.50,-0.31,1.97,-0.11,243.86,233.67,326.00,157.20
ALBSL,-,866.00,866.00,824.00,854.49,844.67,"2,114.00",850.00,"1,785,623.40",60,4.49,42.00,0.53,5.10,1.15,920.29,963.73,"1,177.00",694.20
ALICL,-,743.00,743.00,736.00,737.41,738.58,"20,307.00",738.90,"14,998,323.80",97,-1.49,7.00,-0.20,0.95,-0.16,737.00,714.84,831.00,523.00
ANLB,-,"5,051.10","5,080.00","5,050.00","5,055.00","5,052.62",326.00,"5,136.00","1,647,155.00",20,-81.00,30.00,-1.58,0.59,0.05,"5,094.49","4,366.22","6,735.00","1,894.00"
API,-,274.90,277.00,270.10,274.21,274.63,"138,399.00",274.90,"38,008,935.10",518,-0.69,6.90,-0.25,2.55,-0.15,285.48,270.22,390.00,162.00
AVYAN,-,"1,091.00","1,091.00","1,051.00","1,060.69","1,061.62","2,785.00","1,070.00","2,956,613.00",49,-9.31,40.00,-0.87,3.81,-0.09,"1,042.37","1,027.82","1,306.80",628.10
BARUN,-,497.80,510.00,497.80,500.56,503.10,"95,857.00",507.90,"48,226,072.50",386,-7.34,12.20,-1.45,2.45,-0.51,423.89,395.30,550.00,211.00
BBC,-,"5,305.00","5,487.00","5,305.00","5,410.69","5,410.55",346.00,"5,395.00","1,872,051.90",35,15.69,182.00,0.29,3.43,0.00,"5,213.44","4,922.35","7,247.00","3,631.00"
BEDC,-,929.10,929.10,853.20,853.20,854.01,"17,151.00",948.00,"14,647,065.60",116,-94.80,75.90,-10.00,8.90,-0.09,654.43,589.79,"1,080.00",337.20
BFC,-,591.40,591.40,565.00,569.17,571.43,"26,754.00",579.90,"15,288,030.80",253,-10.73,26.40,-1.85,4.67,-0.40,656.80,620.92,951.60,330.00
BGWT,-,"1,045.00","1,078.90","1,045.00","1,047.97","1,048.86","3,708.00","1,062.90","3,889,155.00",64,-14.93,33.90,-1.40,3.24,-0.08,"1,021.85","1,011.85","1,361.70",579.10
BHDC,-,599.00,617.00,599.00,613.05,611.14,"5,280.00",609.90,"3,226,838.80",97,3.15,18.00,0.52,3.01,0.31,650.60,641.51,829.70,443.00
BHL,-,335.00,340.00,334.00,335.11,335.75,"1,876.00",335.90,"629,863.20",66,-0.79,6.00,-0.24,1.80,-0.19,391.83,394.52,520.00,312.70
BHPL,-,"1,037.90","1,070.00","1,028.00","1,032.40","1,034.87","2,687.00","1,059.00","2,780,702.00",51,-26.60,42.00,-2.51,4.09,-0.24,864.63,803.58,"1,275.00",449.00
BNHC,-,534.00,534.00,513.00,514.95,517.51,"12,350.00",524.10,"6,391,204.00",139,-9.15,21.00,-1.75,4.09,-0.50,512.42,552.21,742.00,422.00
BNT,-,"13,151.00","13,222.00","13,151.00","13,209.00","13,190.11",90.00,"13,249.00","1,187,110.00",8,-40.00,71.00,-0.30,0.54,0.14,"13,993.50","14,138.32","18,100.00","12,208.10"
BOKD86,-,"1,020.00","1,020.00","1,020.00","1,020.00","1,020.00",10.00,"1,025.00","10,200.00",1,-5.00,0.00,-0.49,0.00,0.00,"1,015.21",976.79,"1,080.00",903.00
BPCL,-,394.00,395.80,390.00,390.90,392.40,"10,938.00",393.50,"4,292,031.00",132,-2.60,5.80,-0.66,1.49,-0.38,422.52,404.92,536.50,284.40
C30MF,-,9.27,9.27,9.09,9.09,9.12,"1,400.00",9.09,"12,767.00",7,0.00,0.18,0.00,1.98,-0.32,9.47,9.47,10.92,8.13
CBBL,-,862.00,866.00,855.50,858.14,860.61,"10,553.00",861.60,"9,081,997.70",168,-3.46,10.50,-0.40,1.23,-0.29,918.77,930.06,"1,155.00",800.00
CFCL,-,543.00,563.00,543.00,552.88,555.51,"26,010.00",554.00,"14,448,727.10",213,-1.12,20.00,-0.20,3.68,-0.48,617.62,605.12,820.00,338.00
CGH,-,880.50,895.00,880.50,886.71,886.63,"16,164.00",886.00,"14,331,408.40",181,0.71,14.50,0.08,1.65,0.01,918.19,951.54,"1,360.00",760.00
CHCL,-,499.00,499.00,490.10,491.23,493.64,"31,034.00",498.80,"15,319,492.20",236,-7.57,8.90,-1.52,1.82,-0.49,547.81,542.54,697.00,426.30
CHDC,-,"2,301.00","2,301.00","2,245.10","2,253.79","2,260.81","53,901.00","2,299.90","121,860,164.50",591,-46.11,55.90,-2.00,2.49,-0.31,"1,853.36","1,704.71","2,477.40",627.00
CHL,-,522.00,539.90,515.40,523.12,526.80,"52,101.00",522.00,"27,446,724.80",272,1.12,24.50,0.21,4.75,-0.70,422.92,400.11,599.70,283.20
CIT,-,"1,980.00","1,980.00","1,970.00","1,970.50","1,974.83","8,395.00","1,974.50","16,578,725.40",200,-4.00,10.00,-0.20,0.51,-0.22,"2,108.38","2,141.65","2,700.00","1,887.00"
CITY,-,875.00,881.00,870.40,873.32,874.48,"4,783.00",880.00,"4,182,623.80",107,-6.68,10.60,-0.76,1.22,-0.13,884.80,866.77,"1,168.50",562.00
CIZBD90,-,"1,114.70","1,116.00","1,114.70","1,115.10","1,115.22",75.00,"1,114.40","83,641.40",3,0.70,1.30,0.06,0.12,-0.01,0.00,0.00,"1,205.00","1,000.00"
CKHL,-,751.00,763.00,741.00,761.48,753.87,"7,895.00",750.00,"5,951,798.10",79,11.48,22.00,1.53,2.97,1.00,730.67,702.29,910.00,480.50
CLI,-,510.00,512.90,505.10,509.53,507.83,"52,110.00",515.50,"26,463,092.80",570,-5.97,7.80,-1.16,1.54,0.33,677.44,644.32,774.90,430.00
CMF2,-,9.32,9.35,9.32,9.35,9.34,200.00,9.42,"1,867.00",2,-0.07,0.03,-0.74,0.32,0.16,9.53,9.41,10.68,7.65
CORBL,-,"1,837.30","1,909.00","1,802.00","1,888.35","1,881.52","5,183.00","1,874.70","9,751,897.90",143,13.65,107.00,0.73,5.94,0.36,"1,504.27","1,218.24","2,842.30",405.00
CYCL,-,"1,595.10","1,645.00","1,565.10","1,606.77","1,580.50","13,257.00","1,618.00","20,952,694.70",149,-11.23,79.90,-0.69,5.11,1.63,"1,640.24","1,608.26","1,958.00","1,282.20"
CZBIL,-,211.30,211.30,208.00,208.39,208.94,"72,895.00",209.20,"15,230,871.30",168,-0.81,3.30,-0.39,1.59,-0.27,224.07,220.60,296.00,152.50
DDBL,-,787.00,788.00,780.10,781.07,783.90,"7,765.00",785.90,"6,087,007.00",100,-4.83,7.90,-0.61,1.01,-0.36,863.69,881.87,"1,099.00",670.00
DHPL,-,417.00,423.00,410.00,417.37,415.84,"107,044.00",416.90,"44,513,565.00",434,0.47,13.00,0.11,3.17,0.37,299.77,277.55,427.20,185.30
DLBS,-,"1,607.00","1,640.10","1,581.00","1,582.73","1,588.27","1,329.00","1,576.60","2,110,809.70",50,6.13,59.10,0.39,3.74,-0.35,"1,611.17","1,511.49","2,250.00","1,091.00"
DOLTI,-,680.00,742.00,677.00,723.72,721.82,"43,193.00",677.00,"31,177,469.30",495,46.72,65.00,6.90,9.60,0.26,666.25,611.31,"1,017.00",366.00
DORDI,-,380.00,386.90,380.00,381.91,382.52,"10,352.00",383.00,"3,959,837.20",149,-1.09,6.90,-0.28,1.82,-0.16,507.75,495.13,696.00,356.40
EBL,-,607.00,611.00,605.20,609.36,608.87,"33,163.00",608.00,"20,192,100.80",140,1.36,5.80,0.22,0.96,0.08,611.37,614.20,790.00,487.30
