Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,040.00","1,060.00","1,040.00","1,053.74","1,055.00",-1.26,0.00,"1,050.15","1,229.00","1,040.39","1,290,632.90",44,13.35,20.00,1.28,1.92,0.34,"1,084.92","1,082.05","1,491.00",938.00
ADBL,-,293.00,293.00,287.20,288.33,289.00,-0.67,0.00,289.05,"25,016.00",288.44,"7,230,860.20",194,-0.11,5.80,-0.04,2.02,-0.25,297.23,320.76,428.40,249.90
AHL,-,636.40,650.00,636.00,636.25,636.00,0.25,0.00,639.56,"4,391.00",649.04,"2,808,322.00",65,-12.79,14.00,-1.97,2.20,-0.52,738.69,720.40,904.00,482.60
AHPC,-,306.00,309.00,300.00,305.66,306.50,-0.84,0.00,306.34,"628,819.00",300.77,"192,630,097.60","1,625",4.89,9.00,1.63,3.00,-0.22,267.62,272.45,349.00,149.00
AKJCL,-,209.00,211.30,208.10,209.24,209.10,0.14,0.00,210.03,"221,707.00",207.43,"46,565,555.40",604,1.81,3.20,0.87,1.54,-0.38,205.77,208.30,274.90,150.90
AKPL,-,273.90,289.90,271.00,285.75,285.70,0.05,0.00,281.53,"1,887,396.00",270.19,"531,357,125.40","3,897",15.56,18.90,5.76,6.97,1.48,240.08,244.94,326.00,157.20
ALBSL,-,804.00,819.00,803.00,813.44,804.00,9.44,0.01,807.79,"2,868.00",802.45,"2,316,732.10",70,10.99,16.00,1.37,1.99,0.69,842.83,899.10,"1,177.00",771.00
ALICL,-,502.00,509.90,499.90,501.75,503.00,-1.25,0.00,501.41,"79,090.00",498.90,"39,656,738.20",166,2.85,10.00,0.57,2.00,0.07,727.10,727.53,831.00,493.00
ANLB,-,"5,639.00","5,650.00","5,440.10","5,575.17","5,628.00",-52.83,-0.01,"5,527.54",429.00,"5,550.00","2,371,315.60",27,25.17,209.90,0.45,3.86,0.85,"5,261.98","5,109.06","6,735.00","2,290.10"
API,-,301.00,308.00,301.00,302.00,301.10,0.90,0.00,304.25,"283,773.00",300.32,"86,337,917.40",862,1.68,7.00,0.56,2.33,-0.75,280.75,289.31,390.00,164.00
AVYAN,-,"1,014.00","1,030.00","1,005.60","1,019.95","1,021.00",-1.05,0.00,"1,012.64","4,031.00","1,013.74","4,081,959.00",53,6.21,24.40,0.61,2.43,0.72,"1,072.85","1,035.56","1,306.80",832.00
BARUN,-,316.00,316.00,304.00,309.94,309.50,0.44,0.00,311.53,"137,293.00",309.85,"42,770,213.40",491,0.09,12.00,0.03,3.95,-0.51,482.45,446.65,589.00,231.00
BBC,-,"5,600.00","5,600.00","5,473.00","5,579.80","5,579.80",0.00,0.00,"5,546.64",167.00,"5,518.00","926,289.00",14,61.80,127.00,1.12,2.32,0.59,"5,799.33","5,339.97","7,247.00","3,784.00"
BEDC,-,728.00,728.00,705.00,709.84,705.00,4.84,0.01,714.34,"11,637.00",725.59,"8,312,821.50",151,-15.75,23.00,-2.17,3.26,-0.63,763.59,671.89,"1,080.00",395.00
BFC,-,484.00,505.00,475.00,500.44,505.00,-4.56,-0.01,492.70,"63,713.00",474.52,"31,391,552.10",387,25.92,30.00,5.46,6.32,1.55,597.42,616.49,951.60,418.50
BGWT,-,900.00,935.00,900.00,928.64,921.00,7.64,0.01,921.17,"4,643.00",917.01,"4,276,999.50",51,11.63,35.00,1.27,3.89,0.80,"1,027.01","1,005.04","1,361.70",857.60
BHDC,-,488.30,517.00,488.30,495.67,495.50,0.17,0.00,504.55,"36,403.00",478.80,"18,367,156.40",446,16.87,28.70,3.52,5.88,-1.79,610.55,614.21,829.70,426.00
BHL,-,213.40,214.60,212.00,213.34,213.90,-0.56,0.00,213.22,"233,063.00",211.48,"49,694,264.10",773,1.86,2.60,0.88,1.23,0.06,313.87,352.08,520.00,209.00
BHPL,-,800.00,809.00,784.80,785.49,785.10,0.39,0.00,791.23,"8,127.00",790.06,"6,430,345.20",122,-4.57,24.20,-0.58,3.08,-0.73,988.58,893.85,"1,308.40",594.00
BNHC,-,527.50,527.50,513.00,517.80,520.00,-2.20,0.00,517.13,"6,538.00",520.23,"3,380,998.40",84,-2.43,14.50,-0.47,2.83,0.13,516.34,513.87,742.00,440.00
BNL,-,"16,542.30","16,542.30","16,542.30","16,542.30","16,542.30",0.00,0.00,"16,542.30",10.00,"16,218.00","165,423.00",1,324.30,0.00,2.00,0.00,0.00,"17,320.70","17,243.53","22,500.00","14,900.00"
BNT,-,"12,658.00","12,691.00","12,438.20","12,458.90","12,438.20",20.70,0.00,"12,593.81",110.00,"12,410.00","1,385,319.00",11,48.90,252.80,0.39,2.03,-1.08,"13,279.59","13,716.74","18,100.00","12,300.00"
BOKD86,-,"1,055.00","1,055.00","1,055.00","1,055.00","1,055.00",0.00,0.00,"1,055.00",85.00,"1,036.50","89,675.00",1,18.50,0.00,1.78,0.00,0.00,"1,030.36","1,007.65","1,095.00",950.00
BPCL,-,715.00,720.90,689.00,692.85,693.00,-0.15,0.00,707.01,"413,490.00",701.49,"292,341,037.10","1,605",-8.64,31.90,-1.23,4.63,-2.04,433.00,438.97,720.90,286.00
C30MF,-,9.50,9.65,9.50,9.50,9.50,0.00,0.00,9.53,500.00,9.42,"4,765.00",5,0.08,0.15,0.85,1.58,-0.32,9.31,9.49,10.92,8.29
CBBL,-,872.00,881.00,870.00,874.15,874.20,-0.05,0.00,875.41,"15,741.00",869.61,"13,779,810.20",122,4.54,11.00,0.52,1.26,-0.14,870.69,906.51,"1,155.00",815.00
CFCL,-,510.00,545.90,510.00,532.98,535.00,-2.02,0.00,531.33,"41,597.00",508.92,"22,101,579.60",283,24.06,35.90,4.73,7.04,0.31,582.55,602.83,820.00,413.10
CGH,-,910.00,912.00,890.00,890.10,890.00,0.10,0.00,896.60,"21,694.00",900.08,"19,450,887.80",206,-9.98,22.00,-1.11,2.47,-0.73,889.42,910.23,"1,360.00",833.00
CHCL,-,562.00,570.00,550.10,555.85,557.00,-1.15,0.00,562.83,"494,798.00",551.66,"278,485,999.60","1,577",4.19,19.90,0.76,3.62,-1.26,512.37,533.43,697.00,427.00
CHDC,-,"2,780.00","2,829.00","2,710.00","2,717.92","2,710.00",7.92,0.00,"2,756.93","94,662.00","2,735.51","260,976,175.80",911,-17.59,119.00,-0.64,4.39,-1.44,"2,169.09","2,037.91","2,829.00",976.10
CHL,-,301.90,302.00,295.00,298.30,299.30,-1.00,0.00,298.40,"22,574.00",296.65,"6,736,114.60",138,1.65,7.00,0.56,2.37,-0.03,449.07,419.96,599.70,276.00
CIT,-,"1,910.00","1,921.00","1,905.00","1,907.22","1,909.00",-1.78,0.00,"1,909.64","9,130.00","1,907.69","17,434,987.30",217,-0.47,16.00,-0.02,0.84,-0.13,"1,995.75","2,075.50","2,700.00","1,887.00"
CITY,-,849.90,849.90,830.00,837.63,839.00,-1.37,0.00,836.23,"6,867.00",837.48,"5,742,415.00",109,0.15,19.90,0.02,2.40,0.17,880.95,875.00,"1,168.50",673.10
CKHL,-,635.00,669.80,635.00,651.44,649.00,2.44,0.00,654.11,"6,905.00",632.42,"4,516,643.00",99,19.02,34.80,3.01,5.48,-0.41,740.54,712.51,910.00,551.00
CLI,-,464.00,479.70,462.00,476.54,477.00,-0.46,0.00,474.03,"29,464.00",464.71,"13,966,858.90",535,11.83,17.70,2.55,3.83,0.53,606.65,622.96,774.90,461.00
CMF2,-,9.60,9.60,9.60,9.60,9.60,0.00,0.00,9.60,"3,225.00",9.42,"30,960.00",2,0.18,0.00,1.91,0.00,0.00,9.45,9.54,10.68,8.09
CORBL,-,"2,363.00","2,479.00","2,363.00","2,399.45","2,418.00",-18.55,-0.01,"2,407.42","1,934.00","2,387.95","4,655,941.30",73,11.50,116.00,0.48,4.91,-0.33,"1,984.75","1,659.68","2,842.30",468.90
CREST,-,"1,640.00","1,662.00","1,600.00","1,625.46","1,623.40",2.06,0.00,"1,638.49","22,910.00","1,614.25","37,537,843.30",733,11.21,62.00,0.69,3.88,-0.80,0.00,0.00,"2,458.20",302.50
CYCL,-,"1,639.00","1,773.00","1,607.10","1,678.63","1,685.00",-6.37,0.00,"1,676.71","2,428.00","1,671.76","4,071,062.30",102,6.87,165.90,0.41,10.32,0.11,"1,648.54","1,628.88","1,958.00","1,445.10"
CZBIL,-,209.50,211.00,207.40,210.31,211.00,-0.69,0.00,209.27,"51,482.00",209.31,"10,773,636.40",153,1.00,3.60,0.48,1.74,0.49,211.67,220.57,296.00,160.10
DDBL,-,794.10,803.00,794.10,802.60,802.00,0.60,0.00,801.08,"5,204.00",794.42,"4,168,838.00",53,8.18,8.90,1.03,1.12,0.19,805.47,849.03,"1,099.00",759.00
