Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,29.52,892.00,918.00,892.00,911.00,911.00,0.00,0.00,902.99,803.00,909.00,"725,099.60",22,2.00,26.00,0.22,2.91,0.88,959.00,961.23,"1,157.00",827.90
ADBL,29.30,300.10,302.40,299.00,301.00,301.00,0.00,0.00,300.48,"31,051.00",300.10,"9,330,234.10",118,0.90,3.40,0.30,1.14,0.17,311.87,307.79,340.00,285.20
ADBLD83,31.90,"1,039.00","1,039.00","1,039.00","1,039.00","1,039.00",0.00,0.00,"1,039.00",19.00,"1,039.00","19,741.00",1,0.00,0.00,0.00,0.00,0.00,"1,076.13","1,084.82","1,132.90","1,015.00"
AHL,25.75,395.00,404.00,395.00,396.00,396.00,0.00,0.00,401.51,"1,848.00",401.00,"741,989.80",23,-5.00,9.00,-1.25,2.28,-1.39,480.80,511.55,699.00,387.60
AHPC,35.08,264.00,264.70,260.00,260.90,260.90,0.00,0.00,261.20,"81,447.00",260.50,"21,273,593.90",249,0.40,4.70,0.15,1.81,-0.11,279.02,277.53,323.30,250.10
AKJCL,32.41,355.90,357.90,347.90,348.90,348.90,0.00,0.00,351.87,"303,459.00",355.00,"106,777,890.90",657,-6.10,10.00,-1.72,2.87,-0.85,378.13,331.78,461.40,172.90
AKPL,33.02,250.00,252.30,247.00,249.00,249.00,0.00,0.00,249.37,"51,718.00",249.80,"12,896,887.60",169,-0.80,5.30,-0.32,2.15,-0.15,268.54,263.32,317.00,227.50
ALBSL,21.83,"1,067.00","1,110.00","1,067.00","1,079.00","1,079.00",0.00,0.00,"1,084.06","4,049.00","1,105.00","4,389,340.90",76,-26.00,43.00,-2.35,4.03,-0.47,"1,120.41","1,127.32","1,334.00",930.00
ALICL,32.39,418.10,420.00,415.10,415.20,415.20,0.00,0.00,416.56,"8,641.00",419.90,"3,599,463.20",83,-4.70,4.90,-1.12,1.18,-0.33,448.83,455.64,507.00,413.10
ANLB,23.59,"5,000.00","5,292.00","5,000.00","5,140.00","5,140.00",0.00,0.00,"5,062.74",791.00,"5,138.00","4,004,630.50",40,2.00,292.00,0.04,5.84,1.50,"6,099.57","6,115.26","7,560.00","4,956.00"
APHL,19.15,760.00,795.00,728.00,738.00,738.00,0.00,0.00,740.05,"8,515.00",750.00,"6,301,515.80",187,-12.00,67.00,-1.60,9.20,-0.28,0.00,0.00,"1,053.40",299.70
API,40.96,335.00,337.00,332.30,335.00,335.00,0.00,0.00,334.33,"127,525.00",335.40,"42,635,729.40",440,-0.40,4.70,-0.12,1.41,0.20,340.16,324.02,370.00,258.80
AVYAN,23.08,"1,050.00","1,066.00","1,020.20","1,040.00","1,040.00",0.00,0.00,"1,052.81","3,703.00","1,034.00","3,898,545.00",33,6.00,45.80,0.58,4.49,-1.23,"1,091.42","1,047.95","1,366.00",906.00
BANDIPUR,28.88,682.00,685.00,671.10,676.90,676.90,0.00,0.00,678.06,"22,401.00",680.30,"15,189,111.30",268,-3.40,13.90,-0.50,2.07,-0.17,815.51,832.38,"1,233.00",285.00
BARUN,40.75,320.00,324.00,320.00,320.10,320.10,0.00,0.00,321.36,"38,157.00",317.00,"12,262,108.60",177,3.10,4.00,0.98,1.25,-0.39,342.04,340.98,401.50,292.10
BBC,41.43,"4,022.00","4,170.00","4,022.00","4,100.00","4,100.00",0.00,0.00,"4,102.51",538.00,"4,130.00","2,207,152.90",22,-30.00,148.00,-0.73,3.68,-0.06,"4,562.52","4,661.76","5,600.00","3,825.00"
BEDC,30.10,307.20,312.00,306.10,308.00,308.00,0.00,0.00,308.13,"16,674.00",307.00,"5,137,787.90",90,1.00,5.90,0.33,1.93,-0.04,389.38,440.14,745.20,303.10
BFC,30.13,482.00,485.00,470.00,474.00,474.00,0.00,0.00,475.62,"16,843.00",482.00,"8,010,803.70",108,-8.00,15.00,-1.66,3.19,-0.34,488.30,483.11,562.00,411.50
BGWT,38.13,510.10,523.00,510.10,520.40,520.40,0.00,0.00,520.37,"1,919.00",520.00,"998,584.20",37,0.40,12.90,0.08,2.53,0.01,658.74,696.71,944.00,498.00
