Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,28.11,860.00,860.00,830.00,837.00,842.55,148.00,860.90,"124,697.90",13,-23.90,30.00,-2.78,3.61,-0.66,"1,114.68","1,200.46","1,870.00",744.00
ADBL,28.37,330.00,330.00,320.00,323.00,324.62,"6,386.00",330.00,"2,073,039.40",93,-7.00,10.00,-2.12,3.13,-0.50,374.13,409.86,620.00,298.00
AHPC,32.13,357.10,363.90,347.00,347.00,352.69,"98,904.00",363.00,"34,882,449.00",419,-16.00,16.90,-4.41,4.87,-1.64,451.20,449.91,785.00,310.00
AIL,30.97,470.00,470.00,448.10,449.50,453.51,"1,013.00",466.00,"459,408.20",31,-16.50,21.90,-3.54,4.89,-0.89,618.33,645.85,900.00,422.10
AKJCL,31.56,208.00,208.00,199.90,200.00,201.87,"28,424.00",206.00,"5,737,955.80",164,-6.00,8.10,-2.91,4.05,-0.94,260.26,276.74,502.00,162.00
AKPL,32.04,478.30,478.30,452.00,453.00,459.37,"82,569.00",469.00,"37,929,631.90",473,-16.00,26.30,-3.41,5.82,-1.41,480.98,501.90,882.40,369.20
ALBSL,29.46,"1,225.10","1,225.10","1,210.00","1,210.00","1,218.64",395.00,"1,250.00","481,363.50",14,-40.00,15.10,-3.20,1.25,-0.71,"1,385.71","1,414.34","2,101.20","1,147.00"
ALICL,30.38,614.00,614.00,588.00,590.00,594.04,"25,204.00",605.00,"14,972,252.90",165,-15.00,26.00,-2.48,4.42,-0.69,800.69,927.30,"1,513.00",484.00
API,30.28,263.00,263.00,249.20,250.00,251.90,"49,165.00",258.00,"12,384,687.60",326,-8.00,13.80,-3.10,5.54,-0.76,378.53,406.69,670.00,217.60
BARUN,30.98,450.20,455.00,439.00,441.00,444.43,"20,928.00",452.00,"9,300,938.70",170,-11.00,16.00,-2.43,3.64,-0.78,476.91,471.07,763.40,345.60
BBC,32.11,"3,800.00","3,800.00","3,690.00","3,690.00","3,744.51",275.00,"3,845.00","1,029,740.00",10,-155.00,110.00,-4.03,2.98,-1.48,"4,215.44","4,504.93","8,124.30","3,195.00"
BFC,31.42,374.10,374.10,362.00,362.00,367.16,"8,363.00",380.00,"3,070,590.00",62,-18.00,12.10,-4.74,3.34,-1.43,426.10,446.21,630.00,298.00
BHL,28.81,241.00,241.00,233.00,233.00,234.79,"4,562.00",245.00,"1,071,110.60",119,-12.00,8.00,-4.90,3.43,-0.77,-,-,328.10,104.70
BNHC,29.63,372.00,380.00,356.50,368.00,368.22,"1,945.00",374.10,"716,183.00",38,-6.10,23.50,-1.63,6.59,-0.06,-,-,744.00,246.70
