Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,601.00,640.00,596.00,616.00,613.50,"4,653.00",603.90,"2,854,607.00",67,12.10,44.00,2.00,7.38,0.41,578.86,577.28,906.70,500.10
ADBL,-,250.00,262.20,250.00,261.00,257.35,"62,432.00",251.00,"16,066,588.40",326,10.00,12.20,3.98,4.88,1.40,248.33,245.42,355.80,224.00
ADBLD83,-,"1,010.00","1,034.00","1,010.00","1,034.00","1,010.02","20,844.00","1,030.00","21,052,780.00",3,4.00,24.00,0.39,2.38,2.32,970.75,986.89,"1,144.00",865.10
AHL,-,379.00,385.00,363.00,376.10,371.00,"12,811.00",379.00,"4,752,828.00",142,-2.90,22.00,-0.77,6.06,1.36,335.81,0.00,480.90,273.10
AHPC,-,237.00,248.00,235.20,245.00,241.65,"131,692.00",237.00,"31,822,980.60",436,8.00,12.80,3.38,5.44,1.37,232.43,251.95,364.00,190.00
AKJCL,-,210.70,234.00,203.00,217.00,215.12,"156,191.00",215.00,"33,600,459.10",639,2.00,31.00,0.93,15.27,0.86,172.06,187.24,262.00,141.30
AKPL,-,195.00,196.50,187.00,193.00,190.96,"280,974.00",193.00,"53,653,647.10","1,112",0.00,9.50,0.00,5.08,1.06,217.23,272.30,460.90,152.40
ALBSL,-,680.90,680.90,654.00,675.00,668.82,"6,365.00",668.80,"4,257,065.30",125,6.20,26.90,0.93,4.11,0.91,706.53,702.90,"1,158.90",543.00
ALICL,-,672.80,691.00,671.00,685.00,683.46,"46,727.00",680.00,"31,936,251.70",220,5.00,20.00,0.74,2.98,0.22,679.85,649.07,812.00,493.00
ALICLP,-,365.00,365.00,365.00,365.00,365.00,"214,699.00",382.00,"78,365,135.00",1,-17.00,0.00,-4.45,0.00,0.00,0.00,0.00,382.00,340.10
ANLB,-,"1,815.60","1,958.00","1,798.30","1,868.00","1,845.99","1,540.00","1,780.00","2,842,827.00",67,88.00,159.70,4.94,8.88,1.18,"2,036.25",0.00,"2,651.00",403.80
API,-,195.80,195.80,188.20,192.10,191.89,"207,336.00",192.00,"39,786,557.90",876,0.10,7.60,0.05,4.04,0.11,190.26,208.29,315.00,154.70
AVYAN,-,649.00,649.00,627.20,643.00,636.93,"2,425.00",639.00,"1,544,555.00",78,4.00,21.80,0.63,3.48,0.94,655.23,637.67,837.50,549.00
BARUN,-,257.00,257.00,238.00,256.00,245.21,"68,416.00",260.00,"16,776,464.10",320,-4.00,19.00,-1.54,7.98,4.21,230.63,237.27,300.00,190.30
BBC,-,"3,942.00","3,942.00","3,841.00","3,900.00","3,874.14",379.00,"3,865.00","1,468,299.00",22,35.00,101.00,0.91,2.63,0.66,"3,728.51","3,550.46","4,539.00","3,050.00"
BEDC,-,282.00,305.00,282.00,297.90,296.75,"45,660.00",283.00,"13,549,777.90",489,14.90,23.00,5.27,8.16,0.38,221.42,0.00,326.30,170.00
BFC,-,344.00,345.00,329.10,339.00,334.63,"24,175.00",339.00,"8,089,786.30",122,0.00,15.90,0.00,4.83,1.29,317.62,315.49,406.00,284.00
BGWT,-,485.00,505.00,481.00,505.00,494.61,"16,673.00",494.00,"8,246,623.70",400,11.00,24.00,2.23,4.99,2.06,0.00,0.00,505.00,352.00
BHDC,-,400.00,402.00,390.00,398.10,394.84,"10,787.00",402.20,"4,259,190.80",129,-4.10,12.00,-1.02,3.08,0.82,350.84,372.47,468.90,286.50
BHL,-,253.10,261.20,252.30,261.00,256.74,"9,694.00",256.10,"2,488,826.90",186,4.90,8.90,1.91,3.53,1.63,236.34,259.96,394.70,192.70
