Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,100.00","1,229.00","1,096.70","1,201.00","1,155.79","23,184.00","1,119.00","26,795,765.30",363,82.00,132.30,7.33,12.06,3.76,770.40,695.31,"1,229.00",500.10
ADBL,-,270.00,275.00,267.10,272.90,271.09,"86,098.00",271.00,"23,340,200.90",263,1.90,7.90,0.70,2.96,0.66,243.64,245.81,292.90,223.00
AHL,-,524.00,534.10,515.00,516.60,520.24,"13,952.00",514.50,"7,258,404.50",175,2.10,19.10,0.41,3.71,-0.70,451.29,416.36,550.00,273.10
AHPC,-,155.50,157.00,153.00,155.00,154.85,"150,705.00",154.00,"23,336,463.90",446,1.00,4.00,0.65,2.61,0.10,186.96,197.28,304.00,149.00
AKJCL,-,209.00,227.70,209.00,227.70,220.88,"291,775.00",207.00,"64,446,527.60","1,310",20.70,18.70,10.00,8.95,3.00,215.37,198.19,250.00,141.30
AKPL,-,165.00,165.10,162.00,163.00,163.26,"90,141.00",164.00,"14,716,304.40",331,-1.00,3.10,-0.61,1.91,-0.16,178.07,177.90,359.00,152.40
ALBSL,-,985.00,"1,000.00",974.20,975.00,981.56,"8,792.00",984.00,"8,629,833.30",111,-9.00,25.80,-0.91,2.65,-0.67,790.68,746.14,"1,047.00",543.00
ALICL,-,563.50,588.00,563.50,588.00,582.08,"81,981.00",575.00,"47,719,761.90",334,13.00,24.50,2.26,4.35,1.01,596.93,613.23,785.00,523.00
ANLB,-,"2,330.00","2,400.00","2,330.00","2,400.00","2,381.84","1,659.00","2,375.00","3,951,477.10",36,25.00,70.00,1.05,3.00,0.76,"2,050.48","1,969.25","2,626.50","1,550.00"
API,-,167.60,174.00,167.60,171.00,171.32,"106,318.00",171.00,"18,214,491.80",374,0.00,6.40,0.00,3.82,-0.19,181.04,178.79,244.90,154.70
AVYAN,-,930.00,955.00,930.00,949.90,943.87,"8,319.00",948.00,"7,852,064.50",116,1.90,25.00,0.20,2.69,0.63,727.88,689.51,"1,000.00",550.00
BARUN,-,296.29,305.00,293.00,296.90,298.19,"83,635.00",300.00,"24,938,833.60",250,-3.10,12.00,-1.03,4.10,-0.43,254.72,243.73,329.00,191.10
BBC,-,"4,140.00","4,140.00","4,050.00","4,050.00","4,084.77",727.00,"4,060.00","2,969,629.30",34,-10.00,90.00,-0.25,2.22,-0.86,"3,808.42","3,782.93","4,539.00","3,341.00"
BEDC,-,432.00,440.00,427.00,431.00,431.42,"26,081.00",432.00,"11,251,773.00",220,-1.00,13.00,-0.23,3.04,-0.10,370.07,322.29,463.00,170.00
BFC,-,523.00,525.00,502.00,503.40,509.62,"53,268.00",515.00,"27,146,653.00",384,-11.60,23.00,-2.25,4.58,-1.24,372.12,350.17,525.00,284.00
BGWT,-,915.00,921.90,890.00,898.00,904.95,"9,570.00",915.00,"8,660,382.40",186,-17.00,31.90,-1.86,3.58,-0.77,688.32,0.00,"1,361.70",352.00
BHDC,-,587.00,587.00,571.30,582.90,577.17,"6,101.00",578.00,"3,521,324.00",109,4.90,15.70,0.85,2.75,0.98,502.34,452.03,634.20,286.50
