Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,640.00,655.00,630.10,654.50,645.85,"2,397.00",637.40,"1,548,106.80",51,17.10,24.90,2.68,3.95,1.32,644.91,671.01,977.10,530.00
ADBL,-,229.00,230.00,228.10,228.10,228.83,"21,029.00",228.60,"4,812,157.40",163,-0.50,1.90,-0.22,0.83,-0.32,257.82,277.27,355.80,224.00
ADBLD83,-,"1,068.90","1,069.00","1,068.90","1,069.00","1,068.95",20.00,"1,056.90","21,379.00",2,12.10,0.10,1.14,0.01,0.00,976.05,998.16,"1,069.00",865.10
AHL,-,335.90,348.90,330.00,342.00,339.79,"6,547.00",334.50,"2,224,603.40",144,7.50,18.90,2.24,5.73,0.65,0.00,0.00,480.90,298.80
AHPC,-,247.00,263.90,245.00,263.90,255.90,"117,881.00",243.30,"30,166,088.20",528,20.60,18.90,8.47,7.71,3.03,297.60,289.92,408.00,240.50
AKJCL,-,185.60,201.00,185.60,200.40,196.17,"35,129.00",187.00,"6,891,242.60",205,13.40,15.40,7.17,8.30,2.11,220.86,206.00,262.00,159.80
AKPL,-,228.00,249.90,227.00,248.00,236.75,"142,299.00",227.20,"33,688,702.00",728,20.80,22.90,9.15,10.09,4.54,383.47,377.30,519.00,220.00
ALBSL,-,778.50,794.00,767.50,774.00,773.41,"1,007.00",763.30,"778,819.90",43,10.70,26.50,1.40,3.45,0.08,796.56,845.82,"1,392.00",649.00
ALICL,-,755.00,765.00,754.10,757.00,759.92,"51,526.00",755.00,"39,155,703.20",238,2.00,10.90,0.26,1.45,-0.39,640.80,592.46,812.00,428.00
ANLB,-,"2,300.00","2,425.00","2,300.00","2,360.00","2,369.60","1,728.00","2,309.00","4,094,671.60",84,51.00,125.00,2.21,5.43,-0.41,0.00,0.00,"2,651.00",403.80
API,-,195.00,205.90,193.00,204.00,200.52,"199,257.00",193.00,"39,955,816.70",812,11.00,12.90,5.70,6.68,1.70,253.67,240.69,315.00,192.00
AVYAN,-,676.00,728.00,676.00,728.00,701.95,"16,451.00",686.50,"11,547,821.80",328,41.50,52.00,6.05,7.69,3.58,651.31,0.00,963.00,316.00
BARUN,-,233.80,249.90,233.80,248.00,244.53,"20,231.00",233.60,"4,947,161.70",101,14.40,16.10,6.16,6.89,1.40,257.38,242.04,464.00,190.30
BBC,-,"3,341.00","3,475.10","3,341.00","3,470.00","3,414.57",230.00,"3,408.00","785,352.00",9,62.00,134.10,1.82,4.01,1.60,"3,314.29","3,298.50","4,075.00","3,050.00"
BEDC,-,224.00,244.00,224.00,240.60,237.27,"11,187.00",228.00,"2,654,362.70",409,12.60,20.00,5.53,8.93,1.38,0.00,0.00,326.30,202.80
BFC,-,370.00,377.00,355.00,362.00,364.41,"21,340.00",365.00,"7,776,547.00",197,-3.00,22.00,-0.82,6.20,-0.67,327.38,325.11,475.00,287.00
BHDC,-,367.80,392.00,358.00,391.20,382.04,"6,092.00",375.30,"2,327,362.00",133,15.90,34.00,4.24,9.50,2.34,409.99,388.70,520.00,310.00
BHL,-,259.10,273.30,255.10,272.00,266.26,"14,040.00",264.00,"3,738,331.60",132,8.00,18.20,3.03,7.13,2.11,314.18,293.04,397.00,216.10
