Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,35.75,592.00,623.00,592.00,610.00,611.74,839.00,597.00,"513,252.00",34,13.00,31.00,2.18,5.24,-0.29,745.06,782.33,"1,407.00",592.00
ADBL,46.88,299.00,299.00,279.00,281.70,282.26,"36,492.00",293.14,"10,300,324.10",342,-11.44,20.00,-3.90,7.17,-0.20,312.35,316.34,411.00,278.60
ADBLD83,29.53,899.00,899.00,899.00,899.00,899.00,30.00,882.00,"26,970.00",1,17.00,0.00,1.93,0.00,0.00,988.66,"1,016.27","1,066.00",865.10
ADLB,34.42,"1,398.00","1,415.00","1,398.00","1,400.00","1,402.51",211.00,"1,372.50","295,930.00",16,27.50,17.00,2.00,1.22,-0.18,0.00,0.00,"2,705.00",256.80
AHPC,44.76,303.90,308.00,297.50,303.00,301.46,"41,592.00",302.80,"12,538,342.10",160,0.20,10.50,0.07,3.53,0.51,297.31,319.14,525.00,250.00
AIL,40.68,452.10,470.00,452.10,461.00,466.17,"2,690.00",460.00,"1,254,001.00",60,1.00,17.90,0.22,3.96,-1.12,487.60,557.16,768.90,344.00
AKJCL,38.10,229.40,231.00,222.10,229.00,227.83,"37,302.00",225.00,"8,498,432.10",164,4.00,8.90,1.78,4.01,0.51,199.40,202.29,314.00,159.80
AKPL,39.25,411.00,412.00,403.10,409.00,408.49,"52,507.00",406.90,"21,448,511.20",239,2.10,8.90,0.52,2.21,0.13,391.62,412.53,530.00,325.00
ALBSL,27.97,716.00,744.90,716.00,735.40,739.04,495.00,730.00,"365,822.60",16,5.40,28.90,0.74,4.04,-0.49,979.39,"1,065.36","1,467.00",716.00
ALICL,38.03,630.00,635.00,621.10,629.90,627.20,"10,227.00",632.00,"6,414,425.10",123,-2.10,13.90,-0.33,2.24,0.43,563.92,571.85,"1,007.70",428.00
ALICLP,28.05,340.10,340.10,340.10,340.10,340.10,"12,267.00",340.10,"4,172,006.70",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.10,274.00
API,40.25,260.00,261.90,255.00,257.10,257.94,"70,064.00",256.90,"18,072,439.30",369,0.20,6.90,0.08,2.71,-0.33,239.02,245.49,513.90,200.00
AVYAN,36.57,598.90,635.00,598.90,633.00,622.13,"2,917.00",611.00,"1,814,742.00",112,22.00,36.10,3.60,6.03,1.72,0.00,0.00,963.00,316.00
BARUN,32.00,261.00,266.20,261.00,263.00,264.13,"4,029.00",264.00,"1,064,199.20",50,-1.00,5.20,-0.38,1.99,-0.43,236.11,277.65,541.60,190.30
BBC,37.60,"3,300.00","3,348.00","3,290.00","3,300.00","3,302.87",265.00,"3,295.00","875,260.00",8,5.00,58.00,0.15,1.76,-0.09,"3,334.46","3,437.30","4,670.00","3,083.00"
BFC,36.16,324.00,329.00,320.30,326.10,325.96,"3,611.00",324.00,"1,177,036.30",24,2.10,8.70,0.65,2.72,0.04,336.73,352.18,484.00,292.50
BHDC,28.56,402.00,431.30,395.40,431.30,419.21,"5,285.00",402.00,"2,215,528.00",148,29.30,35.90,7.29,9.08,2.80,381.33,0.00,520.00,310.00
BHL,32.61,339.50,339.50,328.40,335.00,330.53,"6,400.00",333.00,"2,115,388.20",132,2.00,11.10,0.60,3.38,1.33,289.13,285.87,397.00,104.70
BHPL,18.37,524.30,555.00,515.10,554.00,536.80,"1,097.00",535.00,"588,865.00",68,19.00,39.90,3.55,7.75,3.11,0.00,0.00,677.20,194.30
BNHC,21.07,434.90,434.90,418.90,430.00,423.43,"2,372.00",432.00,"1,004,369.80",40,-2.00,16.00,-0.46,3.82,1.53,387.73,390.09,715.00,306.00
BNT,29.43,"12,550.00","12,740.00","12,100.00","12,342.00","12,392.74",182.00,"12,740.00","2,255,478.00",14,-398.00,640.00,-3.12,5.29,-0.41,"12,897.68","12,967.65","15,371.30","11,396.00"
BPCL,38.20,320.00,324.00,316.00,320.00,320.03,"2,947.00",320.00,"943,135.80",79,0.00,8.00,0.00,2.53,-0.01,312.70,317.52,426.30,288.00
CBBL,24.89,840.00,840.00,819.30,820.00,824.76,"9,020.00",831.00,"7,439,375.40",257,-11.00,20.70,-1.32,2.53,-0.58,"1,085.89","1,069.16","1,305.00",819.30
CBLD88,35.26,829.00,829.00,829.00,829.00,829.00,15.00,845.20,"12,435.00",1,-16.20,0.00,-1.92,0.00,0.00,0.00,0.00,"1,000.00",813.00
CFCL,38.60,320.20,320.20,315.00,318.00,317.50,"3,399.00",314.00,"1,079,181.20",50,4.00,5.20,1.27,1.65,0.16,323.65,321.58,462.90,237.00
CGH,31.33,"1,135.00","1,170.00","1,135.00","1,140.00","1,151.91","1,329.00","1,135.00","1,530,883.00",40,5.00,35.00,0.44,3.08,-1.04,"1,095.01","1,082.03","1,487.00",900.20
CHCL,39.16,465.10,473.00,465.10,468.00,467.92,"12,493.00",469.90,"5,845,752.50",100,-1.90,7.90,-0.40,1.70,0.02,402.87,402.35,506.00,347.90
CHDC,34.83,707.30,733.90,707.30,727.90,722.35,"4,110.00",720.00,"2,968,848.00",73,7.90,26.60,1.10,3.76,0.76,686.13,706.72,946.00,590.00
CHL,36.72,323.20,333.00,319.00,324.50,324.58,"11,997.00",325.00,"3,894,004.00",73,-0.50,14.00,-0.15,4.39,-0.03,253.36,257.64,495.00,193.10
CIT,40.36,"2,011.00","2,034.00","2,000.00","2,034.00","2,019.51","4,046.00","2,015.00","8,170,954.50",99,19.00,34.00,0.94,1.70,0.71,"1,954.90","2,137.69","3,297.00","1,780.00"
CLBSL,33.62,632.00,644.60,596.00,619.00,614.09,"1,691.00",620.00,"1,038,422.50",30,-1.00,48.60,-0.16,8.15,0.79,810.25,817.79,"1,018.00",592.00
CMF1,31.33,7.22,7.50,7.22,7.50,7.48,"10,541.00",7.35,"78,853.10",7,0.15,0.28,2.04,3.88,0.26,8.05,8.19,10.00,6.75
CMF2,32.18,7.89,7.89,7.89,7.89,7.89,200.00,7.74,"1,578.00",1,0.15,0.00,1.94,0.00,0.00,8.22,8.55,10.76,7.24
CORBL,36.15,304.00,315.00,298.10,311.10,307.50,"2,722.00",304.00,"837,025.00",26,7.10,16.90,2.34,5.67,1.16,294.36,297.90,600.20,211.30
CZBIL,33.67,180.50,182.00,178.00,182.00,180.84,"12,516.00",178.00,"2,263,418.40",95,4.00,4.00,2.25,2.25,0.64,189.94,195.37,278.60,175.00
DDBL,33.49,705.00,705.00,690.00,700.00,694.52,"6,599.00",701.00,"4,583,106.40",108,-1.00,15.00,-0.14,2.17,0.78,943.94,957.68,"1,199.00",684.40
DHPL,36.47,232.40,232.40,221.50,230.00,227.02,"7,525.00",227.90,"1,708,358.40",62,2.10,10.90,0.92,4.92,1.29,200.82,204.59,327.00,160.10
DLBS,34.83,877.10,877.10,860.70,870.00,868.44,270.00,895.00,"234,479.00",23,-25.00,16.40,-2.79,1.91,0.18,0.00,0.00,"1,662.00",177.70
DORDI,38.46,308.90,319.20,308.90,318.90,315.08,"9,050.00",315.00,"2,851,431.00",146,3.90,10.30,1.24,3.33,1.20,276.92,0.00,408.00,217.00
EBL,39.20,502.00,511.90,497.10,511.90,503.61,"37,524.00",503.00,"18,897,461.40",197,8.90,14.80,1.77,2.98,1.62,499.17,489.28,561.00,411.00
EBLD86,45.88,760.00,760.00,760.00,760.00,760.00,25.00,770.00,"19,000.00",1,-10.00,0.00,-1.30,0.00,0.00,0.00,0.00,"1,000.00",725.00
EDBL,31.93,324.00,329.00,319.20,324.00,321.76,"7,792.00",324.00,"2,507,178.70",50,0.00,9.80,0.00,3.07,0.69,325.47,335.92,495.00,291.20
EHPL,38.38,445.00,448.80,435.10,448.80,443.15,"2,240.00",450.80,"992,655.00",65,-2.00,13.70,-0.44,3.15,1.26,0.00,0.00,508.00,216.00
ENL,35.24,655.00,667.30,654.40,667.30,659.57,924.00,667.70,"609,442.00",31,-0.40,12.90,-0.06,1.97,1.16,634.05,656.14,"1,481.90",383.10
FMDBL,33.50,569.00,570.10,551.10,563.00,565.55,"3,443.00",559.00,"1,947,185.30",63,4.00,19.00,0.72,3.45,-0.45,660.24,668.03,835.00,551.10
FOWAD,37.90,"1,385.00","1,385.00","1,338.00","1,345.30","1,346.92","3,169.00","1,360.00","4,268,379.30",104,-14.70,47.00,-1.08,3.51,-0.12,"2,271.91","2,352.16","2,950.00","1,338.00"
GBBD85,43.58,800.00,800.00,800.00,800.00,800.00,125.00,800.00,"100,000.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00",722.50
GBBL,38.59,361.00,361.00,354.00,356.00,355.14,"28,018.00",354.00,"9,950,392.20",96,2.00,7.00,0.56,1.98,0.24,374.05,377.31,582.10,318.00
GBIME,35.96,183.80,189.90,183.80,186.40,186.66,"114,448.00",187.50,"21,362,831.00",735,-1.10,6.10,-0.59,3.32,-0.14,278.83,297.30,334.50,183.80
GBIMEP,39.37,114.00,114.00,114.00,114.00,114.00,"50,000.00",112.00,"5,700,000.00",1,2.00,0.00,1.79,0.00,0.00,156.27,176.74,165.00,112.00
GBLBS,31.59,490.00,496.00,485.00,495.00,492.22,"1,666.00",488.20,"820,041.00",37,6.80,11.00,1.39,2.27,0.56,615.41,664.03,957.00,480.00
GFCL,33.15,460.90,469.00,447.90,469.00,460.38,"8,714.00",454.80,"4,011,757.70",61,14.20,21.10,3.12,4.71,1.84,469.38,475.70,634.00,358.00
GHL,39.78,270.00,275.00,267.00,273.10,272.12,"25,951.00",269.00,"7,061,739.30",128,4.10,8.00,1.52,3.00,0.36,222.36,220.40,341.00,164.20
GIBF1,37.62,7.72,7.88,7.72,7.76,7.81,"1,100.00",7.84,"8,586.00",11,-0.08,0.16,-1.02,2.07,-0.59,0.00,0.00,10.00,7.55
GILB,35.04,760.00,775.20,748.00,774.00,756.71,"3,139.00",751.00,"2,375,297.20",57,23.00,27.20,3.06,3.64,2.23,"1,152.01","1,204.24","1,689.80",741.00
GIMES1,43.46,9.54,9.57,9.54,9.57,9.57,"12,200.00",9.69,"116,736.00",4,-0.12,0.03,-1.24,0.31,0.02,9.04,9.26,12.07,8.08
GLBSL,32.53,690.20,700.00,690.20,700.00,699.82,636.00,701.00,"445,082.40",6,-1.00,9.80,-0.14,1.42,0.03,847.38,908.83,"1,379.00",682.00
GLH,35.98,295.00,304.90,295.00,302.00,300.76,"5,690.00",298.00,"1,711,348.50",85,4.00,9.90,1.34,3.36,0.41,273.64,289.96,511.00,219.00
GLICL,30.83,400.00,406.00,398.00,400.00,401.96,"9,325.00",395.50,"3,748,292.20",53,4.50,8.00,1.14,2.01,-0.49,566.46,569.89,721.00,395.10
GMFBS,28.71,721.00,730.00,721.00,721.10,723.22,109.00,731.00,"78,830.80",8,-9.90,9.00,-1.35,1.25,-0.29,840.81,888.27,"1,232.10",706.00
GMFIL,39.76,321.00,330.00,321.00,327.90,325.20,"1,260.00",327.00,"409,753.90",26,0.90,9.00,0.28,2.80,0.82,334.81,331.71,437.50,223.90
GRDBL,37.64,262.60,277.70,247.50,267.50,253.89,"16,271.00",257.50,"4,131,016.50",94,10.00,30.20,3.88,12.20,5.09,251.85,249.93,363.90,182.00
