Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,55.66,888.00,922.90,888.00,890.00,909.79,"2,151.00",888.80,"1,956,951.90",88,1.20,34.90,0.14,3.93,-2.22,"1,133.47","1,213.15","1,870.00",744.00
ADBL,54.12,330.00,338.00,329.00,329.00,333.68,"47,200.00",327.00,"15,749,826.30",459,2.00,9.00,0.61,2.74,-1.42,377.45,413.71,620.00,298.00
ADBLD83,50.01,983.80,983.80,983.80,983.80,983.80,200.00,964.60,"196,760.00",1,19.20,0.00,1.99,0.00,0.00,"1,019.61",-,"1,150.00",945.70
AHPC,55.66,382.00,399.90,366.10,370.00,385.03,"290,553.00",379.00,"111,872,864.20","1,302",-9.00,33.80,-2.37,9.23,-4.06,455.20,451.56,785.00,310.00
AIL,47.33,476.00,500.00,475.10,495.00,488.37,"8,498.00",475.00,"4,150,177.20",123,20.00,24.90,4.21,5.24,1.34,626.61,650.81,900.00,422.10
AKBSL,44.67,"1,293.00","1,295.00","1,216.30","1,217.00","1,261.72","13,173.00","1,268.00","16,620,630.30",369,-51.00,78.70,-4.02,6.47,-3.67,-,-,"1,345.30",391.50
AKJCL,55.66,214.00,227.00,200.00,207.00,219.00,"122,540.00",212.00,"26,836,203.50",771,-5.00,27.00,-2.36,13.50,-5.80,263.85,278.85,502.00,162.00
AKPL,55.66,468.00,484.00,453.10,463.00,470.36,"250,633.00",458.90,"117,886,654.20","1,251",4.10,30.90,0.89,6.82,-1.59,483.53,501.96,882.40,369.20
ALBSL,50.36,"1,285.00","1,300.00","1,218.00","1,218.00","1,269.90","5,213.00","1,269.00","6,619,973.00",92,-51.00,82.00,-4.02,6.73,-4.26,"1,395.61","1,424.58","2,101.20","1,147.00"
ALICL,47.07,611.00,642.00,606.00,610.00,623.87,"207,844.00",600.00,"129,667,218.20",888,10.00,36.00,1.67,5.94,-2.27,821.88,939.84,"1,513.00",484.00
API,55.18,271.20,286.00,258.80,268.00,275.10,"240,769.00",266.00,"66,235,008.40","1,519",2.00,27.20,0.75,10.51,-2.65,386.83,410.68,670.00,217.60
BARUN,45.39,467.10,473.00,453.00,459.00,464.29,"62,382.00",458.00,"28,963,524.40",516,1.00,20.00,0.22,4.42,-1.15,478.15,470.31,763.40,345.60
BBC,55.66,"3,825.00","4,057.50","3,675.00","4,000.00","3,938.57","1,058.00","3,750.00","4,167,010.00",50,250.00,382.50,6.67,10.41,1.54,"4,259.72","4,535.07","8,124.30","3,195.00"
BFC,55.66,387.90,412.00,373.00,380.00,398.27,"38,598.00",383.50,"15,372,245.70",335,-3.50,39.00,-0.91,10.46,-4.81,430.34,446.85,630.00,298.00
BHL,53.47,261.00,268.10,247.10,247.10,259.83,"19,683.00",256.00,"5,114,300.80",387,-8.90,21.00,-3.48,8.50,-5.15,-,-,328.10,104.70
BNHC,55.66,398.00,411.90,388.00,402.00,403.47,"12,086.00",398.20,"4,876,378.50",121,3.80,23.90,0.95,6.16,-0.37,-,-,744.00,246.70
BNT,42.08,"13,480.00","14,000.00","12,700.00","12,720.00","13,218.45","1,050.00","13,220.00","13,879,372.00",54,-500.00,"1,300.00",-3.78,10.24,-3.92,"13,925.68","13,248.76","17,670.00","9,750.00"
BOKD86,35.05,853.60,853.60,821.10,821.10,834.94,205.00,871.00,"171,162.00",9,-49.90,32.50,-5.73,3.96,-1.69,-,-,"1,000.00",821.10
BPCL,54.97,338.90,346.00,333.50,333.50,341.05,"28,274.00",333.00,"9,642,941.20",296,0.50,12.50,0.15,3.75,-2.26,389.23,419.03,703.00,294.00
CBBL,55.40,"1,050.00","1,090.00","1,037.00","1,040.00","1,063.92","28,052.00","1,040.00","29,844,975.40",676,0.00,53.00,0.00,5.11,-2.30,"1,155.26","1,303.99","2,065.20",882.00
CBL,35.58,204.00,205.90,200.00,201.50,202.72,"92,230.00",201.90,"18,697,230.00",327,-0.40,5.90,-0.20,2.95,-0.61,227.62,233.74,316.00,194.00
CCBL,51.24,196.80,196.80,190.00,191.00,192.46,"75,830.00",193.00,"14,593,889.80",462,-2.00,6.80,-1.04,3.58,-0.76,222.62,225.97,311.50,180.20
CFCL,55.66,310.00,328.00,290.00,300.00,312.03,"50,060.00",306.00,"15,620,243.50",439,-6.00,38.00,-1.96,13.10,-4.01,384.09,423.53,814.90,237.00
CGH,55.53,"1,151.00","1,187.00","1,060.00","1,095.00","1,137.95","9,954.00","1,132.00","11,327,189.20",197,-37.00,127.00,-3.27,11.98,-3.92,"1,275.52","1,322.94","1,790.00",900.20
CHCL,54.92,435.00,438.20,415.60,418.90,429.41,"48,885.00",430.00,"20,991,609.80",376,-11.10,22.60,-2.58,5.44,-2.51,462.70,493.99,760.00,347.90
CHDC,55.66,727.00,782.00,727.00,759.90,752.39,"20,548.00",740.00,"15,460,080.90",287,19.90,55.00,2.69,7.57,0.99,832.55,831.48,"1,415.00",581.00
CHL,50.49,269.50,290.00,261.30,267.50,280.03,"33,466.00",275.00,"9,371,401.60",274,-7.50,28.70,-2.73,10.98,-4.68,382.05,415.87,715.00,207.00
CIT,51.14,"2,700.00","2,728.00","2,630.00","2,670.00","2,695.21","28,202.00","2,664.00","76,010,376.10",689,6.00,98.00,0.23,3.73,-0.94,"2,933.66","3,025.35","4,560.00","2,137.00"
CLBSL,55.66,833.30,840.40,800.70,800.70,818.51,"7,544.00",817.00,"6,174,859.30",123,-16.30,39.70,-2.00,4.96,-2.22,916.05,985.95,"1,811.00",662.50
CMF1,50.32,8.67,8.83,8.50,8.67,8.63,"28,700.00",8.50,"247,697.75",18,0.17,0.33,2.00,3.88,0.45,9.39,9.51,16.01,7.87
CMF2,54.70,8.96,9.00,8.92,9.00,8.97,"33,391.00",9.09,"299,670.81",13,-0.09,0.08,-0.99,0.90,0.28,9.86,9.90,16.87,8.44
CORBL,51.50,320.00,345.40,308.00,320.00,335.94,"27,905.00",314.00,"9,374,368.10",314,6.00,37.40,1.91,12.14,-4.98,473.67,599.71,"1,155.00",211.30
