Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,620.00,624.90,605.10,605.20,610.86,"2,167.00",614.90,"1,323,738.70",46,-9.70,19.80,-1.58,3.27,-0.94,571.40,578.94,830.00,500.10
ADBL,-,245.00,247.40,243.20,243.20,243.83,"16,597.00",245.50,"4,046,904.80",157,-2.30,4.20,-0.94,1.73,-0.26,251.75,245.02,312.20,224.00
ADBLD83,-,"1,004.00","1,005.00",995.00,996.00,998.33,180.00,"1,008.00","179,700.00",4,-12.00,10.00,-1.19,1.01,-0.23,977.88,985.68,"1,144.00",865.10
AHL,-,442.00,454.00,424.90,425.30,437.20,"12,349.00",436.10,"5,398,959.20",255,-10.80,29.10,-2.48,6.85,-2.80,348.02,349.75,480.90,273.10
AHPC,-,216.90,219.10,210.10,211.20,213.72,"260,919.00",216.80,"55,762,479.30","1,101",-5.60,9.00,-2.58,4.28,-1.19,226.62,245.39,340.00,190.00
AKJCL,-,243.40,243.40,229.00,230.00,236.18,"109,879.00",238.70,"25,950,694.80",526,-8.70,14.40,-3.64,6.29,-2.68,174.39,186.00,262.00,141.30
AKPL,-,208.00,209.00,199.00,201.00,203.58,"366,139.00",206.00,"74,536,948.20","1,203",-5.00,10.00,-2.43,5.03,-1.28,187.15,241.38,428.00,152.40
ALBSL,-,716.00,725.00,684.00,700.00,692.60,"2,935.00",702.00,"2,032,779.30",84,-2.00,41.00,-0.28,5.99,1.06,693.93,704.09,"1,089.00",543.00
ALICL,-,700.00,708.00,686.00,694.00,696.23,"61,473.00",701.00,"42,799,178.40",290,-7.00,22.00,-1.00,3.21,-0.32,668.93,658.28,812.00,517.50
ANLB,-,"1,833.00","1,910.00","1,810.00","1,860.00","1,884.55","1,212.00","1,870.00","2,284,071.00",56,-10.00,100.00,-0.53,5.52,-1.32,"1,918.33",0.00,"2,651.00",403.80
API,-,207.50,211.00,203.50,203.90,207.26,"324,592.00",207.00,"67,276,402.80","1,207",-3.10,7.50,-1.50,3.69,-1.65,181.36,198.98,307.00,154.70
AVYAN,-,612.00,616.00,604.00,606.00,609.51,"3,325.00",614.00,"2,026,622.10",121,-8.00,12.00,-1.30,1.99,-0.58,638.54,638.03,807.80,549.00
BARUN,-,285.00,299.00,276.50,279.00,283.55,"288,973.00",288.00,"81,937,047.00",689,-9.00,22.50,-3.13,8.14,-1.63,229.01,235.45,299.00,191.10
BEDC,-,370.00,380.00,345.30,354.00,366.67,"40,295.00",367.70,"14,775,064.00",512,-13.70,34.70,-3.73,10.05,-3.58,237.69,0.00,388.00,170.00
BFC,-,335.00,335.40,319.00,325.00,327.23,"10,888.00",330.00,"3,562,915.00",76,-5.00,16.40,-1.52,5.14,-0.69,314.51,316.27,377.00,284.00
BGWT,-,612.00,620.00,590.00,620.00,604.74,"28,262.00",612.00,"17,091,142.90",342,8.00,30.00,1.31,5.08,2.46,0.00,0.00,620.00,352.00
BHDC,-,475.30,486.00,466.00,482.00,479.21,"8,678.00",483.00,"4,158,578.70",152,-1.00,20.00,-0.21,4.29,0.58,365.23,376.04,514.20,286.50
BHL,-,320.00,325.50,306.00,309.00,314.34,"13,197.00",320.00,"4,148,359.20",215,-11.00,19.50,-3.44,6.37,-1.73,240.58,256.72,394.70,192.70
BHPL,-,481.00,500.00,475.00,484.00,484.10,"6,650.00",490.00,"3,219,274.50",119,-6.00,25.00,-1.22,5.26,-0.02,431.14,443.30,677.20,304.10
BNHC,-,410.00,422.20,393.00,399.00,405.57,"6,708.00",414.00,"2,720,550.90",184,-15.00,29.20,-3.62,7.43,-1.65,342.48,350.85,461.00,270.10
BNL,-,"6,360.20","6,360.20","6,360.20","6,360.20","6,360.20",10.00,"6,235.50","63,602.00",1,124.70,0.00,2.00,0.00,0.00,0.00,0.00,"6,362.50","2,266.60"
BNT,-,"12,199.20","12,199.20","12,000.00","12,000.00","12,099.60",20.00,"11,960.00","241,992.00",2,40.00,199.20,0.33,1.66,-0.83,"13,126.61","12,896.54","16,200.00","10,500.00"
