Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,40.91,977.40,977.40,954.00,960.00,960.00,0.00,0.00,960.32,740.00,949.00,"710,640.00",28,11.00,23.40,1.16,2.45,-0.03,973.74,"1,000.79","1,240.00",827.90
ADBL,45.49,317.90,318.50,312.30,317.00,317.00,0.00,0.00,316.58,"45,333.00",313.00,"14,351,320.50",187,4.00,6.20,1.28,1.99,0.13,306.65,311.40,344.90,277.00
ADBLD83,18.68,"1,051.90","1,051.90","1,051.90","1,051.90","1,051.90",0.00,0.00,"1,051.90",25.00,"1,070.00","26,297.50",1,-18.10,0.00,-1.69,0.00,0.00,"1,089.20","1,096.01","1,160.00","1,042.20"
AHL,38.94,505.00,518.50,504.00,508.90,508.90,0.00,0.00,505.65,"19,181.00",515.00,"9,698,902.30",149,-6.10,14.50,-1.18,2.88,0.64,547.88,576.91,700.00,461.10
AHPC,43.06,275.00,289.00,275.00,287.80,287.80,0.00,0.00,287.07,"106,730.00",284.00,"30,639,266.20",422,3.80,14.00,1.34,5.09,0.25,281.72,284.12,334.00,250.10
AKJCL,51.44,402.00,420.00,402.00,418.00,418.00,0.00,0.00,414.61,"1,451,995.00",402.00,"602,014,404.80","2,579",16.00,18.00,3.98,4.48,0.81,307.01,270.78,431.80,172.90
AKPL,45.14,275.00,278.80,271.00,276.50,276.50,0.00,0.00,275.61,"217,426.00",274.50,"59,925,542.20",591,2.00,7.80,0.73,2.88,0.32,264.74,261.81,317.00,227.50
ALBSL,42.57,"1,086.00","1,148.00","1,086.00","1,148.00","1,148.00",0.00,0.00,"1,114.74","9,899.00","1,115.00","11,034,813.50",187,33.00,62.00,2.96,5.71,2.90,"1,144.08","1,095.24","1,334.00",775.10
ALICL,33.81,459.90,459.90,452.00,455.20,455.20,0.00,0.00,453.96,"8,712.00",452.30,"3,954,919.20",85,2.90,7.90,0.64,1.75,0.27,465.66,470.48,738.00,430.00
ANLB,38.57,"5,901.00","6,050.00","5,733.00","6,038.00","6,038.00",0.00,0.00,"5,875.78","1,185.00","5,901.00","6,962,801.40",57,137.00,317.00,2.32,5.53,2.69,"6,225.56","6,161.96","6,989.00","5,220.00"
API,43.12,359.00,363.00,357.20,359.80,359.80,0.00,0.00,360.36,"510,631.00",357.20,"184,011,702.20","1,353",2.60,5.80,0.73,1.62,-0.16,316.03,307.05,368.90,258.80
AVYAN,34.30,"1,082.10","1,159.00","1,082.10","1,148.00","1,148.00",0.00,0.00,"1,146.18","5,884.00","1,139.00","6,744,096.00",114,9.00,76.90,0.79,7.11,0.16,"1,040.40","1,036.09","1,366.00",906.00
BANDIPUR,43.64,910.00,910.00,855.00,866.50,866.50,0.00,0.00,868.98,"64,333.00",875.90,"55,904,382.90",975,-9.40,55.00,-1.07,6.43,-0.29,869.76,0.00,"1,233.00",285.00
BARUN,42.10,352.00,359.00,351.00,357.50,357.50,0.00,0.00,356.77,"38,509.00",351.10,"13,738,793.10",221,6.40,8.00,1.82,2.28,0.20,347.78,346.62,531.90,292.10
BBC,38.39,"4,818.90","4,832.90","4,766.10","4,815.00","4,815.00",0.00,0.00,"4,793.11",215.00,"4,800.00","1,030,517.80",21,15.00,66.80,0.31,1.40,0.45,"4,863.89","4,961.45","6,120.00","4,480.00"
