Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,020.00","1,040.00","1,010.00","1,013.91","1,015.00",-1.09,0.00,"1,015.59","1,890.00","1,009.44","1,919,472.70",33,4.47,30.00,0.44,2.97,-0.17,"1,094.00","1,109.79","1,491.00",803.80
ADBL,-,280.00,281.50,279.00,280.16,280.20,-0.04,0.00,280.17,"14,774.00",280.11,"4,139,184.20",143,0.05,2.50,0.02,0.90,0.00,311.28,332.04,428.40,228.00
AHL,-,702.00,702.00,665.00,686.72,687.00,-0.28,0.00,674.31,"6,228.00",691.00,"4,199,572.10",65,-4.28,37.00,-0.62,5.56,1.81,746.12,725.69,904.00,426.10
AHPC,-,294.00,295.00,285.00,288.04,290.00,-1.96,-0.01,288.84,"539,918.00",293.37,"155,950,908.20","1,342",-5.33,10.00,-1.82,3.51,-0.28,265.77,267.59,349.00,149.00
AKJCL,-,212.00,213.00,207.10,207.86,208.00,-0.14,0.00,209.00,"129,477.00",211.08,"27,060,934.00",410,-3.22,5.90,-1.53,2.85,-0.55,206.53,209.48,274.90,150.90
AKPL,-,252.00,252.00,242.00,242.37,242.00,0.37,0.00,244.26,"304,930.00",251.07,"74,481,696.00",841,-8.70,10.00,-3.47,4.13,-0.78,241.13,243.56,326.00,157.20
ALBSL,-,804.90,829.00,790.00,820.70,827.90,-7.20,-0.01,802.23,"5,335.00",821.29,"4,279,909.80",102,-0.59,39.00,-0.07,4.94,2.25,869.63,935.15,"1,177.00",767.00
ALICL,-,738.90,738.90,723.00,723.86,723.00,0.86,0.00,724.38,"10,134.00",725.64,"7,340,903.70",76,-1.78,15.90,-0.25,2.20,-0.07,744.33,739.28,831.00,523.00
ANLB,-,"5,250.10","5,400.00","5,250.00","5,310.10","5,310.10",0.00,0.00,"5,304.39",421.00,"5,301.00","2,233,148.00",17,9.10,150.00,0.17,2.86,0.11,"5,163.32","4,794.06","6,735.00","1,920.20"
API,-,311.00,311.00,297.00,298.70,299.00,-0.30,0.00,300.76,"440,554.00",305.82,"132,502,953.30","1,473",-7.12,14.00,-2.33,4.71,-0.69,279.93,286.55,390.00,162.00
AVYAN,-,"1,000.00","1,013.90",993.80,998.88,"1,009.00",-10.12,-0.01,"1,001.48","1,020.00",998.88,"1,021,508.00",27,0.00,20.10,0.00,2.02,-0.26,"1,071.21","1,041.12","1,306.80",745.00
BARUN,-,557.00,571.00,550.00,551.81,550.00,1.81,0.00,557.10,"442,880.00",565.25,"246,727,965.00",681,-13.44,21.00,-2.38,3.82,-0.96,468.11,432.41,589.00,211.00
BBC,-,"5,960.00","5,960.00","5,790.10","5,830.67","5,806.00",24.67,0.00,"5,841.89",471.00,"5,877.75","2,751,531.00",37,-47.08,169.90,-0.80,2.93,-0.19,"5,580.25","5,212.65","7,247.00","3,631.00"
BEDC,-,726.00,749.70,700.00,710.18,713.00,-2.82,0.00,721.04,"14,445.00",728.62,"10,415,377.70",166,-18.44,49.70,-2.53,7.10,-1.53,728.01,644.01,"1,080.00",337.20
BFC,-,480.00,482.00,467.00,471.99,473.00,-1.01,0.00,472.70,"45,536.00",479.48,"21,524,931.30",289,-7.49,15.00,-1.56,3.21,-0.15,646.19,630.11,951.60,374.00
BGWT,-,955.50,974.60,917.00,969.47,947.00,22.47,0.02,932.01,"25,311.00",936.86,"23,590,229.70",81,32.61,57.60,3.48,6.28,3.86,"1,036.36","1,013.56","1,361.70",580.00
BHDC,-,516.80,520.00,516.50,517.04,517.00,0.04,0.00,517.18,"2,842.00",523.94,"1,469,825.30",46,-6.90,3.50,-1.32,0.68,-0.03,643.49,637.72,829.70,463.00
BHL,-,223.00,224.00,218.00,218.46,218.80,-0.34,0.00,218.97,"327,861.00",220.51,"71,792,556.40","1,048",-2.05,6.00,-0.93,2.75,-0.23,349.94,379.34,520.00,211.70
BHPL,-,971.00,"1,009.80",971.00,980.91,980.10,0.81,0.00,978.97,"1,600.00",990.09,"1,566,344.50",24,-9.18,38.80,-0.93,4.00,0.20,948.35,862.66,"1,275.00",490.20
BNHC,-,495.00,510.00,495.00,501.94,504.90,-2.96,-0.01,501.80,"7,647.00",504.79,"3,837,242.40",84,-2.85,15.00,-0.56,3.03,0.03,515.54,529.69,742.00,422.00
BNT,-,"12,603.00","12,821.60","12,570.20","12,600.00","12,600.00",0.00,0.00,"12,666.52",220.00,"12,826.66","2,786,634.00",19,-226.66,251.40,-1.77,2.00,-0.53,"13,630.77","14,173.90","18,100.00","12,300.00"
BOKD86,-,"1,080.00","1,095.00","1,080.00","1,095.00","1,095.00",0.00,0.00,"1,094.92",100.00,"1,080.00","109,491.70",3,15.00,15.00,1.39,1.39,0.01,"1,027.43","1,001.17","1,095.00",950.00
BPCL,-,473.50,473.50,450.80,453.01,453.00,0.01,0.00,459.89,"107,305.00",470.50,"49,349,027.80",461,-17.49,22.70,-3.72,5.04,-1.52,417.18,423.76,536.50,284.40
C30MF,-,9.18,9.90,9.18,9.90,9.90,0.00,0.00,9.68,"13,375.00",9.00,"129,480.00",18,0.90,0.72,10.00,7.84,2.21,9.28,9.51,10.92,8.13
CBBL,-,847.80,848.00,838.00,844.67,845.90,-1.23,0.00,843.45,"8,103.00",836.21,"6,834,485.60",128,8.46,10.00,1.01,1.19,0.14,888.97,927.92,"1,155.00",800.00
CBLD88,-,"1,139.00","1,139.00","1,139.00","1,139.00","1,139.00",0.00,0.00,"1,139.00",100.00,"1,135.00","113,900.00",3,4.00,0.00,0.35,0.00,0.00,"1,122.53","1,099.64","1,254.20","1,018.00"
CFCL,-,534.00,562.00,529.50,542.64,540.00,2.64,0.00,542.51,"49,339.00",540.24,"26,766,847.60",259,2.40,32.50,0.44,6.14,0.02,613.19,619.66,820.00,376.00
CGH,-,855.00,858.50,851.00,852.25,852.20,0.05,0.00,852.17,"11,605.00",854.50,"9,889,471.70",102,-2.25,7.50,-0.26,0.88,0.01,903.17,950.38,"1,360.00",760.00
