Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,31.57,900.00,914.50,895.00,895.00,903.64,"1,018.00",898.00,"919,909.00",55,-3.00,19.50,-0.33,2.18,-0.97,995.63,"1,117.49","1,730.00",744.00
ADBL,32.18,323.00,328.90,322.00,324.00,324.36,"17,323.00",324.00,"5,618,926.50",235,0.00,6.90,0.00,2.14,-0.11,354.49,383.78,620.00,298.00
ADLB,50.42,267.10,267.10,267.10,267.10,267.10,10.00,261.90,"2,671.00",1,5.20,0.00,1.99,0.00,0.00,-,-,267.10,256.80
AHPC,31.86,381.00,390.00,372.00,372.00,378.87,"113,719.00",379.00,"43,085,238.70",528,-7.00,18.00,-1.85,4.84,-1.85,413.93,436.81,785.00,310.00
AKJCL,33.45,231.00,233.00,222.00,224.00,226.82,"59,135.00",226.50,"13,413,075.20",292,-2.50,11.00,-1.10,4.95,-1.26,238.16,260.69,502.00,162.00
AKPL,31.08,479.00,483.00,468.00,469.00,476.14,"80,033.00",475.00,"38,106,861.50",444,-6.00,15.00,-1.26,3.21,-1.52,461.37,490.65,882.40,369.20
ALBSL,29.07,"1,270.00","1,290.00","1,225.00","1,245.00","1,238.50","3,279.00","1,250.00","4,061,056.50",43,-5.00,65.00,-0.40,5.31,0.52,"1,314.31","1,367.70","2,020.00","1,147.00"
ALICL,38.49,645.00,649.00,622.00,622.00,632.61,"38,243.00",644.00,"24,192,740.10",365,-22.00,27.00,-3.42,4.34,-1.71,694.87,839.42,"1,513.00",484.00
API,38.17,284.00,285.00,273.20,274.00,278.88,"242,756.00",279.20,"67,700,884.60","1,058",-5.20,11.80,-1.86,4.32,-1.78,321.78,377.04,670.00,217.60
BARUN,40.32,298.00,299.00,290.00,294.90,293.97,"16,391.00",297.00,"4,818,442.60",140,-2.10,9.00,-0.71,3.10,0.32,433.74,453.06,763.40,276.00
BBC,31.03,"3,799.00","3,874.00","3,796.60","3,796.60","3,827.10",110.00,"3,725.00","420,981.00",9,71.60,77.40,1.92,2.04,-0.80,"3,924.40","4,278.93","7,210.00","3,195.00"
BFC,31.98,422.00,427.00,408.00,409.90,418.23,"26,092.00",422.00,"10,912,550.40",189,-12.10,19.00,-2.87,4.66,-2.03,403.12,431.96,630.00,298.00
BHDC,41.59,491.50,520.00,480.00,497.00,498.77,"27,790.00",482.00,"13,860,900.00","1,108",15.00,40.00,3.11,8.33,-0.36,-,-,520.00,334.00
BHL,48.40,360.00,373.00,360.00,361.20,364.29,"31,650.00",367.00,"11,529,769.00",475,-5.80,13.00,-1.58,3.61,-0.86,-,-,397.00,104.70
BNHC,41.58,456.90,480.00,441.00,459.10,464.23,"10,813.00",448.00,"5,019,750.00",185,11.10,39.00,2.48,8.84,-1.12,480.84,-,744.00,246.70
BNT,32.36,"13,974.00","13,974.00","13,800.00","13,899.00","13,842.27",474.00,"13,700.00","6,561,236.00",16,199.00,174.00,1.45,1.26,0.41,"13,549.30","13,656.25","17,670.00","9,750.00"
BPCL,35.97,360.00,366.90,348.00,348.10,357.70,"27,225.00",353.00,"9,738,499.50",219,-4.90,18.90,-1.39,5.43,-2.76,361.47,391.77,703.00,294.00
CBBL,33.95,"1,085.00","1,100.00","1,068.00","1,069.00","1,081.16","10,205.00","1,079.00","11,033,197.80",264,-10.00,32.00,-0.93,3.00,-1.14,"1,091.20","1,197.99","2,001.00",882.00
CFCL,30.99,383.00,383.40,360.00,366.00,368.91,"33,866.00",376.00,"12,493,450.00",212,-10.00,23.40,-2.66,6.50,-0.79,347.61,392.00,814.90,237.00
CGH,35.72,"1,100.00","1,120.00","1,100.00","1,100.00","1,110.50","3,035.00","1,113.00","3,370,365.80",77,-13.00,20.00,-1.17,1.82,-0.95,"1,190.31","1,267.74","1,737.00",900.20
CHCL,33.59,436.50,436.50,413.00,419.90,422.61,"19,060.00",428.00,"8,055,014.50",182,-8.10,23.50,-1.89,5.69,-0.65,435.63,465.12,760.00,347.90
