Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,37.80,778.10,783.00,765.00,776.00,771.57,"1,314.00",778.20,"1,013,847.80",37,-2.20,18.00,-0.28,2.35,0.57,768.61,799.25,"1,426.00",675.00
ADBL,39.09,300.00,300.00,296.00,296.10,297.04,"37,344.00",298.50,"11,092,721.30",278,-2.40,4.00,-0.80,1.35,-0.32,316.66,321.21,415.00,296.00
ADLB,36.94,"2,280.00","2,280.00","2,200.00","2,220.00","2,222.40",740.00,"2,237.00","1,644,579.00",51,-17.00,80.00,-0.76,3.64,-0.11,0.00,0.00,"2,705.00",256.80
AHPC,28.96,300.00,311.10,298.00,311.00,303.01,"75,705.00",299.00,"22,939,001.20",271,12.00,13.10,4.01,4.40,2.57,304.79,327.51,574.00,250.00
AIL,33.56,485.00,497.00,480.00,490.00,488.96,"1,868.00",488.00,"913,376.20",69,2.00,17.00,0.41,3.54,0.21,512.01,578.22,768.90,344.00
AKBSL,40.90,"1,160.00","1,166.90","1,129.00","1,130.10","1,135.64",518.00,"1,144.10","588,260.10",37,-14.00,37.90,-1.22,3.36,-0.49,806.31,0.00,"1,907.00",391.50
AKJCL,25.68,234.00,243.90,233.50,233.50,236.42,"57,991.00",237.10,"13,710,167.70",271,-3.60,10.40,-1.52,4.45,-1.25,198.11,201.83,335.00,159.80
AKPL,30.94,404.00,418.00,401.00,413.00,408.08,"134,419.00",401.00,"54,853,536.90",502,12.00,17.00,2.99,4.24,1.19,398.29,417.08,566.00,325.00
ALBSL,30.93,"1,012.00","1,028.00",992.00,992.20,"1,006.90",579.00,"1,012.00","582,992.80",29,-19.80,36.00,-1.96,3.63,-1.48,"1,022.26","1,099.66","1,569.90",874.30
ALICL,28.41,677.00,690.00,665.00,666.00,671.72,"32,733.00",678.10,"21,987,469.50",196,-12.10,25.00,-1.78,3.76,-0.86,558.56,566.58,"1,007.70",428.00
API,30.27,287.00,291.00,285.00,286.00,286.95,"216,100.00",286.90,"62,009,303.80","1,165",-0.90,6.00,-0.31,2.11,-0.33,240.35,247.40,544.00,200.00
AVYAN,34.37,708.10,744.60,708.10,720.00,723.50,"1,379.00",720.40,"997,704.60",101,-0.40,36.50,-0.06,5.15,-0.49,0.00,0.00,963.00,316.00
