Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,36.59,716.00,719.40,708.10,714.50,714.57,305.00,716.00,"217,943.20",14,-1.50,11.30,-0.21,1.60,-0.01,840.75,985.81,"1,660.00",688.20
ADBL,40.28,316.00,319.80,310.00,317.00,315.32,"24,496.00",316.00,"7,724,142.80",134,1.00,9.80,0.32,3.16,0.53,330.61,351.74,560.00,298.00
ADBLD83,25.29,950.00,950.00,950.00,950.00,950.00,25.00,950.00,"23,750.00",1,0.00,0.00,0.00,0.00,0.00,"1,015.76",-,"1,091.00",945.70
AHPC,37.79,268.00,284.10,268.00,281.00,279.38,"39,034.00",272.10,"10,905,238.60",210,8.90,16.10,3.27,6.01,0.58,360.79,405.88,628.30,268.00
AKJCL,36.49,174.00,180.00,170.00,176.90,176.08,"12,482.00",172.00,"2,197,823.20",98,4.90,10.00,2.85,5.88,0.46,209.09,236.24,394.00,162.00
AKPL,37.08,375.00,385.30,373.00,382.50,381.35,"32,624.00",375.90,"12,441,117.00",217,6.60,12.30,1.76,3.30,0.30,442.61,463.06,669.90,369.20
ALBSL,34.92,933.00,966.00,931.00,950.00,946.03,487.00,950.00,"460,719.00",22,0.00,35.00,0.00,3.76,0.42,"1,207.06","1,287.96","1,901.00",931.00
ALICL,34.43,446.00,446.50,430.50,444.50,439.54,"6,105.00",439.10,"2,683,401.30",58,5.40,16.00,1.23,3.72,1.12,582.99,688.07,"1,398.00",430.00
API,37.26,213.00,215.00,207.00,214.00,211.66,"73,768.00",210.00,"15,613,599.00",340,4.00,8.00,1.90,3.86,1.09,259.02,322.19,575.00,203.40
AVYAN,41.93,563.00,607.20,563.00,607.20,584.38,70.00,552.00,"40,906.90",9,55.20,44.20,10.00,7.85,3.76,-,-,607.20,316.00
BARUN,36.54,209.50,216.80,208.00,215.00,210.52,"1,705.00",212.90,"358,937.40",25,2.10,8.80,0.99,4.23,2.08,352.55,399.67,595.00,208.00
BBC,42.84,"3,200.00","3,255.00","3,200.00","3,212.00","3,217.83",60.00,"3,201.00","193,070.00",5,11.00,55.00,0.34,1.72,-0.18,"3,589.82","3,911.60","5,875.00","3,137.00"
BFC,37.15,320.00,330.00,320.00,322.00,324.13,"4,389.00",318.60,"1,422,625.00",49,3.40,10.00,1.07,3.13,-0.66,378.61,403.56,615.00,298.00
BHDC,40.06,335.10,356.00,331.00,353.60,339.35,"1,356.00",341.50,"460,161.00",65,12.10,25.00,3.54,7.55,4.03,-,-,520.00,331.00
BHL,40.06,255.80,265.00,250.00,259.50,256.94,"1,037.00",261.00,"266,450.00",42,-1.50,15.00,-0.57,6.00,0.99,-,-,397.00,104.70
BNHC,39.53,367.00,371.00,356.40,370.00,362.23,"1,840.00",374.00,"666,511.60",25,-4.00,14.60,-1.07,4.10,2.10,402.14,473.31,744.00,246.70
BNT,32.18,"11,700.00","11,935.00","11,700.00","11,935.00","11,924.91",350.00,"11,700.00","4,173,720.00",6,235.00,235.00,2.01,2.01,0.08,"13,280.42","13,539.91","17,670.00","9,845.00"
BPCL,42.27,293.00,298.90,293.00,295.80,296.55,"5,511.00",296.10,"1,634,264.20",73,-0.30,5.90,-0.10,2.01,-0.25,328.89,356.96,560.00,288.00
CBBL,42.11,999.00,"1,007.10",992.00,996.10,999.90,"8,458.00",999.00,"8,457,177.40",133,-2.90,15.10,-0.29,1.52,-0.38,"1,028.21","1,096.82","1,850.00",882.00
CFCL,42.23,296.00,316.00,294.00,309.90,307.05,"13,096.00",299.80,"4,021,116.00",78,10.10,22.00,3.37,7.48,0.92,316.40,355.42,637.00,237.00
CGH,42.00,946.00,975.00,946.00,975.00,966.14,418.00,960.00,"403,845.00",22,15.00,29.00,1.56,3.07,0.91,"1,069.54","1,168.52","1,737.00",900.20
