Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,015.00","1,030.00","1,011.40","1,025.58","1,025.00",0.58,0.00,"1,022.86","2,290.00","1,013.19","2,342,360.50",45,12.39,18.60,1.22,1.84,0.26,"1,082.31","1,075.36","1,491.00",965.00
ADBL,-,285.00,287.40,280.00,286.67,286.50,0.17,0.00,284.03,"37,928.00",281.85,"10,772,527.80",186,4.82,7.40,1.71,2.64,0.92,291.80,314.15,428.40,256.00
ADBLD83,-,"1,087.00","1,129.50","1,071.80","1,071.80","1,071.80",0.00,0.00,"1,103.06",711.00,"1,087.00","784,277.00",17,-15.20,57.70,-1.40,5.38,-2.92,"1,100.54","1,080.75","1,160.00","1,046.00"
AHL,-,591.50,634.00,588.50,613.27,610.60,2.67,0.00,611.20,"8,027.00",600.00,"4,906,128.00",71,13.27,45.50,2.21,7.73,0.34,726.19,714.24,904.00,493.00
AHPC,-,278.00,287.00,278.00,284.37,284.50,-0.13,0.00,284.58,"180,099.00",282.95,"51,252,128.90",539,1.42,9.00,0.50,3.24,-0.07,271.10,271.93,349.00,149.00
AKJCL,-,210.00,212.00,208.80,209.82,210.00,-0.18,0.00,209.70,"120,043.00",210.93,"25,172,609.10",477,-1.11,3.20,-0.53,1.53,0.06,205.96,207.40,274.90,150.90
AKPL,-,258.00,261.40,255.20,257.18,257.10,0.08,0.00,258.16,"195,356.00",256.48,"50,432,195.70",557,0.70,6.20,0.27,2.43,-0.38,242.70,245.21,326.00,157.20
ALBSL,-,805.90,805.90,780.10,804.55,800.00,4.55,0.01,802.36,"4,395.00",791.68,"3,526,352.90",70,12.87,25.80,1.63,3.31,0.27,838.34,879.13,"1,177.00",771.00
ALICL,-,493.00,497.80,490.00,496.38,497.50,-1.12,0.00,493.74,"14,183.00",493.75,"7,002,684.60",106,2.63,7.80,0.53,1.59,0.53,701.83,710.01,831.00,484.80
ANLB,-,"5,465.00","5,649.00","5,420.30","5,568.98","5,649.00",-80.02,-0.01,"5,461.00",232.00,"5,565.42","1,266,951.90",18,3.56,228.70,0.06,4.22,1.94,"5,318.09","5,180.42","6,735.00","2,300.30"
API,-,294.00,294.00,288.10,288.63,288.80,-0.17,0.00,289.43,"136,736.00",288.55,"39,575,456.10",676,0.08,5.90,0.03,2.05,-0.28,283.74,286.46,390.00,164.00
AVYAN,-,980.00,999.60,975.10,993.15,983.60,9.55,0.01,986.13,"1,918.00",977.09,"1,891,388.60",46,16.06,24.50,1.64,2.51,0.71,"1,063.09","1,037.61","1,306.80",832.00
BARUN,-,409.80,432.40,407.00,417.75,413.60,4.15,0.01,422.49,"482,013.00",401.88,"203,645,044.80","2,253",15.87,25.40,3.95,6.24,-1.13,476.36,447.69,589.00,290.00
BBC,-,"5,489.00","5,489.00","5,310.00","5,400.00","5,400.00",0.00,0.00,"5,409.43",137.00,"5,384.30","741,091.30",13,15.70,179.00,0.29,3.37,-0.17,"5,697.98","5,407.17","7,247.00","3,851.00"
BEDC,-,631.30,660.00,630.00,633.10,630.00,3.10,0.00,638.74,"16,955.00",618.94,"10,829,809.30",202,14.16,30.00,2.29,4.76,-0.89,769.88,686.83,"1,080.00",415.00
BFC,-,473.00,473.00,463.10,468.61,470.10,-1.49,0.00,466.61,"19,869.00",466.21,"9,271,107.90",114,2.40,9.90,0.51,2.14,0.43,566.95,604.63,951.60,456.00
BGWT,-,880.00,944.00,880.00,941.37,923.00,18.37,0.02,911.86,"2,732.00",894.85,"2,491,213.50",53,46.52,64.00,5.20,7.27,3.13,"1,020.07","1,001.95","1,241.00",857.60
BHDC,-,463.90,500.30,448.00,495.65,498.90,-3.25,-0.01,479.75,"154,734.00",454.85,"74,233,987.40",794,40.80,52.30,8.97,11.67,3.21,590.91,601.75,829.70,426.00
BHL,-,209.00,210.00,205.50,206.28,206.80,-0.52,0.00,206.65,"185,443.00",207.55,"38,322,295.40",788,-1.27,4.50,-0.61,2.19,-0.18,297.71,335.86,520.00,205.50
BHPL,-,740.00,740.00,707.10,718.94,718.50,0.44,0.00,721.83,"6,325.00",739.97,"4,565,602.60",113,-21.03,32.90,-2.84,4.65,-0.40,985.96,899.87,"1,308.40",615.00
BNHC,-,500.10,505.00,497.00,504.95,505.00,-0.05,0.00,500.72,"6,841.00",504.59,"3,425,440.80",74,0.36,8.00,0.07,1.61,0.84,516.83,510.49,742.00,440.00
BNL,-,"15,450.00","15,450.00","15,450.00","15,450.00","15,450.00",0.00,0.00,"15,450.00",20.00,"15,430.00","309,000.00",2,20.00,0.00,0.13,0.00,0.00,"17,230.30","17,246.35","22,500.00","14,900.00"
BNT,-,"12,210.00","12,440.00","12,202.50","12,210.30","12,210.30",0.00,0.00,"12,295.98",110.00,"12,294.24","1,352,558.00",9,-83.94,237.50,-0.68,1.95,-0.70,"13,088.90","13,534.72","18,100.00","12,202.50"
BOKD86,-,"1,070.00","1,070.00","1,070.00","1,070.00","1,070.00",0.00,0.00,"1,070.00",50.00,"1,053.00","53,500.00",1,17.00,0.00,1.61,0.00,0.00,"1,037.18","1,016.44","1,095.00",950.00
BPCL,-,844.90,845.00,812.50,814.85,812.50,2.35,0.00,825.29,"424,047.00",840.32,"349,962,132.80","1,432",-25.47,32.50,-3.03,4.00,-1.28,476.67,463.52,895.00,286.00
C30MF,-,9.80,10.01,9.80,10.01,10.01,0.00,0.00,10.00,"19,300.00",9.94,"192,948.00",8,0.07,0.21,0.70,2.14,0.13,9.32,9.46,10.92,8.65
CBBL,-,881.88,899.30,881.88,893.50,899.30,-5.80,-0.01,889.79,"12,448.00",881.88,"11,076,142.80",155,11.62,17.42,1.32,1.98,0.41,865.74,897.02,"1,155.00",815.00
CBLD88,-,"1,135.00","1,178.00","1,135.00","1,178.00","1,178.00",0.00,0.00,"1,177.88",175.00,"1,135.00","206,129.70",2,43.00,43.00,3.79,3.79,0.01,"1,140.29","1,115.51","1,254.20","1,034.00"
CCBD88,-,"1,185.00","1,192.00","1,185.00","1,192.00","1,192.00",0.00,0.00,"1,189.67",75.00,"1,185.00","89,225.00",2,7.00,7.00,0.59,0.59,0.20,"1,143.65","1,120.23","1,250.00","1,074.70"
CFCL,-,505.00,505.00,495.00,498.48,499.00,-0.52,0.00,497.30,"8,270.00",498.18,"4,112,664.00",81,0.30,10.00,0.06,2.02,0.24,568.42,591.78,820.00,449.00
CGH,-,972.00,972.00,940.00,950.84,950.00,0.84,0.00,956.45,"141,634.00",966.00,"135,465,364.50",528,-15.16,32.00,-1.57,3.40,-0.59,895.32,907.75,"1,360.00",833.00
CHCL,-,545.00,551.00,538.50,546.67,547.00,-0.33,0.00,543.50,"185,970.00",541.78,"101,075,046.90",621,4.89,12.50,0.90,2.32,0.58,511.53,532.18,697.00,427.00
CHDC,-,"2,600.00","2,620.00","2,541.50","2,550.24","2,570.00",-19.76,-0.01,"2,560.88","32,959.00","2,572.29","84,404,033.60",449,-22.05,78.50,-0.86,3.09,-0.42,"2,270.00","2,085.99","2,829.00",976.10
CHL,-,337.00,346.00,333.00,343.90,342.00,1.90,0.01,340.30,"122,306.00",337.99,"41,621,117.40",492,5.91,13.00,1.75,3.90,1.05,438.03,415.79,599.70,276.00
CIT,-,"1,877.39","1,898.00","1,869.00","1,892.92","1,897.00",-4.08,0.00,"1,877.02","9,924.00","1,877.39","18,627,549.00",267,15.53,29.00,0.83,1.55,0.84,"1,965.86","2,040.02","2,700.00","1,869.00"
CITY,-,826.00,829.80,819.00,821.70,821.00,0.70,0.00,822.01,"3,903.00",820.95,"3,208,314.00",74,0.75,10.80,0.09,1.32,-0.04,873.15,871.34,"1,168.50",673.10
CIZBD90,-,"1,154.00","1,185.00","1,154.00","1,185.00","1,185.00",0.00,0.00,"1,179.92",154.00,"1,154.00","181,707.00",3,31.00,31.00,2.69,2.69,0.43,"1,107.63",0.00,"1,207.00","1,000.00"
CKHL,-,623.00,638.10,601.20,630.66,636.90,-6.24,-0.01,613.15,"12,822.00",613.43,"7,861,749.90",140,17.23,36.90,2.81,6.14,2.78,732.23,711.89,910.00,581.10
CLI,-,451.00,459.00,450.00,458.02,459.00,-0.98,0.00,453.16,"22,371.00",450.47,"10,137,666.30",370,7.55,9.00,1.68,2.00,1.06,581.83,608.63,774.90,448.20
CMF2,-,9.33,9.82,9.33,9.80,9.82,-0.02,0.00,9.79,"26,200.00",9.45,"256,504.00",7,0.35,0.49,3.70,5.25,0.10,9.45,9.50,10.68,8.11
