Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,020.00","1,045.50","1,020.00","1,028.10","1,028.10",0.00,0.00,"1,032.30",840.00,"1,035.00","867,131.50",30,-6.90,25.50,-0.67,2.50,-0.41,"1,073.60","1,084.30","1,284.90",965.00
ADBL,-,327.80,327.80,320.60,321.11,322.50,-1.39,0.00,321.94,"49,379.00",324.71,"15,897,110.90",285,-3.60,7.20,-1.11,2.25,-0.26,302.13,302.97,400.00,272.30
ADBLD83,-,"1,085.00","1,090.00","1,072.00","1,073.30","1,073.10",0.20,0.00,"1,082.83","1,359.00","1,085.00","1,471,570.00",10,-11.70,18.00,-1.08,1.68,-0.89,"1,104.05","1,098.27","1,160.00","1,046.00"
AHL,-,610.50,635.00,601.00,613.31,613.90,-0.59,0.00,610.70,"3,092.00",622.89,"1,888,281.60",67,-9.58,34.00,-1.54,5.66,0.43,664.69,701.78,891.00,579.50
AHPC,-,285.00,288.00,283.00,286.47,288.00,-1.53,-0.01,285.43,"108,049.00",283.38,"30,840,636.90",325,3.09,5.00,1.09,1.77,0.36,285.21,276.94,334.00,239.30
AKJCL,-,193.20,200.10,193.20,196.04,196.00,0.04,0.00,196.89,"36,273.00",197.11,"7,141,951.80",207,-1.07,6.90,-0.54,3.57,-0.44,208.35,207.08,233.50,187.20
AKPL,-,255.00,259.70,255.00,255.57,255.70,-0.13,0.00,256.88,"108,601.00",255.64,"27,897,104.10",388,-0.07,4.70,-0.03,1.84,-0.51,254.37,249.05,306.50,211.30
ALBSL,-,"1,023.20","1,045.00","1,023.20","1,034.49","1,035.20",-0.71,0.00,"1,033.24","18,657.00","1,044.03","19,277,080.30",161,-9.54,21.80,-0.91,2.13,0.12,871.59,868.17,"1,131.00",771.00
ALICL,-,479.10,485.00,476.00,479.37,480.00,-0.63,0.00,479.10,"7,494.00",480.24,"3,590,364.50",81,-0.87,9.00,-0.18,1.89,0.06,600.65,648.85,831.00,476.00
ANLB,-,"5,915.10","6,176.00","5,913.10","6,080.18","6,149.90",-69.72,-0.01,"6,027.29",797.00,"6,032.24","4,803,750.40",73,47.94,262.90,0.79,4.45,0.87,"5,489.37","5,410.05","6,735.00","4,146.00"
API,-,288.30,291.00,288.30,289.54,289.90,-0.36,0.00,289.71,"50,916.00",290.42,"14,750,857.00",325,-0.88,2.70,-0.30,0.94,-0.06,293.15,286.88,342.00,246.20
AVYAN,-,968.00,"1,009.00",968.00,992.00,992.00,0.00,0.00,998.38,"3,506.00",987.11,"3,500,313.00",53,4.89,41.00,0.50,4.24,-0.64,"1,047.40","1,066.71","1,306.80",832.00
BARUN,-,328.00,331.80,325.60,327.50,329.00,-1.50,0.00,328.59,"28,502.00",330.66,"9,365,594.60",168,-3.16,6.20,-0.96,1.90,-0.33,448.63,449.76,589.00,296.10
BBC,-,"5,277.00","5,277.00","5,152.00","5,234.90","5,234.90",0.00,0.00,"5,216.10",360.00,"5,245.36","1,877,796.00",32,-10.46,125.00,-0.20,2.43,0.36,"5,584.78","5,668.13","7,247.00","4,010.00"
