Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,42.33,911.20,948.50,911.00,911.00,919.48,"7,719.00",926.00,"7,097,469.60",91,-15.00,37.50,-1.62,4.12,-0.93,676.69,634.75,963.90,500.10
ADBL,42.79,267.00,267.30,260.00,261.00,262.18,"30,737.00",270.00,"8,058,622.40",252,-9.00,7.30,-3.33,2.81,-0.45,240.22,245.26,292.90,223.00
AHL,44.99,464.20,471.90,446.20,462.00,460.02,"11,732.00",455.10,"5,396,989.00",142,6.90,25.70,1.52,5.76,0.43,423.52,389.53,504.00,273.10
AHPC,44.83,161.30,163.00,158.00,158.90,159.71,"172,008.00",161.30,"27,470,999.70",534,-2.40,5.00,-1.49,3.16,-0.51,200.39,204.51,316.00,150.00
AKJCL,43.13,202.00,207.00,202.00,203.00,204.10,"15,763.00",204.90,"3,217,179.30",108,-1.90,5.00,-0.93,2.48,-0.54,209.24,191.52,250.00,141.30
AKPL,42.35,168.00,170.00,165.80,166.90,167.43,"39,421.00",168.90,"6,600,151.70",206,-2.00,4.20,-1.18,2.53,-0.32,180.28,180.08,384.90,152.40
ALBSL,49.59,950.00,981.00,945.20,950.00,954.25,"19,661.00",963.20,"18,761,560.90",210,-13.20,35.80,-1.37,3.79,-0.45,720.46,709.73,"1,009.00",543.00
ALICL,40.60,570.00,575.00,566.00,568.80,570.20,"18,115.00",576.50,"10,329,090.30",131,-7.70,9.00,-1.34,1.59,-0.25,614.68,629.56,812.00,523.00
ANLB,49.39,"2,317.40","2,351.00","2,232.00","2,240.00","2,283.87","4,215.00","2,272.00","9,626,530.80",48,-32.00,119.00,-1.41,5.33,-1.96,"1,911.74","1,926.13","2,651.00","1,550.00"
API,43.51,169.20,173.50,168.10,169.20,170.12,"83,097.00",172.00,"14,136,485.50",361,-2.80,5.40,-1.63,3.21,-0.54,181.63,179.41,265.20,154.70
AVYAN,41.23,825.00,843.00,812.00,820.00,824.87,"11,676.00",830.00,"9,631,195.40",188,-10.00,31.00,-1.20,3.82,-0.59,663.62,651.39,942.00,550.00
BARUN,45.80,232.00,247.80,231.00,239.00,239.51,"38,164.00",231.20,"9,140,549.40",163,7.80,16.80,3.37,7.27,-0.21,243.35,234.89,299.00,191.10
BBC,56.87,"3,875.00","3,875.00","3,756.20","3,756.20","3,790.64",350.00,"3,846.00","1,326,725.00",18,-89.80,118.80,-2.33,3.16,-0.92,"3,784.41","3,776.73","4,539.00","3,120.00"
