Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,135.00","1,150.00","1,116.00","1,141.12","1,145.00",-3.88,0.00,"1,138.38","3,695.00","1,114.58","4,206,301.70",135,26.54,34.00,2.38,3.05,0.24,"1,094.38","1,088.05","1,345.00",965.00
ADBL,-,331.80,331.80,322.50,327.80,329.00,-1.20,0.00,326.57,"47,800.00",325.39,"15,610,082.00",233,2.41,9.30,0.74,2.88,0.37,296.61,306.63,428.40,272.30
ADBLD83,-,"1,100.00","1,105.00","1,100.00","1,105.00","1,105.00",0.00,0.00,"1,100.12","4,143.00","1,100.00","4,557,800.00",4,5.00,5.00,0.45,0.45,0.44,"1,105.04","1,094.05","1,160.00","1,046.00"
AHL,-,649.00,660.00,635.00,648.24,646.10,2.14,0.00,649.08,"14,892.00",637.11,"9,666,035.10",213,11.13,25.00,1.75,3.94,-0.13,694.19,710.47,891.00,579.50
AHPC,-,297.00,298.80,293.00,294.36,293.20,1.16,0.00,294.56,"167,739.00",293.79,"49,408,438.50",523,0.57,5.80,0.19,1.98,-0.07,280.77,275.88,349.00,221.10
AKJCL,-,215.50,215.50,209.10,209.65,210.90,-1.25,-0.01,210.45,"120,120.00",211.30,"25,279,745.00",444,-1.65,6.40,-0.78,3.06,-0.38,209.41,208.12,274.90,187.20
AKPL,-,269.00,269.00,264.00,264.70,265.00,-0.30,0.00,265.74,"172,387.00",265.98,"45,810,292.10",621,-1.28,5.00,-0.48,1.89,-0.39,250.28,249.10,326.00,211.00
ALBSL,-,986.00,"1,026.00",985.00,"1,012.46","1,016.90",-4.44,0.00,"1,009.19","44,715.00",981.10,"45,126,073.60",551,31.36,41.00,3.20,4.16,0.32,852.92,857.98,"1,177.00",771.00
ALICL,-,501.10,504.80,498.00,498.20,499.00,-0.80,0.00,499.82,"16,310.00",499.67,"8,152,117.10",151,-1.47,6.80,-0.29,1.37,-0.33,651.40,679.63,831.00,484.80
ANLB,-,"5,859.00","5,877.00","5,676.20","5,761.96","5,819.90",-57.94,-0.01,"5,752.22",735.00,"5,762.68","4,227,885.20",44,-0.72,200.80,-0.01,3.54,0.17,"5,335.27","5,307.52","6,735.00","2,792.00"
API,-,301.00,301.00,296.20,296.72,298.50,-1.78,-0.01,298.29,"178,000.00",298.95,"53,096,360.30",604,-2.23,4.80,-0.75,1.62,-0.53,291.68,286.80,390.00,246.00
AVYAN,-,"1,088.00","1,160.00","1,088.00","1,140.24","1,135.00",5.24,0.00,"1,132.87","16,971.00","1,110.19","19,225,962.20",143,30.05,72.00,2.71,6.62,0.65,"1,073.19","1,066.99","1,306.80",832.00
BARUN,-,362.60,367.00,355.00,356.54,355.00,1.54,0.00,361.25,"73,727.00",362.53,"26,634,164.10",365,-5.99,12.00,-1.65,3.38,-1.32,471.84,456.75,589.00,296.10
BBC,-,"5,536.10","5,640.00","5,500.00","5,525.45","5,579.00",-53.55,-0.01,"5,556.06",696.00,"5,563.45","3,867,019.30",49,-38.00,140.00,-0.68,2.55,-0.55,"5,624.91","5,603.89","7,247.00","4,010.00"
BEDC,-,755.00,760.00,735.00,741.23,740.00,1.23,0.00,746.58,"12,158.00",756.20,"9,076,901.00",165,-14.97,25.00,-1.98,3.40,-0.72,755.22,727.89,"1,080.00",417.10
BFC,-,519.00,527.00,519.00,522.45,524.00,-1.55,0.00,523.54,"27,772.00",518.87,"14,539,702.50",179,3.58,8.00,0.69,1.54,-0.21,538.96,594.06,951.60,456.00
BGWT,-,945.00,945.00,926.40,928.33,926.50,1.83,0.00,930.78,"3,451.00",929.54,"3,212,115.20",66,-1.21,18.60,-0.13,2.01,-0.26,997.11,"1,005.84","1,241.00",857.60
BHDC,-,601.00,613.00,585.10,609.50,610.10,-0.60,0.00,602.09,"159,806.00",590.03,"96,216,878.90",630,19.47,27.90,3.30,4.77,1.22,557.56,596.32,829.70,426.00
BHL,-,214.00,227.00,211.90,216.57,218.00,-1.43,-0.01,219.54,"1,057,048.00",211.29,"232,065,947.30","3,585",5.28,15.10,2.50,7.13,-1.37,261.43,299.77,520.00,202.20
BHPL,-,803.50,803.50,784.00,790.75,790.00,0.75,0.00,792.45,635.00,788.08,"503,203.00",26,2.67,19.50,0.34,2.49,-0.21,946.65,916.34,"1,308.40",654.00
BNHC,-,506.20,530.00,506.20,522.28,524.00,-1.72,0.00,517.63,"8,130.00",516.45,"4,208,356.40",130,5.83,23.80,1.13,4.70,0.89,520.83,516.65,689.80,440.00
BNL,-,"17,200.00","17,200.00","17,200.00","17,200.00","17,200.00",0.00,0.00,"17,200.00",10.00,"16,929.50","172,000.00",1,270.50,0.00,1.60,0.00,0.00,"17,186.74","17,355.93","22,500.00","14,900.00"
BNT,-,"12,560.00","12,680.00","12,560.00","12,650.00","12,650.00",0.00,0.00,"12,626.00",80.00,"12,587.37","1,010,080.00",7,62.63,120.00,0.50,0.96,0.19,"12,869.13","13,245.00","17,523.00","12,050.00"
