Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,651.10,702.30,640.00,702.30,694.31,"12,853.00",638.50,"8,923,954.90",207,63.80,62.30,9.99,9.73,1.14,656.05,677.19,977.10,530.00
ADBL,-,233.90,237.40,230.00,237.40,234.47,"75,381.00",229.90,"17,674,710.00",433,7.50,7.40,3.26,3.22,1.23,265.66,281.88,355.80,224.00
AHL,-,358.00,372.00,358.00,372.00,363.42,"5,422.00",365.10,"1,970,460.40",151,6.90,14.00,1.89,3.91,2.31,0.00,0.00,480.90,298.80
AHPC,-,293.80,294.00,286.00,289.00,289.91,"136,653.00",288.10,"39,616,588.30",567,0.90,8.00,0.31,2.80,-0.31,300.18,292.83,408.00,250.00
AKJCL,-,203.00,210.90,203.00,210.90,206.65,"36,778.00",204.00,"7,600,177.60",224,6.90,7.90,3.38,3.89,2.02,220.67,205.85,262.00,159.80
AKPL,-,360.00,360.00,347.00,357.00,353.51,"82,716.00",353.90,"29,240,727.10",466,3.10,13.00,0.88,3.75,0.98,388.80,383.12,519.00,325.00
ALBSL,-,837.40,903.10,780.00,886.00,850.26,"12,487.00",821.00,"10,617,181.10",194,65.00,123.10,7.92,15.78,4.03,814.71,860.40,"1,392.00",649.00
ALICL,-,725.10,744.80,725.10,739.00,738.36,"82,510.00",732.00,"60,921,932.50",476,7.00,19.70,0.96,2.72,0.09,627.84,579.63,760.00,428.00
ANLB,-,"2,409.00","2,651.00","2,400.00","2,560.00","2,551.84","5,220.00","2,410.00","13,320,598.90",200,150.00,251.00,6.22,10.46,0.32,0.00,0.00,"2,651.00",403.80
API,-,251.00,255.00,250.00,253.50,252.42,"146,648.00",254.60,"37,016,443.80",732,-1.10,5.00,-0.43,2.00,0.43,254.40,240.95,315.00,200.00
AVYAN,-,673.00,725.00,671.00,723.00,708.05,"13,763.00",673.00,"9,744,866.60",361,50.00,54.00,7.43,8.05,2.07,655.50,0.00,963.00,316.00
BARUN,-,267.00,267.00,255.00,262.90,259.09,"43,664.00",262.00,"11,312,929.20",214,0.90,12.00,0.34,4.71,1.45,255.33,241.67,500.00,190.30
BBC,-,"3,578.00","3,605.70","3,578.00","3,600.00","3,597.97",857.00,"3,535.00","3,083,459.00",31,65.00,27.70,1.84,0.77,0.06,"3,292.94","3,295.08","4,300.00","3,050.00"
BEDC,-,274.20,274.20,255.10,268.00,264.41,"9,935.00",269.00,"2,626,895.00",480,-1.00,19.10,-0.37,7.49,1.34,0.00,0.00,326.30,202.80
BFC,-,355.80,356.90,348.00,356.00,353.78,"36,849.00",349.00,"13,036,293.10",236,7.00,8.90,2.01,2.56,0.62,326.95,325.77,475.00,287.00
BFCPO,-,188.00,188.00,188.00,188.00,188.00,"3,000.00",183.00,"564,000.00",1,5.00,0.00,2.73,0.00,0.00,0.00,0.00,188.00,183.00
BHDC,-,408.00,408.00,376.60,400.00,387.49,"10,010.00",402.90,"3,878,809.10",140,-2.90,31.40,-0.72,8.34,3.13,409.85,391.01,520.00,310.00
BHL,-,289.30,295.00,285.00,290.00,289.38,"8,962.00",295.00,"2,593,422.40",158,-5.00,10.00,-1.69,3.51,0.21,313.35,293.69,397.00,216.10
BHPL,-,500.00,518.00,475.00,500.00,491.28,"4,665.00",500.00,"2,291,805.30",117,0.00,43.00,0.00,9.05,1.74,0.00,0.00,677.20,194.30
BNHC,-,364.50,385.00,352.10,383.00,367.32,"4,534.00",371.90,"1,665,447.50",98,11.10,32.90,2.98,9.34,4.09,403.33,388.29,484.70,312.00
