Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,026.00","1,026.00",998.30,"1,011.00","1,011.00",0.00,0.00,"1,002.30","1,985.00","1,007.00","1,989,566.20",20,4.00,27.70,0.40,2.77,0.86,"1,058.76","1,081.09","1,284.90",950.00
ADBL,-,309.10,315.00,308.00,315.00,315.00,0.00,0.00,310.34,"41,787.00",312.00,"12,968,375.10",154,3.00,7.00,0.96,2.27,1.48,306.95,301.93,377.00,272.30
AHL,-,604.00,628.00,592.60,601.00,601.00,0.00,0.00,605.05,"5,199.00",616.00,"3,145,642.50",83,-15.00,35.40,-2.44,5.97,-0.67,646.03,689.05,891.00,577.40
AHPC,-,286.00,287.00,283.20,286.90,286.90,0.00,0.00,284.91,"82,543.00",286.50,"23,517,693.40",261,0.40,3.80,0.14,1.34,0.69,290.75,280.66,334.00,239.30
AKJCL,-,190.00,193.40,186.40,192.00,192.00,0.00,0.00,190.10,"38,207.00",190.20,"7,263,056.20",170,1.80,7.00,0.95,3.76,0.99,205.52,205.38,233.50,172.90
AKPL,-,252.00,252.00,245.00,249.50,249.50,0.00,0.00,247.99,"55,546.00",247.10,"13,774,870.70",180,2.40,7.00,0.97,2.86,0.61,258.02,250.20,306.50,216.10
ALBSL,-,951.60,"1,027.00",951.60,982.00,982.00,0.00,0.00,964.43,"16,477.00",971.00,"15,890,878.80",91,11.00,75.40,1.13,7.92,1.79,902.90,891.66,"1,091.00",771.00
ALICL,-,478.00,482.00,469.00,474.90,474.90,0.00,0.00,472.31,"47,131.00",487.00,"22,260,280.50",212,-12.10,13.00,-2.48,2.77,0.55,544.57,615.16,831.00,430.00
ANLB,-,"6,055.10","6,176.00","6,055.10","6,163.90","6,163.90",0.00,0.00,"6,105.55",235.00,"6,176.00","1,434,803.60",18,-12.10,120.90,-0.20,2.00,0.95,"5,709.08","5,501.54","6,800.00","4,550.00"
API,-,289.00,289.00,279.00,285.00,285.00,0.00,0.00,281.60,"81,456.00",284.00,"22,937,627.50",354,1.00,10.00,0.35,3.58,1.19,294.46,288.97,335.00,246.20
AVYAN,-,"1,028.10","1,091.00",980.00,"1,000.00","1,000.00",0.00,0.00,"1,025.10","16,786.00","1,049.00","17,207,403.80",152,-49.00,111.00,-4.67,11.33,-2.51,"1,032.42","1,058.83","1,306.80",905.00
BARUN,-,340.60,340.60,325.00,331.90,331.90,0.00,0.00,331.14,"39,066.00",334.00,"12,936,460.40",156,-2.10,15.60,-0.63,4.80,0.23,409.02,437.25,589.00,292.10
BBC,-,"4,974.00","5,432.00","4,925.30","4,962.00","4,962.00",0.00,0.00,"5,020.27","1,491.00","4,939.00","7,485,218.30",88,23.00,506.70,0.47,10.29,-1.17,"5,420.51","5,504.21","7,247.00","4,127.50"
BEDC,-,576.40,576.40,554.00,570.90,570.90,0.00,0.00,563.91,"11,029.00",565.10,"6,219,331.00",83,5.80,22.40,1.03,4.04,1.22,696.47,737.35,"1,080.00",467.20
BFC,-,464.00,477.90,446.00,470.10,470.10,0.00,0.00,464.84,"24,142.00",455.10,"11,222,262.80",162,15.00,31.90,3.30,7.15,1.12,489.62,528.41,951.60,411.50
BGWT,-,770.00,780.00,760.00,772.00,772.00,0.00,0.00,765.80,"5,408.00",783.60,"4,141,432.10",55,-11.60,20.00,-1.48,2.63,0.80,917.63,973.43,"1,241.00",750.10
BHCL,-,420.00,430.00,415.00,424.00,424.00,0.00,0.00,419.35,"18,083.00",427.00,"7,583,120.50",436,-3.00,15.00,-0.70,3.61,1.10,0.00,0.00,625.70,292.10
BHDC,-,569.50,569.50,532.00,535.60,535.60,0.00,0.00,539.92,"64,632.00",558.40,"34,895,878.90",359,-22.80,37.50,-4.08,7.05,-0.81,531.97,572.97,760.20,426.00
BHL,-,183.00,185.00,181.50,182.20,182.20,0.00,0.00,182.37,"38,790.00",183.80,"7,074,061.60",244,-1.60,3.50,-0.87,1.93,-0.09,206.52,253.30,520.00,164.00
BHPL,-,682.90,682.90,663.00,664.00,664.00,0.00,0.00,667.42,"1,216.00",670.00,"811,579.10",30,-6.00,19.90,-0.90,3.00,-0.51,817.94,900.94,"1,308.40",651.00
BNHC,-,421.20,434.80,421.20,433.90,433.90,0.00,0.00,430.04,"1,660.00",429.00,"713,859.20",31,4.90,13.60,1.14,3.23,0.89,502.88,511.62,608.00,393.00
BNL,-,"15,585.00","16,200.00","15,585.00","16,200.00","16,200.00",0.00,0.00,"15,892.50",20.00,"15,900.00","317,850.00",2,300.00,615.00,1.89,3.95,1.90,"17,094.85","17,038.25","22,500.00","14,900.00"
BNT,-,"10,900.00","11,074.70","10,900.00","11,074.70","11,074.70",0.00,0.00,"11,010.15",124.00,"10,713.00","1,365,258.00",11,361.70,174.70,3.38,1.60,0.58,"12,217.35","12,592.00","15,289.70","10,660.00"
BPCL,-,769.20,780.00,743.00,775.00,775.00,0.00,0.00,758.80,"121,049.00",754.20,"91,851,681.00",456,20.80,37.00,2.76,4.98,2.09,733.19,623.94,"1,065.00",375.10
CBBL,-,993.00,"1,007.00",993.00,"1,004.00","1,004.00",0.00,0.00,997.50,"9,875.00",999.70,"9,850,303.60",124,4.30,14.00,0.43,1.41,0.65,963.11,929.19,"1,144.80",821.50
CFCL,-,497.00,510.00,479.00,510.00,510.00,0.00,0.00,496.43,"27,197.00",489.50,"13,501,330.30",128,20.50,31.00,4.19,6.47,2.66,521.19,544.58,745.90,445.10
CGH,-,926.00,926.00,892.00,900.20,900.20,0.00,0.00,906.34,"24,362.00",924.90,"22,080,322.60",181,-24.70,34.00,-2.67,3.81,-0.68,941.96,924.01,"1,150.00",800.20
CHCL,-,486.10,495.00,485.40,490.00,490.00,0.00,0.00,488.76,"25,860.00",494.90,"12,639,272.50",179,-4.90,9.60,-0.99,1.98,0.25,514.65,512.27,610.00,456.00
CHDC,-,"2,407.00","2,407.00","2,350.00","2,379.00","2,379.00",0.00,0.00,"2,368.90","22,627.00","2,360.00","53,601,042.10",263,19.00,57.00,0.81,2.43,0.42,"2,551.81","2,428.13","2,997.90","1,545.30"
CHL,-,245.00,254.00,243.00,249.40,249.40,0.00,0.00,246.68,"35,724.00",250.00,"8,812,391.90",184,-0.60,11.00,-0.24,4.53,1.09,320.15,379.81,599.70,223.40
CIT,-,"1,838.00","1,846.00","1,835.00","1,845.00","1,845.00",0.00,0.00,"1,839.64","4,239.00","1,838.00","7,798,248.00",124,7.00,11.00,0.38,0.60,0.29,"1,922.71","1,943.54","2,269.00","1,730.80"
CITY,-,533.00,533.00,515.00,529.70,529.70,0.00,0.00,518.96,"3,741.00",526.20,"1,941,443.60",51,3.50,18.00,0.67,3.50,2.03,760.37,804.77,"1,025.00",502.80
CKHL,-,580.10,597.90,580.10,596.30,596.30,0.00,0.00,592.48,200.00,588.00,"118,495.00",10,8.30,17.80,1.41,3.07,0.64,653.17,696.93,910.00,550.00
CLI,-,463.00,470.00,461.10,470.00,470.00,0.00,0.00,463.86,"14,565.00",465.00,"6,756,101.20",198,5.00,8.90,1.08,1.93,1.31,474.01,530.40,774.90,411.00
CMF2,-,9.03,9.11,9.03,9.06,9.06,0.00,0.00,9.07,"5,100.00",9.11,"46,239.00",4,-0.05,0.08,-0.55,0.89,-0.07,9.60,9.54,10.86,8.64
CORBL,-,"1,730.00","1,764.00","1,730.00","1,732.00","1,732.00",0.00,0.00,"1,736.39","1,914.00","1,750.00","3,323,453.00",46,-18.00,34.00,-1.03,1.97,-0.25,"2,138.99","2,080.94","2,842.30",950.60
CREST,-,"1,300.00","1,378.00","1,276.10","1,305.00","1,305.00",0.00,0.00,"1,309.04","12,601.00","1,300.00","16,495,243.10",255,5.00,101.90,0.38,7.99,-0.31,"1,365.18",0.00,"2,458.20",302.50
CYCL,-,"1,600.00","1,615.00","1,597.10","1,599.00","1,599.00",0.00,0.00,"1,601.43",713.00,"1,600.00","1,141,819.00",42,-1.00,17.90,-0.06,1.12,-0.15,"1,675.78","1,672.71","2,040.00","1,473.00"
CZBIL,-,203.90,203.90,199.00,200.00,200.00,0.00,0.00,200.21,"15,890.00",202.20,"3,181,296.60",87,-2.20,4.90,-1.09,2.46,-0.10,210.48,210.84,247.50,196.00
DDBL,-,830.00,848.90,830.00,835.40,835.40,0.00,0.00,835.00,"6,707.00",841.00,"5,600,356.50",44,-5.60,18.90,-0.67,2.28,0.05,843.21,827.85,"1,010.00",759.00
DHPL,-,295.90,296.00,286.50,291.00,291.00,0.00,0.00,290.14,"3,721.00",292.00,"1,079,613.10",38,-1.00,9.50,-0.34,3.32,0.30,323.48,337.23,427.20,249.00
DLBS,-,"1,333.00","1,366.80","1,323.00","1,350.00","1,350.00",0.00,0.00,"1,348.90","1,012.00","1,333.00","1,365,085.40",35,17.00,43.80,1.28,3.31,0.08,"1,457.19","1,543.23","2,250.00","1,240.00"
DOLTI,-,502.00,506.00,498.00,506.00,506.00,0.00,0.00,500.83,"3,212.00",509.80,"1,608,651.60",38,-3.80,8.00,-0.75,1.61,1.02,568.62,628.20,"1,017.00",470.60
DORDI,-,251.10,258.00,247.00,258.00,258.00,0.00,0.00,252.66,"94,348.00",255.00,"23,837,842.10",377,3.00,11.00,1.18,4.45,2.07,318.09,377.22,696.00,213.10
EBL,-,628.00,634.50,628.00,628.20,628.20,0.00,0.00,630.00,"24,430.00",631.00,"15,390,983.90",143,-2.80,6.50,-0.44,1.04,-0.29,673.56,651.93,780.60,570.00
EBLD91,-,"1,098.00","1,098.00","1,098.00","1,098.00","1,098.00",0.00,0.00,"1,098.00",20.00,"1,120.00","21,960.00",1,-22.00,0.00,-1.96,0.00,0.00,0.00,0.00,"1,127.00",994.40
EBLEB89,-,"1,070.00","1,070.00","1,070.00","1,070.00","1,070.00",0.00,0.00,"1,070.00",27.00,"1,086.00","28,890.00",1,-16.00,0.00,-1.47,0.00,0.00,0.00,0.00,"1,108.00",996.10
EDBL,-,607.40,665.00,607.40,628.00,628.00,0.00,0.00,618.05,"47,547.00",619.70,"29,386,289.10",154,8.30,57.60,1.34,9.48,1.58,606.88,630.16,838.20,530.70
EHPL,-,430.40,430.40,418.00,419.00,419.00,0.00,0.00,421.24,"46,357.00",422.00,"19,527,486.00",305,-3.00,12.40,-0.71,2.97,-0.53,571.27,645.93,937.00,385.00
ENL,-,901.00,919.00,900.00,919.00,919.00,0.00,0.00,905.29,429.00,909.00,"388,371.00",16,10.00,19.00,1.10,2.11,1.49,"1,069.18","1,117.16","1,452.00",866.00
FMDBL,-,931.00,931.00,860.00,878.90,878.90,0.00,0.00,873.51,"100,770.00",950.00,"88,023,244.10",392,-71.10,71.00,-7.48,8.26,0.61,812.08,800.59,"1,038.80",712.00
FOWAD,-,"1,119.00","1,120.00","1,096.00","1,110.00","1,110.00",0.00,0.00,"1,106.87",442.00,"1,100.00","489,236.90",21,10.00,24.00,0.91,2.19,0.28,"1,136.77","1,169.77","1,552.00","1,046.30"
GBBL,-,387.10,392.00,385.00,387.00,387.00,0.00,0.00,387.02,"21,710.00",392.10,"8,402,103.50",119,-5.10,7.00,-1.30,1.82,0.00,413.53,408.14,498.00,378.70
GBILD84/85,-,"1,132.00","1,132.00","1,132.00","1,154.60","1,154.60",0.00,0.00,"1,137.48",33.00,"1,154.50","37,536.80",2,0.10,0.00,0.01,0.00,1.48,"1,166.26","1,161.12","1,220.00","1,104.00"
GBIME,-,229.30,249.00,226.00,235.00,235.00,0.00,0.00,228.28,"383,151.00",230.20,"87,465,269.10",538,4.80,23.00,2.09,10.18,2.86,240.64,234.32,278.90,210.70
GBIMESY2,-,8.75,8.82,8.75,8.82,8.82,0.00,0.00,8.79,700.00,8.83,"6,152.00",7,-0.01,0.07,-0.11,0.80,0.36,0.00,0.00,10.00,8.65
GCIL,-,428.10,437.00,428.00,429.00,429.00,0.00,0.00,431.29,"12,518.00",431.80,"5,398,879.40",129,-2.80,9.00,-0.65,2.10,-0.53,494.24,505.66,613.00,400.00
GFCL,-,590.10,619.00,586.10,618.90,618.90,0.00,0.00,599.75,"11,165.00",598.80,"6,696,229.80",106,20.10,32.90,3.36,5.61,3.09,640.53,664.66,"1,152.30",528.30
GHL,-,217.00,219.70,213.70,218.70,218.70,0.00,0.00,215.41,"48,703.00",217.00,"10,491,327.90",185,1.70,6.00,0.78,2.81,1.50,244.36,247.77,318.00,197.00
GIBF1,-,9.93,9.93,9.93,9.93,9.93,0.00,0.00,9.93,300.00,10.05,"2,979.00",3,-0.12,0.00,-1.19,0.00,0.00,10.58,10.34,11.68,9.11
GILB,-,"1,200.00","1,220.00","1,200.00","1,220.00","1,220.00",0.00,0.00,"1,208.95","1,106.00","1,210.00","1,337,095.00",19,10.00,20.00,0.83,1.67,0.91,"1,268.54","1,272.81","1,441.60","1,131.90"
GLBSL,-,"2,091.20","2,200.00","2,091.20","2,132.00","2,132.00",0.00,0.00,"2,153.72","8,707.00","2,050.20","18,752,401.10",175,81.80,108.80,3.99,5.20,-1.02,"2,367.66","2,498.54","3,486.00","1,814.30"
GLH,-,267.00,270.80,260.20,262.50,262.50,0.00,0.00,263.13,"49,009.00",266.90,"12,895,850.70",204,-4.40,10.60,-1.65,4.07,-0.24,266.43,262.29,306.30,227.40
GMFBS,-,"1,555.40","1,585.00","1,524.40","1,562.00","1,562.00",0.00,0.00,"1,538.71",740.00,"1,587.10","1,138,645.00",20,-25.10,60.60,-1.58,3.98,1.49,"1,578.92","1,639.17","1,980.00","1,395.00"
GMFIL,-,479.20,488.70,458.00,477.30,477.30,0.00,0.00,469.41,"43,197.00",469.90,"20,277,234.70",188,7.40,30.70,1.57,6.70,1.65,482.10,493.89,735.90,393.10
GMLI,-,"1,876.00","1,880.00","1,855.00","1,879.00","1,879.00",0.00,0.00,"1,867.69","1,005.00","1,872.10","1,877,026.50",48,6.90,25.00,0.37,1.35,0.60,"2,208.79",0.00,"2,778.00",301.00
GRDBL,-,"1,028.50","1,069.00","1,028.50","1,058.00","1,058.00",0.00,0.00,"1,048.51","14,012.00","1,045.00","14,691,749.00",141,13.00,40.50,1.24,3.94,0.90,"1,212.12","1,279.47","2,001.40",750.70
GSY,-,8.90,9.10,8.90,9.01,9.01,0.00,0.00,9.01,"6,640.00",9.01,"59,794.00",19,0.00,0.20,0.00,2.25,0.05,9.29,0.00,10.30,8.75
GUFL,-,530.40,572.00,515.00,543.00,543.00,0.00,0.00,530.17,"48,159.00",520.00,"25,532,405.00",292,23.00,57.00,4.42,11.07,2.36,540.15,563.96,840.00,460.60
GVL,-,510.00,520.00,510.00,518.00,518.00,0.00,0.00,517.62,"44,210.00",510.00,"22,884,031.20",153,8.00,10.00,1.57,1.96,0.07,494.28,502.39,662.00,424.00
H8020,-,10.29,10.50,10.29,10.34,10.34,0.00,0.00,10.36,"11,723.00",10.50,"121,401.82",12,-0.16,0.21,-1.52,2.04,-0.15,11.08,10.77,12.21,9.67
HATHY,-,945.00,954.90,940.00,954.90,954.90,0.00,0.00,945.13,"5,615.00",954.30,"5,306,909.40",72,0.60,14.90,0.06,1.59,1.02,"1,187.34","1,257.93","1,600.00",884.00
HBL,-,196.50,200.00,196.30,199.00,199.00,0.00,0.00,197.30,"50,104.00",199.00,"9,885,308.60",986,0.00,3.70,0.00,1.88,0.86,217.71,223.42,267.00,184.00
HDHPC,-,176.90,178.00,175.00,178.00,178.00,0.00,0.00,176.48,"26,155.00",176.90,"4,615,866.40",117,1.10,3.00,0.62,1.71,0.85,196.89,198.41,228.80,162.00
HDL,-,"1,404.50","1,404.50","1,370.00","1,382.00","1,382.00",0.00,0.00,"1,378.37","237,258.00","1,377.00","327,029,175.10","2,195",5.00,34.50,0.36,2.52,0.26,"1,285.26","1,258.71","1,556.10","1,136.00"
HEI,-,480.00,490.00,480.00,489.00,489.00,0.00,0.00,484.49,"6,006.00",485.00,"2,909,826.30",46,4.00,10.00,0.82,2.08,0.92,568.00,589.70,722.00,458.00
HEIP,-,318.20,318.20,318.10,318.10,318.10,0.00,0.00,318.13,129.00,323.30,"41,038.90",2,-5.20,0.10,-1.61,0.03,-0.01,363.30,380.29,563.00,318.10
HHL,-,348.80,348.80,336.00,342.00,342.00,0.00,0.00,342.75,"24,901.00",342.00,"8,534,730.00",98,0.00,12.80,0.00,3.81,-0.22,391.87,443.99,635.00,310.70
HIDCL,-,267.00,270.50,263.60,269.00,269.00,0.00,0.00,266.40,"124,525.00",268.00,"33,173,569.50",364,1.00,6.90,0.37,2.62,0.97,292.14,284.20,340.00,225.40
HIDCLP,-,184.90,187.70,184.20,186.00,186.00,0.00,0.00,185.74,"138,841.00",185.30,"25,788,371.10",211,0.70,3.50,0.38,1.90,0.14,205.16,195.25,239.00,153.90
HIMSTAR,-,613.00,624.70,613.00,622.70,622.70,0.00,0.00,616.46,"7,197.00",624.00,"4,436,662.90",240,-1.30,11.70,-0.21,1.91,1.00,0.00,0.00,762.30,252.20
HLBSL,-,895.00,910.00,893.50,910.00,910.00,0.00,0.00,899.89,"2,463.00",890.00,"2,216,420.00",31,20.00,16.50,2.25,1.85,1.11,963.22,978.05,"1,140.00",837.00
HLI,-,380.00,383.90,377.00,383.80,383.80,0.00,0.00,379.09,"38,414.00",382.00,"14,562,492.30",238,1.80,6.90,0.47,1.83,1.23,402.88,416.08,517.90,354.80
HLICF,-,10.00,10.00,9.28,9.70,9.70,0.00,0.00,9.53,"3,020.00",10.00,"28,790.20",12,-0.30,0.72,-3.00,7.76,1.72,0.00,0.00,10.00,9.28
HPPL,-,497.90,499.00,480.00,491.00,491.00,0.00,0.00,487.27,"99,437.00",490.00,"48,452,657.50",406,1.00,19.00,0.20,3.96,0.76,514.47,538.88,711.00,331.40
HRL,-,833.30,833.30,810.00,817.00,817.00,0.00,0.00,814.96,"133,265.00",817.00,"108,605,318.40","1,044",0.00,23.30,0.00,2.88,0.25,941.13,944.17,"1,156.00",762.10
HURJA,-,222.60,229.00,221.00,228.00,228.00,0.00,0.00,224.85,"72,801.00",227.00,"16,368,955.10",195,1.00,8.00,0.44,3.62,1.38,244.87,245.09,283.40,204.60
ICFC,-,638.10,668.00,635.00,668.00,668.00,0.00,0.00,655.17,"28,316.00",645.00,"18,551,807.40",132,23.00,33.00,3.57,5.20,1.92,634.54,634.97,821.10,555.00
ICFCD88,-,"1,124.00","1,124.00","1,124.00","1,124.00","1,124.00",0.00,0.00,"1,124.00",25.00,"1,124.00","28,100.00",1,0.00,0.00,0.00,0.00,0.00,"1,090.14",0.00,"1,140.00","1,000.00"
IGI,-,421.00,430.00,421.00,426.00,426.00,0.00,0.00,423.80,"10,603.00",428.90,"4,493,572.40",73,-2.90,9.00,-0.68,2.14,0.52,520.60,545.21,690.80,392.00
IHL,-,510.80,523.00,510.70,518.00,518.00,0.00,0.00,517.98,"7,817.00",517.30,"4,049,022.00",56,0.70,12.30,0.14,2.41,0.00,563.29,619.04,838.00,490.00
ILBS,-,"1,125.00","1,193.00","1,114.00","1,140.00","1,140.00",0.00,0.00,"1,134.38","8,881.00","1,147.90","10,074,385.90",41,-7.90,79.00,-0.69,7.09,0.49,"1,017.88","1,005.22","1,311.00",795.20
ILI,-,449.20,455.80,449.00,455.80,455.80,0.00,0.00,451.57,"14,112.00",455.00,"6,372,618.50",211,0.80,6.80,0.18,1.51,0.93,451.99,462.48,530.00,405.00
JBBL,-,315.60,327.80,315.60,324.00,324.00,0.00,0.00,319.69,"23,285.00",322.00,"7,444,015.10",133,2.00,12.20,0.62,3.87,1.33,335.17,341.10,430.90,295.00
