Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,011.00","1,030.00","1,011.00","1,015.50","1,015.50",0.00,0.00,"1,020.75",738.00,"1,024.90","753,313.00",22,-9.40,19.00,-0.92,1.88,-0.52,"1,052.87","1,069.93","1,284.90",950.00
ADBL,-,302.90,302.90,300.00,301.00,301.00,0.00,0.00,300.61,"40,658.00",303.90,"12,222,393.70",201,-2.90,2.90,-0.95,0.97,0.13,311.88,304.45,359.90,272.30
AHL,-,595.00,602.00,595.00,600.00,600.00,0.00,0.00,597.50,"1,333.00",600.00,"796,472.00",28,0.00,7.00,0.00,1.18,0.42,631.19,667.31,891.00,577.40
AHPC,-,289.60,289.60,283.50,284.90,284.90,0.00,0.00,285.30,"93,441.00",284.00,"26,658,860.40",314,0.90,6.10,0.32,2.15,-0.14,289.90,282.89,334.00,239.30
AKJCL,-,190.10,191.00,188.20,188.30,188.30,0.00,0.00,189.42,"25,332.00",190.00,"4,798,299.80",118,-1.70,2.80,-0.89,1.49,-0.59,202.37,204.21,233.50,172.90
AKPL,-,245.00,247.90,242.00,243.00,243.00,0.00,0.00,244.14,"83,145.00",245.00,"20,298,998.40",240,-2.00,5.90,-0.82,2.44,-0.47,258.19,250.92,306.50,216.10
ALBSL,-,"1,132.00","1,184.00","1,132.00","1,179.00","1,179.00",0.00,0.00,"1,168.81","48,051.00","1,155.10","56,162,310.50",343,23.90,52.00,2.07,4.59,0.86,940.55,910.27,"1,184.00",771.00
ALICL,-,470.00,480.00,468.50,473.40,473.40,0.00,0.00,471.71,"53,560.00",479.50,"25,264,704.00",331,-6.10,11.50,-1.27,2.45,0.36,503.95,586.01,831.00,430.00
ANLB,-,"6,165.10","6,287.90","6,165.10","6,287.90","6,287.90",0.00,0.00,"6,226.50",20.00,"6,288.80","124,530.00",2,-0.90,122.80,-0.01,1.99,0.98,"5,853.58","5,614.67","6,800.00","4,673.00"
API,-,283.50,293.00,283.50,291.00,291.00,0.00,0.00,291.02,"114,052.00",289.00,"33,190,892.20",307,2.00,9.50,0.69,3.35,-0.01,292.46,290.06,335.00,246.20
AVYAN,-,973.00,990.00,973.00,990.00,990.00,0.00,0.00,978.36,"1,425.00",990.00,"1,394,160.50",40,0.00,17.00,0.00,1.75,1.18,"1,029.12","1,047.03","1,306.80",906.00
BANDIPUR,-,790.00,796.00,778.50,780.00,780.00,0.00,0.00,783.10,"76,732.00",789.00,"60,088,493.60","3,686",-9.00,17.50,-1.14,2.25,-0.40,0.00,0.00,812.00,285.00
BARUN,-,330.30,343.90,330.30,337.00,337.00,0.00,0.00,335.45,"241,707.00",337.00,"81,081,337.80",678,0.00,13.60,0.00,4.12,0.46,375.36,424.48,589.00,292.10
BBC,-,"4,835.00","4,940.00","4,835.00","4,938.00","4,938.00",0.00,0.00,"4,900.18",110.00,"4,900.00","539,020.00",9,38.00,105.00,0.78,2.17,0.77,"5,272.08","5,419.61","7,247.00","4,480.00"
BEDC,-,553.00,567.00,545.00,560.00,560.00,0.00,0.00,559.02,"10,758.00",556.00,"6,013,929.30",111,4.00,22.00,0.72,4.04,0.18,673.15,709.79,"1,080.00",501.00
BFC,-,470.00,478.60,468.40,475.30,475.30,0.00,0.00,473.08,"11,640.00",473.00,"5,506,613.90",60,2.30,10.20,0.49,2.18,0.47,486.14,513.40,863.00,411.50
BGWT,-,760.00,779.00,760.00,768.00,768.00,0.00,0.00,766.81,"1,144.00",765.00,"877,229.50",30,3.00,19.00,0.39,2.50,0.16,884.56,936.54,"1,241.00",750.10
BHCL,-,478.00,517.00,473.10,511.00,511.00,0.00,0.00,499.01,"99,073.00",479.90,"49,438,574.30","1,440",31.10,43.90,6.48,9.28,2.35,0.00,0.00,625.70,292.10
