Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,36.25,822.10,849.90,822.10,844.90,838.54,123.00,838.00,"103,140.40",10,6.90,27.80,0.82,3.38,0.75,"1,184.04","1,264.59","1,870.00",806.60
ADBL,35.10,325.00,330.00,319.20,321.00,322.91,"28,991.00",327.00,"9,361,424.80",274,-6.00,10.80,-1.83,3.38,-0.59,394.87,431.06,620.00,319.20
AHPC,33.11,370.00,386.90,370.00,381.00,379.26,"59,562.00",375.00,"22,589,657.70",320,6.00,16.90,1.60,4.57,0.46,463.66,472.59,785.00,349.20
AIL,34.96,455.00,472.00,455.00,460.00,459.41,"1,303.00",455.00,"598,605.50",39,5.00,17.00,1.10,3.74,0.13,653.94,676.66,901.00,454.00
AKBSL,32.57,503.00,542.50,503.00,542.50,528.07,70.00,493.20,"36,964.90",8,49.30,39.50,10.00,7.85,2.66,-,-,"1,250.00",391.50
AKJCL,34.85,202.00,209.00,200.00,203.00,204.86,"19,846.00",203.00,"4,065,566.00",152,0.00,9.00,0.00,4.50,-0.91,274.29,293.63,502.00,200.00
AKPL,28.96,435.50,444.00,421.00,437.00,432.95,"55,236.00",427.00,"23,914,684.40",327,10.00,23.00,2.34,5.46,0.93,493.71,514.92,882.40,377.30
ALBSL,39.35,"1,192.00","1,239.00","1,191.10","1,234.80","1,211.13",548.00,"1,215.00","663,700.00",22,19.80,47.90,1.63,4.02,1.92,"1,416.70","1,463.53","2,101.20","1,176.00"
ALICL,37.27,542.00,555.00,536.10,540.00,544.77,"16,838.00",546.90,"9,172,823.80",128,-6.90,18.90,-1.26,3.53,-0.88,889.77,997.80,"1,513.00",525.20
API,33.24,255.00,265.00,252.00,260.00,259.30,"56,754.00",255.80,"14,716,489.30",352,4.20,13.00,1.64,5.16,0.27,410.88,430.19,670.00,252.00
BARUN,32.82,436.50,455.80,430.00,446.00,443.65,"17,610.00",435.90,"7,812,737.20",105,10.10,25.80,2.32,6.00,0.53,479.37,479.47,763.40,345.60
BBC,34.59,"3,492.00","3,558.00","3,492.00","3,500.00","3,508.59",170.00,"3,425.00","596,460.00",15,75.00,66.00,2.19,1.89,-0.25,"4,419.81","4,709.39","8,124.30","3,365.00"
BFC,32.27,355.00,369.20,350.10,358.00,356.97,"3,714.00",355.00,"1,325,770.50",48,3.00,19.10,0.85,5.46,0.29,443.38,458.55,630.00,310.00
BHL,37.56,245.00,274.30,230.00,259.90,252.14,"10,055.00",250.00,"2,535,242.00",632,9.90,44.30,3.96,19.26,2.99,-,-,328.10,104.70
BNHC,38.94,382.20,395.00,375.00,388.00,382.26,810.00,390.00,"309,627.00",32,-2.00,20.00,-0.51,5.33,1.48,-,-,744.00,246.70
