Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,040.00","1,040.00","1,013.20","1,015.00","1,021.88","2,100.00","1,021.20","2,145,949.50",54,-6.20,26.80,-0.61,2.65,-0.68,"1,117.00","1,047.82","1,491.00",585.00
ADBL,-,293.00,293.00,285.00,285.50,286.81,"47,411.00",293.90,"13,598,084.00",382,-8.40,8.00,-2.86,2.81,-0.46,352.98,318.71,428.40,223.00
AHL,-,750.00,769.80,750.00,760.00,761.34,"8,679.00",750.60,"6,607,699.90",90,9.40,19.80,1.25,2.64,-0.18,687.74,614.51,904.00,392.30
AHPC,-,252.00,257.40,247.30,248.50,250.25,"71,057.00",248.80,"17,782,014.30",241,-0.30,10.10,-0.12,4.08,-0.70,262.26,228.39,349.00,149.00
AKJCL,-,199.00,199.00,195.00,195.00,196.66,"80,172.00",196.50,"15,766,800.30",336,-1.50,4.00,-0.76,2.05,-0.85,211.77,210.74,274.90,150.90
AKPL,-,235.00,237.40,230.30,230.50,233.85,"123,586.00",234.00,"28,900,573.40",276,-3.50,7.10,-1.50,3.08,-1.45,243.46,217.89,326.00,157.20
ALBSL,-,809.00,810.00,794.40,802.90,801.15,"2,009.00",804.00,"1,609,507.70",54,-1.10,15.60,-0.14,1.96,0.22,985.53,952.17,"1,177.00",616.90
ALICL,-,693.40,716.00,693.40,711.00,711.70,"7,518.00",707.50,"5,350,551.50",85,3.50,22.60,0.49,3.26,-0.10,722.30,669.53,825.00,523.00
ANLB,-,"5,512.50","5,512.50","5,062.50","5,248.00","5,133.19","3,571.00","5,624.90","18,330,616.90",178,-376.90,450.00,-6.70,8.89,2.19,"4,454.09","3,702.46","6,735.00","1,771.90"
API,-,269.00,269.00,262.00,264.00,263.91,"80,852.00",265.00,"21,337,289.40",307,-1.00,7.00,-0.38,2.67,0.04,282.46,245.31,390.00,162.00
AVYAN,-,"1,010.00","1,030.00",997.00,"1,028.00","1,018.05","17,251.00",996.10,"17,562,316.30",144,31.90,33.00,3.20,3.31,0.97,"1,003.17",947.87,"1,195.00",580.00
BARUN,-,412.00,421.10,412.00,418.90,418.57,"32,243.00",414.00,"13,495,989.90",173,4.90,9.10,1.18,2.21,0.08,379.95,337.74,472.00,211.00
BBC,-,"5,741.50","5,741.50","5,627.00","5,630.00","5,648.00",299.00,"5,629.00","1,688,751.00",16,1.00,114.50,0.02,2.03,-0.32,"4,842.36","4,501.30","7,247.00","3,525.00"
BEDC,-,741.00,800.00,730.00,800.00,758.62,"106,874.00",742.50,"81,076,822.90",489,57.50,70.00,7.74,9.59,5.17,531.64,483.60,819.60,317.50
BFC,-,637.00,647.00,620.00,629.00,633.87,"52,738.00",637.00,"33,428,928.40",431,-8.00,27.00,-1.26,4.35,-0.77,644.30,566.45,951.60,310.00
BGWT,-,"1,048.60","1,133.00","1,048.60","1,089.90","1,081.67","26,101.00","1,070.00","28,232,567.30",222,19.90,84.40,1.86,8.05,0.76,977.22,910.59,"1,361.70",548.00
BHDC,-,669.00,705.00,669.00,696.00,696.60,"28,504.00",665.00,"19,855,978.20",237,31.00,36.00,4.66,5.38,-0.09,635.34,600.87,829.70,426.00
BHL,-,360.00,360.00,350.90,353.00,353.41,"8,529.00",358.00,"3,014,213.30",102,-5.00,9.10,-1.40,2.59,-0.12,410.74,387.24,520.00,290.00
BHPL,-,979.00,"1,050.00",961.00,"1,040.00",987.76,"16,394.00",960.30,"16,193,363.10",255,79.70,89.00,8.30,9.26,5.02,730.55,677.59,"1,050.00",435.20
BNHC,-,466.00,494.40,466.00,484.00,483.80,"12,645.00",475.00,"6,117,638.20",121,9.00,28.40,1.89,6.09,0.04,540.71,546.75,742.00,380.30
BNT,-,"13,463.90","13,691.90","13,351.00","13,351.00","13,430.00",237.00,"13,200.00","3,182,910.00",13,151.00,340.90,1.14,2.55,-0.59,"14,598.96","14,004.31","18,100.00","11,700.00"
BPCL,-,396.00,399.00,393.00,393.10,394.06,"12,272.00",395.60,"4,835,925.60",75,-2.50,6.00,-0.63,1.53,-0.24,421.98,379.44,536.50,284.40
C30MF,-,9.35,9.53,9.17,9.53,9.52,"199,900.00",9.17,"1,902,136.00",15,0.36,0.36,3.93,3.93,0.15,9.73,9.41,10.92,8.11
CBBL,-,849.00,859.00,845.00,850.00,852.80,"4,549.00",849.00,"3,879,371.00",102,1.00,14.00,0.12,1.66,-0.33,965.21,922.33,"1,155.00",800.00
CBLD88,-,"1,125.00","1,140.00","1,125.00","1,140.00","1,132.85",105.00,"1,125.00","118,949.50",3,15.00,15.00,1.33,1.33,0.63,"1,089.63","1,063.49","1,200.00",941.00
CFCL,-,585.00,609.00,580.00,589.00,592.41,"35,090.00",595.00,"20,787,509.50",254,-6.00,29.00,-1.01,5.00,-0.58,632.42,557.56,820.00,318.00
CGH,-,884.00,900.00,878.00,880.00,885.01,"13,320.00",883.00,"11,788,324.40",164,-3.00,22.00,-0.34,2.51,-0.57,985.34,931.33,"1,360.00",760.00
CHCL,-,511.40,512.00,500.00,500.40,502.54,"14,058.00",501.40,"7,064,739.90",123,-1.00,12.00,-0.20,2.40,-0.43,567.48,525.13,697.00,426.30
CHDC,-,"1,655.00","1,694.00","1,645.00","1,677.80","1,677.53","48,163.00","1,629.00","80,794,661.40",572,48.80,49.00,3.00,2.98,0.02,"1,672.11","1,408.78","2,370.00",627.00
CHL,-,415.00,424.10,414.30,416.90,417.13,"27,449.00",415.90,"11,449,715.30",136,1.00,9.80,0.24,2.37,-0.05,375.71,356.44,447.00,270.00
CIT,-,"2,000.00","2,005.00","1,986.10","1,986.10","1,993.12","7,163.00","2,000.00","14,276,735.50",193,-13.90,18.90,-0.70,0.95,-0.35,"2,197.69","2,167.67","2,700.00","1,887.00"
CITY,-,886.00,909.60,885.00,885.00,895.62,"9,120.00",890.00,"8,168,073.00",135,-5.00,24.60,-0.56,2.78,-1.20,877.68,796.92,"1,168.50",559.00
CKHL,-,790.00,805.00,785.00,804.00,795.68,"35,599.00",790.00,"28,325,532.80",254,14.00,20.00,1.77,2.55,1.03,680.70,638.37,854.90,480.50
CLI,-,695.00,700.00,686.10,695.00,691.56,"27,283.00",695.00,"18,867,881.90",415,0.00,13.90,0.00,2.03,0.49,651.24,589.75,731.00,418.50
CMF1,-,10.45,10.53,10.45,10.53,10.46,"3,350.00",10.66,"35,035.50",2,-0.13,0.08,-1.22,0.77,0.68,10.43,9.94,11.22,8.17
