Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,44.61,855.00,855.00,811.00,828.00,825.04,"1,764.00",840.00,"1,455,378.30",61,-12.00,44.00,-1.43,5.43,0.36,947.96,"1,085.74","1,700.00",744.00
ADBL,45.99,327.00,330.00,326.00,328.50,329.00,"10,216.00",328.00,"3,361,109.50",155,0.50,4.00,0.15,1.23,-0.15,347.94,374.32,595.00,298.00
AHPC,39.85,355.10,363.00,355.10,360.00,359.65,"20,174.00",360.00,"7,255,633.70",139,0.00,7.90,0.00,2.22,0.10,398.22,430.64,785.00,310.00
AKJCL,32.61,218.10,222.00,215.70,218.00,218.08,"25,201.00",220.00,"5,495,731.50",133,-2.00,6.30,-0.91,2.92,-0.03,229.92,253.96,466.00,162.00
AKPL,43.82,457.00,459.00,450.00,458.90,454.55,"53,955.00",454.00,"24,524,986.90",265,4.90,9.00,1.08,2.00,0.95,453.90,482.01,860.00,369.20
ALBSL,44.98,"1,244.90","1,244.90","1,194.00","1,208.00","1,210.24",670.00,"1,235.00","810,863.20",25,-27.00,50.90,-2.19,4.26,-0.19,"1,288.13","1,357.43","2,001.00","1,136.80"
ALICL,43.51,588.50,595.00,585.40,593.00,590.04,"23,968.00",591.20,"14,142,071.90",149,1.80,9.60,0.30,1.64,0.50,670.86,803.03,"1,505.00",484.00
API,46.58,278.90,278.90,273.20,276.90,275.73,"197,692.00",275.00,"54,510,502.10",651,1.90,5.70,0.69,2.09,0.42,299.81,364.29,613.00,217.60
BARUN,43.50,284.00,285.00,280.00,281.00,282.20,"3,891.00",285.00,"1,098,056.90",41,-4.00,5.00,-1.40,1.79,-0.43,410.79,440.73,703.80,274.00
BBC,33.14,"3,600.00","3,601.00","3,590.00","3,600.00","3,598.33",90.00,"3,620.00","323,850.00",5,-20.00,11.00,-0.55,0.31,0.05,"3,832.46","4,188.71","6,630.00","3,195.00"
BFC,41.25,400.00,402.00,395.30,400.00,398.98,"6,708.00",398.00,"2,676,377.30",59,2.00,6.70,0.50,1.69,0.25,397.46,425.01,630.00,298.00
BHDC,33.28,471.80,480.00,467.00,479.00,474.27,"5,090.00",481.40,"2,414,028.00",326,-2.40,13.00,-0.50,2.78,0.99,-,-,520.00,334.00
