Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,38.63,960.90,960.90,940.20,952.00,952.00,0.00,0.00,945.40,541.00,966.80,"511,462.60",23,-14.80,20.70,-1.53,2.20,0.69,966.29,969.44,"1,240.00",827.90
ADBL,46.99,314.00,320.00,310.20,318.90,318.90,0.00,0.00,317.22,"79,891.00",314.00,"25,343,030.00",246,4.90,9.80,1.56,3.16,0.53,309.63,307.94,344.90,285.20
AHL,35.95,445.00,445.00,430.80,430.80,430.80,0.00,0.00,433.45,"1,222.00",435.00,"529,671.00",32,-4.20,14.20,-0.97,3.30,-0.61,507.52,536.59,700.00,405.00
AHPC,40.66,278.00,278.00,274.00,275.00,275.00,0.00,0.00,275.16,"53,003.00",278.00,"14,584,223.30",227,-3.00,4.00,-1.08,1.46,-0.06,280.48,279.23,334.00,250.10
AKJCL,43.81,385.00,394.60,381.00,388.00,388.00,0.00,0.00,387.08,"599,402.00",385.00,"232,015,807.70","1,242",3.00,13.60,0.78,3.57,0.24,370.77,310.41,461.40,172.90
AKPL,46.63,263.00,269.00,261.10,267.00,267.00,0.00,0.00,264.71,"135,933.00",265.00,"35,982,215.00",263,2.00,7.90,0.75,3.03,0.86,270.39,261.69,317.00,227.50
ALBSL,38.29,"1,060.00","1,163.90","1,060.00","1,101.00","1,101.00",0.00,0.00,"1,098.83","2,604.00","1,099.10","2,861,365.90",97,1.90,103.90,0.17,9.80,0.20,"1,129.27","1,113.14","1,334.00",906.10
ALICL,40.26,440.00,444.90,432.00,438.00,438.00,0.00,0.00,436.52,"13,723.00",442.00,"5,990,316.30",81,-4.00,12.90,-0.90,2.99,0.34,457.09,460.36,550.00,413.40
ANLB,26.13,"5,650.00","6,545.00","5,650.00","5,841.00","5,841.00",0.00,0.00,"5,719.07","1,491.00","5,845.00","8,527,137.80",75,-4.00,895.00,-0.07,15.84,2.09,"6,202.97","6,200.15","7,560.00","5,450.00"
APHL,38.29,827.10,853.00,826.40,837.50,837.50,0.00,0.00,835.67,"19,020.00",840.20,"15,894,464.90",338,-2.70,26.60,-0.32,3.22,0.22,0.00,0.00,"1,053.40",299.70
