Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,575.00,575.90,544.00,545.00,565.86,"2,028.00",565.00,"1,147,557.20",35,-20.00,31.90,-3.54,5.86,-3.83,578.89,578.51,906.70,500.10
ADBL,-,250.30,251.50,246.00,246.70,248.81,"31,055.00",245.40,"7,726,674.70",162,1.30,5.50,0.53,2.24,-0.85,247.53,246.35,355.80,224.00
ADBLD83,-,"1,011.00","1,011.00","1,011.00","1,011.00","1,011.00",10.00,"1,008.00","10,110.00",1,3.00,0.00,0.30,0.00,0.00,969.92,987.07,"1,144.00",865.10
AHL,-,360.00,377.00,359.00,372.00,366.20,"14,782.00",364.00,"5,413,220.00",166,8.00,18.00,2.20,5.01,1.56,334.69,0.00,480.90,273.10
AHPC,-,221.00,234.80,221.00,221.50,228.89,"105,918.00",223.00,"24,244,035.40",288,-1.50,13.80,-0.67,6.24,-3.34,234.37,253.29,364.00,190.00
AKJCL,-,171.00,177.90,170.00,172.50,173.60,"49,034.00",169.00,"8,512,524.20",253,3.50,7.90,2.07,4.65,-0.64,172.38,187.64,262.00,141.30
AKPL,-,170.00,183.40,166.50,178.00,176.68,"703,092.00",173.00,"124,223,280.50","2,174",5.00,16.90,2.89,10.15,0.74,223.18,277.00,460.90,152.40
ALBSL,-,612.50,674.00,603.00,635.00,627.11,"9,198.00",625.00,"5,768,153.30",124,10.00,71.00,1.60,11.77,1.24,708.03,706.56,"1,158.90",543.00
ALICL,-,690.00,704.00,677.00,680.00,687.27,"24,609.00",692.00,"16,912,974.00",180,-12.00,27.00,-1.73,3.99,-1.07,677.13,647.99,812.00,493.00
ANLB,-,"1,692.10","1,759.50","1,662.00","1,680.00","1,714.76","1,413.00","1,659.00","2,422,960.00",34,21.00,97.50,1.27,5.87,-2.07,"2,042.66",0.00,"2,651.00",403.80
API,-,179.50,181.90,175.00,177.60,178.83,"187,159.00",176.00,"33,469,701.80",848,1.60,6.90,0.91,3.94,-0.69,191.81,209.78,315.00,154.70
AVYAN,-,623.00,623.00,603.10,610.00,612.70,"4,530.00",611.00,"2,775,525.70",99,-1.00,19.90,-0.16,3.30,-0.44,655.24,637.65,837.50,549.00
BARUN,-,241.20,241.20,228.10,234.00,234.90,"16,359.00",236.50,"3,842,710.70",104,-2.50,13.10,-1.06,5.74,-0.38,230.62,237.64,300.00,190.30
BBC,-,"3,943.00","3,967.00","3,804.00","3,804.00","3,907.94",440.00,"3,890.00","1,719,493.00",21,-86.00,163.00,-2.21,4.28,-2.73,"3,709.77","3,538.16","4,539.00","3,050.00"
BEDC,-,240.00,261.10,237.00,242.10,247.04,"25,137.00",240.00,"6,209,954.30",336,2.10,24.10,0.87,10.17,-2.04,0.00,0.00,326.30,170.00
BFC,-,328.00,330.00,317.00,323.00,324.68,"13,939.00",322.00,"4,525,691.80",106,1.00,13.00,0.31,4.10,-0.52,316.61,315.33,406.00,284.00
BGWT,-,470.00,494.00,458.80,470.00,474.33,"19,877.00",477.00,"9,428,226.50",375,-7.00,35.20,-1.47,7.67,-0.92,0.00,0.00,494.00,352.00
BHDC,-,362.00,365.00,350.90,362.00,359.12,"16,471.00",357.00,"5,915,001.50",164,5.00,14.10,1.40,4.02,0.80,350.98,372.72,468.90,286.50
BHL,-,228.00,243.00,226.00,228.00,232.80,"6,540.00",232.40,"1,522,527.00",136,-4.40,17.00,-1.89,7.52,-2.11,237.46,261.83,394.70,192.70
BHPL,-,407.20,427.90,400.10,418.00,412.48,"3,499.00",414.90,"1,443,265.30",58,3.10,27.80,0.75,6.95,1.32,434.67,451.81,677.20,194.30
BNHC,-,346.40,358.90,339.50,353.20,345.83,"5,897.00",353.40,"2,039,373.50",77,-0.20,19.40,-0.06,5.71,2.09,333.95,355.45,484.70,270.10
BNL,-,"3,027.70","3,265.20","3,027.70","3,265.20","3,148.76",50.00,"2,968.40","157,438.00",5,296.80,237.50,10.00,7.84,3.57,0.00,0.00,"3,265.20","2,266.60"
BNT,-,"11,730.00","12,495.00","11,730.00","12,000.00","11,994.36","1,735.00","11,500.00","20,810,211.00",54,500.00,765.00,4.35,6.52,0.05,"13,276.60","12,930.39","16,200.00","10,500.00"
BOKD86,-,836.00,836.00,836.00,836.00,836.00,25.00,841.20,"20,900.00",1,-5.20,0.00,-0.62,0.00,0.00,782.65,0.00,859.40,740.10
BPCL,-,320.00,320.00,312.00,313.20,315.45,"19,623.00",315.10,"6,189,998.00",122,-1.90,8.00,-0.60,2.56,-0.72,314.95,315.20,368.50,292.10
BPW,-,"1,041.00","1,089.00","1,019.20","1,059.90","1,057.34","1,188.00","1,040.00","1,256,114.00",38,19.90,69.80,1.91,6.85,0.24,"1,051.50",0.00,"1,710.00",233.10
