Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,37.29,610.00,610.00,580.00,596.70,587.05,"2,156.00",610.00,"1,265,676.00",55,-13.30,30.00,-2.18,5.17,1.62,743.24,780.98,"1,407.00",580.00
ADBL,34.21,282.00,282.90,271.10,272.00,274.99,"35,903.00",281.70,"9,872,955.80",322,-9.70,11.80,-3.44,4.35,-1.10,311.90,316.03,405.90,271.10
ADLB,32.68,"1,375.00","1,380.00","1,372.00","1,380.00","1,376.54",291.00,"1,400.00","400,573.00",14,-20.00,8.00,-1.43,0.58,0.25,0.00,0.00,"2,705.00",256.80
AHPC,41.75,305.00,305.00,297.00,301.00,300.40,"59,800.00",303.00,"17,963,872.80",166,-2.00,8.00,-0.66,2.69,0.20,296.91,318.67,525.00,250.00
AIL,42.24,455.00,464.00,455.00,455.00,456.75,"2,333.00",461.00,"1,065,605.00",50,-6.00,9.00,-1.30,1.98,-0.39,485.94,555.41,768.90,344.00
AKJCL,42.19,233.50,233.50,224.10,226.00,225.76,"10,960.00",229.00,"2,474,356.80",71,-3.00,9.40,-1.31,4.19,0.11,199.50,202.38,310.00,159.80
AKPL,43.78,405.00,413.00,402.10,407.00,405.74,"46,051.00",409.00,"18,684,746.10",208,-2.00,10.90,-0.49,2.71,0.31,391.10,412.36,530.00,325.00
ALBSL,28.70,721.00,721.00,707.00,718.00,714.39,461.00,735.40,"329,334.00",18,-17.40,14.00,-2.37,1.98,0.50,975.49,"1,062.37","1,467.00",707.00
ALICL,38.78,623.40,628.00,619.20,620.00,622.59,"9,257.00",629.90,"5,763,346.80",95,-9.90,8.80,-1.57,1.42,-0.42,564.29,572.25,"1,007.70",428.00
API,40.30,257.50,260.00,254.00,255.90,256.11,"51,306.00",257.10,"13,140,133.00",290,-1.20,6.00,-0.47,2.36,-0.08,238.96,245.45,510.00,200.00
