Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,045.00","1,055.00","1,026.00","1,050.00","1,044.32","10,882.00","1,057.90","11,364,246.50",155,-7.90,29.00,-0.75,2.83,0.54,752.32,682.29,"1,094.30",500.10
ADBL,-,262.00,262.90,257.30,259.00,258.96,"17,310.00",261.00,"4,482,561.40",133,-2.00,5.60,-0.77,2.18,0.02,242.90,245.62,292.90,223.00
ADBLD83,-,"1,113.00","1,113.00","1,091.00","1,091.00","1,092.63",135.00,"1,135.00","147,505.00",3,-44.00,22.00,-3.88,2.02,-0.15,"1,028.41","1,003.61","1,144.00",941.00
AHL,-,524.00,524.00,501.10,503.00,506.30,"10,515.00",514.00,"5,323,725.00",88,-11.00,22.90,-2.14,4.57,-0.66,446.86,411.48,547.00,273.10
AHPC,-,152.00,152.00,149.00,149.10,149.84,"140,140.00",151.00,"20,998,931.50",424,-1.90,3.00,-1.26,2.01,-0.50,189.40,198.34,304.00,149.00
AKJCL,-,206.10,207.00,203.00,204.50,204.53,"28,990.00",206.90,"5,929,235.00",127,-2.40,4.00,-1.16,1.97,-0.01,214.79,196.78,250.00,141.30
AKPL,-,159.00,161.50,158.00,159.00,158.78,"42,547.00",159.90,"6,755,418.00",216,-0.90,3.50,-0.56,2.22,0.14,178.52,177.98,373.00,152.40
ALBSL,-,956.00,986.50,956.00,973.90,963.81,"3,792.00",967.20,"3,654,774.20",82,6.70,30.50,0.69,3.19,1.04,780.90,739.72,"1,045.00",543.00
ALICL,-,549.00,554.00,544.00,548.00,546.99,"35,203.00",549.00,"19,255,781.60",120,-1.00,10.00,-0.18,1.84,0.18,599.70,615.76,812.00,523.00
ANLB,-,"2,354.20","2,398.00","2,315.00","2,350.00","2,349.93",468.00,"2,400.00","1,099,768.40",26,-50.00,83.00,-2.08,3.59,0.00,"2,029.85","1,961.28","2,626.50","1,550.00"
API,-,164.00,169.00,164.00,165.90,165.09,"114,014.00",166.10,"18,822,045.30",386,-0.20,5.00,-0.12,3.05,0.49,181.27,178.86,256.20,154.70
AVYAN,-,949.00,966.00,916.30,942.00,938.13,"6,012.00",949.00,"5,640,008.00",95,-7.00,49.70,-0.74,5.42,0.41,716.25,682.96,"1,000.00",550.00
BARUN,-,309.00,313.90,302.10,302.20,307.22,"61,824.00",307.90,"18,993,693.50",226,-5.70,11.80,-1.85,3.91,-1.66,252.24,242.14,319.00,191.10
BBC,-,"4,000.00","4,000.00","3,892.00","3,920.00","3,913.49",593.00,"3,928.00","2,320,697.00",31,-8.00,108.00,-0.20,2.77,0.17,"3,809.32","3,777.55","4,539.00","3,340.00"
BEDC,-,426.00,432.00,415.00,423.90,419.85,"21,403.00",425.80,"8,985,955.50",210,-1.90,17.00,-0.45,4.10,0.96,365.32,317.20,450.70,170.00
BFC,-,474.00,483.00,462.00,470.00,471.52,"38,773.00",466.00,"18,282,239.50",254,4.00,21.00,0.86,4.55,-0.32,366.21,345.95,499.00,284.00
BGWT,-,927.00,927.00,911.10,912.00,914.41,"9,772.00",927.00,"8,935,631.10",148,-15.00,15.90,-1.62,1.75,-0.26,675.04,0.00,"1,361.70",352.00
BHDC,-,572.00,583.30,571.00,572.00,572.85,"6,242.00",580.00,"3,575,757.00",87,-8.00,12.30,-1.38,2.15,-0.15,496.58,445.93,634.20,286.50
BHL,-,349.00,360.90,346.00,349.90,349.81,"4,640.00",353.90,"1,623,140.60",93,-4.00,14.90,-1.13,4.31,0.02,333.83,296.41,394.00,192.70
BHPL,-,656.00,691.00,631.40,644.70,639.99,"8,638.00",644.00,"5,528,227.00",146,0.70,59.60,0.11,9.44,0.73,522.27,486.44,767.00,304.10
BNHC,-,631.00,647.00,631.00,641.00,638.85,"8,250.00",640.00,"5,270,472.00",99,1.00,16.00,0.16,2.54,0.34,493.67,441.82,734.40,270.10
BNT,-,"12,700.00","12,896.00","12,587.00","12,601.00","12,657.89",302.00,"12,700.00","3,822,682.00",22,-99.00,309.00,-0.78,2.45,-0.45,"12,949.09","12,886.29","17,508.00","10,500.00"
BPCL,-,295.00,295.00,288.00,288.20,288.63,"7,558.00",289.50,"2,181,478.30",67,-1.30,7.00,-0.45,2.43,-0.15,303.03,303.18,360.00,284.40
C30MF,-,8.70,8.76,8.70,8.76,8.72,"83,500.00",8.76,"728,250.00",7,0.00,0.06,0.00,0.69,0.44,8.70,8.47,10.00,7.61
CBBL,-,825.00,825.00,817.10,820.00,819.26,"9,283.00",825.00,"7,605,183.20",169,-5.00,7.90,-0.61,0.97,0.09,847.11,871.91,"1,025.00",800.00
CBLD88,-,"1,080.00","1,080.00","1,080.00","1,080.00","1,080.00",35.00,"1,100.00","37,800.00",2,-20.00,0.00,-1.82,0.00,0.00,"1,007.00",976.06,"1,136.00",884.00
CFCL,-,461.00,467.00,450.00,452.00,457.63,"41,886.00",455.20,"19,168,375.70",259,-3.20,17.00,-0.70,3.78,-1.25,370.70,356.24,488.00,298.00
CGH,-,833.00,844.80,833.00,833.10,834.44,"4,468.00",838.10,"3,728,299.40",71,-5.00,11.80,-0.60,1.42,-0.16,856.37,942.68,"1,520.00",760.00
CHCL,-,432.00,433.00,429.40,431.10,430.87,"25,109.00",433.00,"10,818,829.80",136,-1.90,3.60,-0.44,0.84,0.05,463.50,472.39,580.00,426.30
CHDC,-,"1,000.00","1,019.00",985.10,986.00,992.73,"51,859.00","1,000.90","51,481,955.70",290,-14.90,33.90,-1.49,3.44,-0.68,939.39,944.06,"1,217.20",627.00
CHL,-,303.80,314.10,302.00,307.00,306.48,"18,672.00",310.00,"5,722,680.40",120,-3.00,12.10,-0.97,4.01,0.17,303.33,275.94,349.50,194.10
CIT,-,"2,081.10","2,100.00","2,070.00","2,079.00","2,082.87","10,939.00","2,085.00","22,784,499.50",216,-6.00,30.00,-0.29,1.45,-0.19,"2,119.86","2,071.32","2,700.00","1,850.00"
CITY,-,683.00,689.90,675.00,676.00,679.88,"14,286.00",679.00,"9,712,828.70",162,-3.00,14.90,-0.44,2.21,-0.57,631.95,620.42,782.50,429.00
CIZBD90,-,"1,064.00","1,088.00","1,064.00","1,087.50","1,076.39",198.00,"1,045.80","213,126.10",8,41.70,24.00,3.99,2.26,1.02,0.00,0.00,"1,088.00","1,000.00"
CKHL,-,603.20,620.00,593.10,603.00,603.56,"14,964.00",615.00,"9,031,738.30",177,-12.00,26.90,-1.95,4.54,-0.09,557.08,0.00,686.80,300.00
CLI,-,470.00,480.00,470.00,471.50,473.99,"24,306.00",475.00,"11,520,801.70",579,-3.50,10.00,-0.74,2.13,-0.53,465.05,0.00,567.00,375.00
CMF1,-,9.00,9.00,8.95,8.95,8.99,"4,000.00",9.02,"35,950.00",3,-0.07,0.05,-0.78,0.56,-0.42,8.77,8.48,9.40,7.35
CMF2,-,8.25,8.25,8.11,8.11,8.13,600.00,8.09,"4,880.00",2,0.02,0.14,0.25,1.73,-0.29,8.08,7.96,10.39,6.81
CORBL,-,533.90,533.90,516.20,516.20,524.75,"5,655.00",524.00,"2,967,473.50",42,-7.80,17.70,-1.49,3.43,-1.66,436.64,400.35,561.00,303.00
CYCL,-,"1,490.00","1,499.00","1,452.00","1,472.90","1,464.42","6,661.00","1,475.10","9,754,510.20",109,-2.20,47.00,-0.15,3.24,0.58,"1,357.51","1,251.38","1,823.00",882.00
CZBIL,-,162.00,163.00,161.00,161.90,161.65,"12,224.00",163.70,"1,975,952.80",67,-1.80,2.00,-1.10,1.24,0.16,165.78,168.36,207.80,152.50
DDBL,-,780.20,783.50,768.00,768.00,773.05,"14,507.00",780.20,"11,214,635.90",130,-12.20,15.50,-1.56,2.02,-0.66,754.98,746.19,894.00,650.00
DHPL,-,200.00,208.70,199.00,202.80,203.02,"15,292.00",201.50,"3,104,538.20",126,1.30,9.70,0.65,4.87,-0.11,200.76,183.81,242.00,134.00
DLBS,-,"1,237.60","1,261.90","1,236.00","1,236.00","1,240.77","3,138.00","1,256.00","3,893,548.30",70,-20.00,25.90,-1.59,2.10,-0.39,"1,069.28",929.54,"1,544.00",579.00
DOLTI,-,418.00,420.00,406.70,406.70,413.59,"17,535.00",420.10,"7,252,217.90",167,-13.40,13.30,-3.19,3.27,-1.69,399.56,341.97,539.00,177.40
DORDI,-,438.00,448.20,426.60,437.00,442.05,"45,621.00",435.00,"20,166,580.00",289,2.00,21.60,0.46,5.06,-1.15,421.60,354.84,576.00,191.60
EBL,-,519.00,519.00,517.10,518.00,517.61,"15,540.00",520.90,"8,043,607.20",123,-2.90,1.90,-0.56,0.37,0.08,516.80,513.30,633.00,448.00
