Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,025.10","1,046.00","1,015.00","1,018.20","1,027.37","2,592.00","1,011.00","2,662,955.10",67,7.20,31.00,0.71,3.05,-0.90,"1,016.78",880.78,"1,491.00",500.10
ADBL,-,360.10,365.00,355.50,355.60,358.67,"61,970.00",353.10,"22,226,710.50",400,2.50,9.50,0.71,2.67,-0.86,294.21,276.31,428.40,223.00
ADBLD83,-,"1,091.00","1,091.00","1,090.00","1,090.00","1,090.66",302.00,"1,102.00","329,380.00",2,-12.00,1.00,-1.09,0.09,-0.06,"1,058.44","1,037.85","1,138.50",950.00
AHL,-,693.60,693.60,671.00,673.10,676.85,"3,961.00",680.00,"2,681,005.20",80,-6.90,22.60,-1.01,3.37,-0.56,549.81,507.97,904.00,297.30
AHPC,-,276.40,286.00,271.60,274.00,277.33,"351,140.00",271.00,"97,381,751.30",940,3.00,14.40,1.11,5.30,-1.22,200.77,208.11,349.00,149.00
AKJCL,-,210.00,218.00,206.00,207.10,210.83,"51,364.00",207.10,"10,829,035.90",296,0.00,12.00,0.00,5.83,-1.80,213.22,215.59,274.90,141.30
AKPL,-,240.00,253.00,237.70,240.00,242.96,"199,561.00",236.30,"48,485,502.30",767,3.70,15.30,1.57,6.44,-1.23,197.62,195.20,326.00,154.50
ALBSL,-,"1,025.00","1,080.00","1,025.00","1,039.00","1,049.01","12,608.00","1,005.00","13,225,937.20",303,34.00,55.00,3.38,5.37,-0.96,950.99,864.05,"1,177.00",543.00
ALICL,-,697.00,708.00,681.10,685.00,688.69,"30,134.00",684.00,"20,752,951.60",161,1.00,26.90,0.15,3.95,-0.54,628.36,634.46,825.00,523.00
ANLB,-,"5,050.00","5,665.00","4,901.00","5,665.00","5,090.98","2,920.00","5,150.00","14,865,672.20",147,515.00,764.00,10.00,15.59,10.13,"2,741.63","2,446.66","5,705.00","1,550.00"
API,-,323.30,333.00,315.00,315.90,320.26,"299,687.00",317.00,"95,979,055.00","1,380",-1.10,18.00,-0.35,5.71,-1.38,217.32,208.84,390.00,154.70
AVYAN,-,920.00,965.00,910.00,924.90,923.94,"2,990.00",913.00,"2,762,589.50",96,11.90,55.00,1.30,6.04,0.10,896.04,801.04,"1,195.00",550.00
