Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,996.00,996.00,975.20,989.00,989.00,0.00,0.00,991.90,444.00,978.50,"440,402.00",17,10.50,20.80,1.07,2.13,-0.29,"1,054.11","1,077.46","1,284.90",950.00
ADBL,-,312.00,313.90,312.00,312.40,312.40,0.00,0.00,312.76,"23,008.00",312.80,"7,195,946.30",124,-0.40,1.90,-0.13,0.61,-0.11,309.73,303.62,367.20,272.30
AHL,-,609.90,614.00,595.00,603.00,603.00,0.00,0.00,601.48,"5,483.00",603.00,"3,297,888.30",74,0.00,19.00,0.00,3.19,0.25,636.43,677.09,891.00,577.40
AHPC,-,286.50,286.50,275.00,276.40,276.40,0.00,0.00,276.94,"118,171.00",281.00,"32,726,203.70",336,-4.60,11.50,-1.64,4.18,-0.20,290.60,282.12,334.00,239.30
AKJCL,-,186.60,188.70,185.10,186.90,186.90,0.00,0.00,186.34,"48,359.00",187.10,"9,011,013.40",186,-0.20,3.60,-0.11,1.94,0.30,203.65,204.82,233.50,172.90
AKPL,-,238.40,246.90,238.40,242.00,242.00,0.00,0.00,243.27,"113,532.00",241.00,"27,619,231.00",266,1.00,8.50,0.41,3.57,-0.53,258.47,250.66,306.50,216.10
ALBSL,-,"1,018.20","1,079.00","1,015.00","1,054.00","1,054.00",0.00,0.00,"1,034.33","56,681.00","1,038.90","58,626,866.80",286,15.10,64.00,1.45,6.31,1.87,920.02,901.86,"1,080.00",771.00
ALICL,-,445.10,452.90,445.10,448.00,448.00,0.00,0.00,448.75,"28,268.00",451.00,"12,685,339.40",183,-3.00,7.80,-0.67,1.75,-0.17,519.97,598.62,831.00,430.00
ANLB,-,"6,100.00","6,180.00","6,100.00","6,174.90","6,174.90",0.00,0.00,"6,111.77",361.00,"6,139.90","2,206,349.80",32,35.00,80.00,0.57,1.31,1.02,"5,786.01","5,562.34","6,800.00","4,673.00"
API,-,280.00,283.40,278.10,279.40,279.40,0.00,0.00,279.42,"54,780.00",281.50,"15,306,697.80",235,-2.10,5.30,-0.75,1.91,-0.01,293.47,289.63,335.00,246.20
AVYAN,-,996.90,997.00,958.00,974.40,974.40,0.00,0.00,970.70,"3,870.00",977.90,"3,756,607.50",53,-3.50,39.00,-0.36,4.07,0.38,"1,029.85","1,055.74","1,306.80",906.00
BANDIPUR,-,566.00,610.50,566.00,610.50,610.50,0.00,0.00,610.27,"6,810.00",555.00,"4,155,966.00",681,55.50,44.50,10.00,7.86,0.04,0.00,0.00,610.50,285.00
BARUN,-,345.00,352.00,333.00,343.00,343.00,0.00,0.00,343.14,"349,895.00",344.90,"120,063,857.80","1,101",-1.90,19.00,-0.55,5.71,-0.04,388.22,430.82,589.00,292.10
BBC,-,"4,823.00","4,939.90","4,823.00","4,920.00","4,920.00",0.00,0.00,"4,893.37",270.00,"4,914.60","1,321,209.00",27,5.40,116.90,0.11,2.42,0.54,"5,330.49","5,454.63","7,247.00","4,127.50"
BEDC,-,581.40,581.40,559.00,567.10,567.10,0.00,0.00,568.68,"24,685.00",570.00,"14,037,917.70",207,-2.90,22.40,-0.51,4.01,-0.28,681.51,726.08,"1,080.00",501.00
BFC,-,483.00,483.00,460.00,468.00,468.00,0.00,0.00,464.11,"20,081.00",474.00,"9,319,798.30",156,-6.00,23.00,-1.27,5.00,0.83,487.23,520.41,951.60,411.50
BGWT,-,776.00,776.00,755.00,757.00,757.00,0.00,0.00,758.18,"1,885.00",763.90,"1,429,169.30",38,-6.90,21.00,-0.90,2.78,-0.16,897.00,952.69,"1,241.00",750.10
BHCL,-,489.00,506.00,468.20,469.50,469.50,0.00,0.00,488.67,"94,449.00",488.00,"46,154,473.50","1,436",-18.50,37.80,-3.79,8.07,-4.08,0.00,0.00,625.70,292.10
BHDC,-,479.00,494.00,475.00,485.10,485.10,0.00,0.00,487.16,"61,980.00",480.00,"30,194,075.70",293,5.10,19.00,1.06,4.00,-0.42,528.48,559.55,760.20,426.00
BHL,-,181.00,181.00,176.10,177.90,177.90,0.00,0.00,178.50,"89,992.00",179.60,"16,063,862.70",353,-1.70,4.90,-0.95,2.78,-0.34,202.66,241.59,410.00,164.00
BHPL,-,653.00,659.50,650.00,655.00,655.00,0.00,0.00,652.65,"2,035.00",658.00,"1,328,148.00",34,-3.00,9.50,-0.46,1.46,0.36,783.15,877.78,"1,308.40",650.00
BNHC,-,420.60,431.20,420.60,429.90,429.90,0.00,0.00,426.92,"8,765.00",425.30,"3,741,947.20",81,4.60,10.60,1.08,2.52,0.69,494.67,505.97,608.00,393.00
BNL,-,"16,600.00","16,600.00","16,530.00","16,590.00","16,590.00",0.00,0.00,"16,573.87",31.00,"16,320.00","513,790.00",3,270.00,70.00,1.65,0.42,0.10,"17,084.47","16,999.90","22,500.00","14,900.00"
BNT,-,"11,790.00","12,240.00","11,790.00","12,100.00","12,100.00",0.00,0.00,"12,091.00","1,320.00","11,590.00","15,960,116.00",65,510.00,450.00,4.40,3.82,0.07,"12,060.48","12,446.83","14,880.00","10,660.00"
BPCL,-,719.70,726.90,713.00,716.50,716.50,0.00,0.00,717.46,"99,693.00",719.70,"71,525,649.80",309,-3.20,13.90,-0.44,1.95,-0.13,759.34,644.27,"1,065.00",375.10
BUNGAL,-,634.70,634.70,582.90,589.00,589.00,0.00,0.00,600.82,"154,398.00",647.60,"92,764,782.50","7,334",-58.60,51.80,-9.05,8.89,-2.01,0.00,0.00,647.60,302.40
