Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,50.47,"1,150.00","1,218.90","1,150.00","1,207.80","1,200.00",7.80,0.01,"1,195.58","18,153.00","1,144.89","21,703,407.30",300,62.91,68.90,5.49,5.99,1.01,"1,093.40","1,082.12","1,468.00",965.00
ADBL,36.61,338.00,341.00,335.10,336.59,338.00,-1.41,0.00,337.30,"72,244.00",339.60,"24,367,907.80",408,-3.01,5.90,-0.89,1.76,-0.21,293.67,308.80,428.40,272.30
ADBLD83,34.70,"1,100.00","1,100.00","1,090.00","1,090.00","1,090.00",0.00,0.00,"1,090.72",696.00,"1,110.00","759,140.00",5,-20.00,10.00,-1.80,0.92,-0.07,"1,102.66","1,089.78","1,160.00","1,046.00"
AHL,48.93,667.00,700.00,651.00,685.61,690.00,-4.39,-0.01,673.23,"18,161.00",661.46,"12,226,561.80",228,24.15,49.00,3.65,7.53,1.81,707.01,711.32,904.00,579.50
AHPC,50.28,315.00,324.00,315.00,323.50,323.90,-0.40,0.00,320.92,"869,068.00",313.82,"278,900,262.40","2,339",9.68,9.00,3.08,2.86,0.80,277.75,274.24,349.00,210.00
AKJCL,51.20,219.90,233.50,219.90,228.59,229.00,-0.41,0.00,227.85,"487,211.00",224.33,"111,009,939.10","1,744",4.26,13.60,1.90,6.18,0.32,208.19,207.86,274.90,187.20
AKPL,52.68,285.00,293.00,285.00,289.39,288.90,0.49,0.00,289.10,"887,555.00",283.10,"256,592,480.00","2,525",6.29,8.00,2.22,2.81,0.10,247.35,247.72,326.00,206.30
ALBSL,40.83,920.00,950.00,920.00,930.05,931.00,-0.95,0.00,938.34,"13,099.00",931.51,"12,291,374.60",183,-1.46,30.00,-0.16,3.26,-0.89,848.67,862.19,"1,177.00",771.00
ALICL,48.13,548.00,548.00,533.10,538.53,537.80,0.73,0.00,537.89,"104,627.00",538.26,"56,278,095.60",345,0.27,14.90,0.05,2.79,0.12,669.47,689.81,831.00,484.80
ANLB,47.36,"5,611.10","5,929.00","5,532.00","5,785.00","5,795.00",-10.00,0.00,"5,599.86","1,978.00","5,633.84","11,076,526.20",59,151.16,397.00,2.68,7.18,3.20,"5,287.28","5,246.20","6,735.00","2,616.70"
API,51.69,326.00,327.00,319.00,326.63,327.00,-0.37,0.00,324.84,"744,394.00",320.52,"241,805,395.90","2,236",6.11,8.00,1.91,2.51,0.55,289.32,286.01,390.00,222.20
AVYAN,41.22,"1,160.00","1,182.00","1,135.00","1,159.81","1,144.70",15.11,0.01,"1,151.38","11,066.00","1,147.81","12,741,162.00",149,12.00,47.00,1.05,4.14,0.73,"1,071.74","1,055.43","1,306.80",832.00
BARUN,30.24,421.00,421.00,410.70,412.68,412.00,0.68,0.00,414.69,"130,223.00",413.87,"54,001,559.90",584,-1.19,10.30,-0.29,2.51,-0.49,478.23,456.57,589.00,296.10
BBC,50.84,"5,511.00","5,598.00","5,511.00","5,558.12","5,532.10",26.02,0.00,"5,566.66",817.00,"5,539.00","4,547,964.00",57,19.12,87.00,0.35,1.58,-0.15,"5,632.68","5,531.68","7,247.00","4,010.00"
BEDC,44.86,760.00,768.90,745.00,755.43,755.00,0.43,0.00,756.84,"32,595.00",762.37,"24,669,212.30",271,-6.94,23.90,-0.91,3.21,-0.19,761.31,712.11,"1,080.00",417.10
BFC,44.50,563.00,574.20,558.70,566.84,566.90,-0.06,0.00,565.31,"57,181.00",557.81,"32,325,033.90",494,9.03,15.50,1.62,2.77,0.27,543.97,598.23,951.60,456.00
BGWT,30.41,971.53,987.90,960.00,963.92,963.10,0.82,0.00,971.36,"10,331.00",971.53,"10,035,169.20",166,-7.61,27.90,-0.78,2.91,-0.77,"1,011.25","1,005.55","1,241.00",857.60
BHDC,55.16,635.00,665.00,614.00,655.08,654.30,0.78,0.00,643.93,"320,011.00",638.84,"206,063,689.60","1,185",16.24,51.00,2.54,8.31,1.70,566.35,595.41,829.70,426.00
BHL,47.83,228.00,229.00,223.00,224.48,224.90,-0.42,0.00,225.27,"465,492.00",224.99,"104,861,438.90","1,661",-0.51,6.00,-0.23,2.69,-0.35,274.02,311.25,520.00,202.20
BHPL,39.90,858.70,874.90,840.00,840.07,841.80,-1.73,0.00,850.79,"13,036.00",858.79,"11,090,961.30",153,-18.72,34.90,-2.18,4.15,-1.28,964.29,909.77,"1,308.40",648.00
BNHC,52.96,530.00,573.00,530.00,568.16,569.90,-1.74,0.00,564.71,"83,847.00",540.53,"47,348,968.50",566,27.63,43.00,5.11,8.11,0.61,520.90,512.98,689.80,440.00
BNL,33.12,"17,151.00","17,493.00","17,150.00","17,493.00","17,493.00",0.00,0.00,"17,236.00",40.00,"17,500.00","689,440.00",4,-7.00,343.00,-0.04,2.00,1.47,"17,200.58","17,316.15","22,500.00","14,900.00"
BNT,38.96,"13,100.00","13,100.00","12,950.00","12,953.40","12,953.40",0.00,0.00,"12,999.68",225.00,"13,125.00","2,924,929.00",18,-171.60,150.00,-1.31,1.16,-0.36,"12,930.41","13,329.79","18,100.00","12,050.00"
BPCL,40.95,995.00,"1,065.00",995.00,"1,033.28","1,035.00",-1.72,0.00,"1,034.39","455,934.00",991.25,"471,615,662.70","1,906",42.03,70.00,4.24,7.04,-0.11,554.10,511.23,"1,065.00",347.00
C30MF,45.98,10.28,10.45,10.28,10.44,10.45,-0.01,0.00,10.45,"78,750.00",10.28,"822,796.49",18,0.16,0.17,1.56,1.65,-0.08,9.42,9.47,10.92,8.65
CBBL,41.65,"1,140.00","1,143.00","1,110.00","1,124.44","1,122.20",2.24,0.00,"1,122.31","87,168.00","1,122.85","97,829,243.70",722,1.59,33.00,0.14,2.97,0.19,888.45,902.26,"1,155.00",821.50
