Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,925.00,938.00,923.00,930.00,930.00,0.00,0.00,930.86,"2,822.00",939.00,"2,626,876.50",62,-9.00,15.00,-0.96,1.63,-0.09,"1,043.71","1,053.78","1,284.90",923.00
ADBL,-,297.00,297.00,291.00,292.00,292.00,0.00,0.00,292.35,"11,848.00",294.00,"3,463,805.30",112,-2.00,6.00,-0.68,2.06,-0.12,311.92,304.27,344.90,272.30
AHL,-,583.00,583.00,571.30,572.00,572.00,0.00,0.00,575.22,"9,929.00",580.20,"5,711,323.70",102,-8.20,11.70,-1.41,2.05,-0.56,626.09,653.68,891.00,571.30
AHPC,-,281.90,281.90,277.00,278.60,278.60,0.00,0.00,278.32,"70,444.00",281.50,"19,605,999.40",226,-2.90,4.90,-1.03,1.77,0.10,289.28,283.80,334.00,239.30
AKJCL,-,183.20,185.00,182.00,182.40,182.40,0.00,0.00,182.51,"42,178.00",183.20,"7,697,745.70",172,-0.80,3.00,-0.44,1.65,-0.06,200.28,202.81,233.50,172.90
AKPL,-,245.00,246.70,243.00,243.90,243.90,0.00,0.00,244.48,"68,968.00",245.00,"16,861,300.20",166,-1.10,3.70,-0.45,1.52,-0.24,257.43,251.35,306.50,216.10
ALBSL,-,"1,085.00","1,122.00","1,085.00","1,109.00","1,109.00",0.00,0.00,"1,106.91","36,232.00","1,096.60","40,105,639.10",336,12.40,37.00,1.13,3.41,0.19,966.60,922.19,"1,237.90",771.00
ALICL,-,470.00,474.00,464.10,464.80,464.80,0.00,0.00,465.65,"33,687.00",469.50,"15,686,472.30",235,-4.70,9.90,-1.00,2.13,-0.18,485.73,566.82,831.00,430.00
ANLB,-,"6,294.00","6,294.00","6,168.20","6,168.20","6,168.20",0.00,0.00,"6,231.10",20.00,"6,180.00","124,622.00",2,-11.80,125.80,-0.19,2.04,-1.02,"5,925.51","5,692.14","6,800.00","4,673.00"
API,-,290.00,290.80,287.00,288.00,288.00,0.00,0.00,287.57,"103,102.00",290.00,"29,649,141.30",227,-2.00,3.80,-0.69,1.32,0.15,291.67,290.13,335.00,246.20
