Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,245.00","1,245.00","1,211.10","1,224.00","1,224.63","7,462.00","1,237.90","9,138,206.20",119,-13.90,33.90,-1.12,2.80,-0.05,"1,089.71","1,104.33","1,491.00",585.00
ADBL,-,314.00,315.00,306.50,309.00,311.27,"77,760.00",309.00,"24,204,318.00",498,0.00,8.50,0.00,2.77,-0.73,339.92,328.22,428.40,223.00
AHL,-,775.10,785.00,744.80,770.00,763.66,"27,785.00",785.00,"21,218,221.40",265,-15.00,40.20,-1.91,5.40,0.82,728.19,675.66,904.00,410.10
AHPC,-,290.00,293.50,280.00,280.70,286.32,"368,757.00",288.00,"105,582,097.70","1,099",-7.30,13.50,-2.53,4.82,-2.00,272.75,244.24,349.00,149.00
AKJCL,-,225.00,227.80,216.00,216.50,221.74,"458,986.00",224.20,"101,774,525.60","1,437",-7.70,11.80,-3.43,5.46,-2.42,209.69,209.81,274.90,150.90
AKPL,-,260.50,261.50,250.60,250.60,254.84,"271,583.00",256.40,"69,208,905.30","1,066",-5.80,10.90,-2.26,4.35,-1.69,248.29,229.01,326.00,157.20
ALBSL,-,913.00,934.00,909.90,909.90,916.91,"19,816.00",918.10,"18,169,494.80",203,-8.20,24.10,-0.89,2.65,-0.77,941.31,970.28,"1,177.00",616.90
ALICL,-,821.00,831.00,805.20,808.00,817.18,"99,727.00",818.00,"81,494,995.60",475,-10.00,25.80,-1.22,3.20,-1.14,736.76,702.59,831.00,523.00
ANLB,-,"4,751.00","4,932.70","4,720.00","4,773.00","4,764.46","2,653.00","4,748.10","12,640,113.70",83,24.90,212.70,0.52,4.51,0.18,"4,972.95","4,179.78","6,735.00","1,839.60"
API,-,310.00,310.90,300.00,300.20,303.17,"401,433.00",305.50,"121,703,527.50","1,417",-5.30,10.90,-1.73,3.63,-0.99,292.08,262.70,390.00,162.00
AVYAN,-,"1,200.00","1,224.00","1,190.10","1,200.00","1,200.21","11,913.00","1,212.00","14,298,145.00",150,-12.00,33.90,-0.99,2.85,-0.02,"1,028.16","1,012.56","1,306.80",580.00
BARUN,-,481.20,499.00,480.60,484.00,487.89,"93,442.00",491.00,"45,589,262.80",424,-7.00,18.40,-1.43,3.83,-0.80,408.73,376.32,524.00,211.00
BBC,-,"5,724.00","5,730.00","5,520.10","5,581.10","5,631.90","1,271.00","5,628.00","7,158,142.50",69,-46.90,209.90,-0.83,3.80,-0.91,"5,131.16","4,812.76","7,247.00","3,631.00"
BEDC,-,765.00,790.00,686.70,714.00,722.78,"96,820.00",763.00,"69,979,222.30",831,-49.00,103.30,-6.42,15.04,-1.23,622.10,561.82,"1,080.00",327.00
BFC,-,669.00,684.00,648.00,652.70,662.52,"55,471.00",658.00,"36,750,544.70",408,-5.30,36.00,-0.81,5.56,-1.50,662.83,608.59,951.60,313.00
BGWT,-,"1,130.00","1,162.80","1,117.60","1,133.90","1,129.26","10,780.00","1,149.90","12,173,373.80",172,-16.00,45.20,-1.39,4.04,0.41,"1,011.63",995.65,"1,361.70",548.00
BHDC,-,690.00,696.00,662.00,680.00,676.39,"35,679.00",690.00,"24,133,031.10",246,-10.00,34.00,-1.45,5.14,0.53,653.20,637.67,829.70,434.00
BHL,-,370.00,376.00,367.00,369.10,371.78,"28,106.00",366.00,"10,449,292.80",229,3.10,9.00,0.85,2.45,-0.73,399.92,393.72,520.00,312.00
BHPL,-,"1,046.00","1,046.00",991.00,991.00,"1,028.44","17,642.00","1,063.00","18,143,671.00",167,-72.00,55.00,-6.77,5.55,-3.78,829.08,772.66,"1,275.00",449.00
BNHC,-,568.00,569.10,546.70,549.00,553.51,"24,730.00",558.00,"13,688,424.60",278,-9.00,22.40,-1.61,4.10,-0.82,516.39,559.57,742.00,422.00
