Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,32.96,752.00,752.00,735.00,737.00,739.64,986.00,752.00,"729,289.60",41,-15.00,17.00,-1.99,2.31,-0.36,864.07,"1,033.42","1,660.00",735.00
ADBL,33.69,321.30,321.30,310.00,314.00,311.88,"11,440.00",315.00,"3,567,890.30",166,-1.00,11.30,-0.32,3.65,0.68,336.06,359.12,560.00,298.00
ADLB,33.84,300.40,300.40,300.40,300.40,300.40,10.00,294.60,"3,004.00",1,5.80,0.00,1.97,0.00,0.00,-,-,300.40,256.80
AHPC,33.89,319.20,319.20,306.00,306.00,309.45,"73,019.00",313.00,"22,595,582.10",310,-7.00,13.20,-2.24,4.31,-1.13,372.16,420.75,679.00,306.00
AKJCL,29.86,193.90,193.90,181.00,184.90,184.95,"24,566.00",190.10,"4,543,556.20",182,-5.20,12.90,-2.74,7.13,-0.03,215.17,245.42,394.00,162.00
AKPL,29.53,416.00,419.00,403.00,403.50,407.88,"52,299.00",416.90,"21,331,954.80",364,-13.40,16.00,-3.21,3.97,-1.09,445.61,474.80,669.90,369.20
ALBSL,30.20,"1,032.20","1,032.20",995.00,"1,000.00","1,003.55",943.00,"1,012.00","946,349.30",32,-12.00,37.20,-1.19,3.74,-0.36,"1,241.49","1,329.71","1,901.00",995.00
ALICL,35.40,541.00,549.90,537.10,540.00,542.13,"38,383.00",547.00,"20,808,712.80",306,-7.00,12.80,-1.28,2.38,-0.40,615.87,740.80,"1,398.00",484.00
API,33.23,227.30,227.30,218.00,218.20,220.53,"148,803.00",223.30,"32,815,999.80",693,-5.10,9.30,-2.28,4.27,-1.07,267.38,341.84,575.00,217.60
BARUN,32.62,236.00,236.00,226.00,232.00,229.79,"6,398.00",240.00,"1,470,197.90",59,-8.00,10.00,-3.33,4.42,0.95,370.34,419.09,595.00,226.00
BBC,32.35,"3,255.00","3,310.00","3,189.00","3,250.00","3,230.06",213.00,"3,320.00","688,003.00",14,-70.00,121.00,-2.11,3.79,0.61,"3,671.93","4,038.72","5,895.00","3,189.00"
BFC,29.94,350.00,354.90,346.00,346.00,348.78,"14,960.00",357.00,"5,217,795.40",109,-11.00,8.90,-3.08,2.57,-0.80,385.02,416.03,615.00,298.00
BHDC,32.25,414.60,414.60,394.00,409.00,400.79,"5,110.00",423.00,"2,048,021.00",160,-14.00,20.60,-3.31,5.23,2.01,-,-,520.00,334.00
BHL,26.15,289.00,289.00,267.00,270.00,276.38,"8,055.00",293.00,"2,226,236.60",144,-23.00,22.00,-7.85,8.24,-2.36,-,-,397.00,104.70
BNHC,40.86,413.00,413.00,370.00,386.00,378.18,"3,715.00",408.00,"1,404,922.90",59,-22.00,43.00,-5.39,11.62,2.03,415.22,-,744.00,246.70
BNT,34.85,"13,049.00","13,385.00","12,901.00","12,901.00","13,217.51",475.00,"13,049.00","6,278,318.50",10,-148.00,484.00,-1.13,3.75,-2.45,"13,443.12","13,760.77","17,670.00","9,750.00"
BOKD86,42.30,760.00,760.00,760.00,760.00,760.00,500.00,760.00,"380,000.00",7,0.00,0.00,0.00,0.00,0.00,-,-,"1,000.00",745.40
BPCL,31.35,300.00,302.00,298.00,299.00,299.17,"8,952.00",302.00,"2,678,212.50",104,-3.00,4.00,-0.99,1.34,-0.06,336.26,367.22,560.00,294.00
CBBL,32.37,"1,015.00","1,016.00",993.50,994.00,999.89,"11,178.00","1,015.00","11,176,803.30",260,-21.00,22.50,-2.07,2.26,-0.59,"1,038.43","1,120.06","1,912.50",882.00
CBLD88,25.90,853.10,854.10,853.10,854.10,853.60,50.00,870.00,"42,680.00",2,-15.90,1.00,-1.83,0.12,0.06,-,-,"1,000.00",853.10
CFCL,26.85,326.00,326.00,309.50,309.50,315.45,"15,000.00",320.10,"4,731,817.10",119,-10.60,16.50,-3.31,5.33,-1.92,322.99,368.30,642.00,237.00
CGH,34.16,960.40,970.00,950.00,969.00,958.63,"1,800.00",980.00,"1,725,534.00",57,-11.00,20.00,-1.12,2.11,1.07,"1,101.17","1,199.69","1,737.00",900.20
CHCL,33.33,365.00,372.90,364.00,364.00,365.80,"15,370.00",370.00,"5,622,273.00",108,-6.00,8.90,-1.62,2.45,-0.49,409.59,441.29,649.00,347.90
CHDC,30.07,644.00,656.00,632.00,632.00,639.53,"5,736.00",655.20,"3,668,362.30",113,-23.20,24.00,-3.54,3.80,-1.19,737.05,802.42,"1,130.00",630.00
CHL,25.46,216.20,220.00,213.00,215.00,215.79,"6,765.00",220.00,"1,459,803.90",62,-5.00,7.00,-2.27,3.29,-0.37,282.06,340.89,612.00,207.00
CIT,31.79,"1,870.00","1,890.00","1,870.00","1,873.00","1,877.68","4,471.00","1,886.00","8,395,119.80",149,-13.00,20.00,-0.69,1.07,-0.25,"2,485.98","2,737.22","3,646.00","1,865.00"
CLBSL,32.11,814.00,815.00,770.00,797.00,786.74,"2,642.00",815.00,"2,078,575.30",44,-18.00,45.00,-2.21,5.84,1.29,835.30,900.25,"1,450.00",662.50
CMF1,25.18,8.00,8.00,7.99,7.99,7.99,720.00,7.95,"5,755.00",2,0.04,0.01,0.50,0.13,-0.04,8.62,9.04,10.55,7.72
CMF2,23.78,8.26,8.26,8.11,8.20,8.14,"3,050.00",8.42,"24,812.00",5,-0.22,0.15,-2.61,1.85,0.79,9.23,9.53,10.89,7.95
CORBL,23.75,272.00,275.00,266.60,266.60,271.04,"3,235.00",277.00,"876,808.00",43,-10.40,8.40,-3.75,3.15,-1.66,342.55,416.75,999.00,211.30
CZBIL,31.47,190.00,193.00,189.00,191.00,189.68,"23,706.00",192.30,"4,496,545.30",192,-1.30,4.00,-0.68,2.12,0.69,216.82,238.79,420.00,188.80
DDBL,28.90,940.00,940.00,915.00,917.00,919.28,"3,634.00",933.00,"3,340,674.70",86,-16.00,25.00,-1.71,2.73,-0.25,"1,002.45","1,070.60","1,787.00",876.00
DHPL,26.98,192.00,192.00,183.00,183.00,186.23,"7,472.00",195.00,"1,391,524.80",64,-12.00,9.00,-6.15,4.92,-1.77,220.08,250.71,395.90,168.00
DORDI,28.09,294.00,294.00,275.60,276.00,281.06,"13,875.00",297.50,"3,899,698.60",220,-21.50,18.40,-7.23,6.68,-1.83,-,-,408.00,271.50
EBL,30.95,485.10,485.10,481.00,482.00,482.93,"6,771.00",488.60,"3,269,936.40",78,-6.60,4.10,-1.35,0.85,-0.19,480.62,508.61,750.00,411.00
EDBL,32.62,315.00,318.00,312.00,314.00,313.99,"12,520.00",318.00,"3,931,116.00",53,-4.00,6.00,-1.26,1.92,0.00,364.30,412.71,763.00,308.00
ENL,29.28,647.00,647.00,610.60,613.00,621.51,"2,483.00",637.00,"1,543,215.50",47,-24.00,36.40,-3.77,5.96,-1.39,723.47,-,"1,481.90",287.10
FMDBL,31.73,665.00,665.00,637.00,638.00,645.02,"18,426.00",663.10,"11,885,065.30",131,-25.10,28.00,-3.79,4.40,-1.10,683.53,733.56,"1,059.00",559.00
FOWAD,31.72,"2,561.00","2,565.00","2,530.00","2,533.00","2,538.34","3,725.00","2,570.00","9,455,324.50",144,-37.00,35.00,-1.44,1.38,-0.21,"2,454.62","2,393.61","3,040.00","2,000.00"
GBBL,31.18,373.00,373.50,365.00,365.30,368.09,"24,320.00",374.00,"8,951,913.50",218,-8.70,8.50,-2.33,2.33,-0.76,388.99,441.83,662.00,318.00
GBILD86/87,21.45,772.00,772.00,772.00,772.00,772.00,10.00,772.00,"7,720.00",1,0.00,0.00,0.00,0.00,0.00,-,-,"1,000.00",755.10
GBLBS,30.01,656.00,660.00,647.00,647.00,651.53,"3,710.00",660.00,"2,417,176.50",62,-13.00,13.00,-1.97,2.01,-0.70,765.39,832.87,"1,142.00",642.10
GFCL,30.41,456.00,464.40,448.20,448.20,453.59,"9,252.00",465.00,"4,196,593.10",86,-16.80,16.20,-3.61,3.61,-1.20,478.70,532.73,875.00,358.00
GHL,25.33,189.20,190.10,186.20,186.50,188.03,"13,134.00",193.00,"2,469,538.90",87,-6.50,3.90,-3.37,2.09,-0.82,221.13,258.62,445.00,169.00
GILB,29.85,"1,193.00","1,196.00","1,180.00","1,180.00","1,186.94","1,424.00","1,200.00","1,690,208.90",39,-20.00,16.00,-1.67,1.36,-0.59,"1,307.90","1,427.11","2,487.90","1,130.00"
GIMES1,27.79,8.42,8.86,8.30,8.86,8.44,"42,430.00",8.41,"358,097.50",33,0.45,0.56,5.35,6.75,4.74,10.09,10.63,23.41,8.27
GLBSL,24.70,914.00,915.00,900.00,901.00,909.14,164.00,931.00,"149,098.30",9,-30.00,15.00,-3.22,1.67,-0.90,"1,052.51","1,150.45","1,709.00",900.00
GLH,27.74,264.00,264.00,253.00,253.00,257.17,"4,771.00",268.00,"1,226,973.80",105,-15.00,11.00,-5.60,4.35,-1.65,338.22,382.83,582.00,253.00
GMFBS,35.65,878.80,878.80,866.00,866.00,871.84,210.00,896.70,"183,086.00",9,-30.70,12.80,-3.42,1.48,-0.67,997.69,"1,086.31","1,683.00",860.00
GMFIL,27.72,336.60,336.60,323.40,323.40,326.59,"11,861.00",330.00,"3,873,625.00",75,-6.60,13.20,-2.00,4.08,-0.98,325.59,365.14,609.90,223.90
GRDBL,36.28,260.00,263.00,252.00,252.00,256.33,"7,218.00",258.00,"1,850,166.10",48,-6.00,11.00,-2.33,4.37,-1.72,254.57,288.44,455.10,182.00
GUFL,29.48,540.60,540.60,515.00,518.00,520.70,"32,369.00",530.00,"16,854,523.30",247,-12.00,25.60,-2.26,4.97,-0.52,492.33,564.90,"1,080.00",357.00
GVL,30.63,320.00,320.00,301.00,302.00,303.67,"10,953.00",320.80,"3,326,086.00",199,-18.80,19.00,-5.86,6.31,-0.55,-,-,436.40,255.10
GWFD83,33.85,"1,010.00","1,010.00","1,010.00","1,010.00","1,010.00",266.00,"1,015.00","268,660.00",2,-5.00,0.00,-0.49,0.00,0.00,"1,095.61",-,"1,173.00","1,010.00"
