Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,029.00","1,065.00","1,029.00","1,050.00","1,050.00",0.00,0.00,"1,048.80",634.00,"1,049.88","664,941.00",26,0.12,36.00,0.01,3.50,0.11,"1,087.82","1,084.26","1,491.00",938.00
ADBL,-,285.70,291.00,285.70,290.21,290.00,0.21,0.00,288.98,"21,673.00",291.42,"6,263,062.50",141,-1.21,5.30,-0.42,1.86,0.42,299.51,323.55,428.40,249.90
ADBLD83,-,"1,111.80","1,111.80","1,111.80","1,090.00","1,111.80",-21.80,-0.02,"1,090.00",3.00,"1,111.80","3,270.00",1,-21.80,0.00,-1.96,0.00,0.00,"1,099.08","1,075.00","1,160.00","1,046.00"
AHL,-,644.90,644.90,615.00,615.42,616.00,-0.58,0.00,622.90,"6,351.00",632.65,"3,956,056.40",71,-17.23,29.90,-2.72,4.86,-1.22,741.36,721.37,904.00,464.00
AHPC,-,290.00,293.00,284.20,286.93,286.10,0.83,0.00,288.32,"207,169.00",289.02,"59,731,062.00",509,-2.09,8.80,-0.72,3.10,-0.48,267.02,273.07,349.00,149.00
AKJCL,-,208.00,208.00,204.00,205.34,204.20,1.14,0.01,205.11,"119,677.00",205.97,"24,547,353.00",346,-0.63,4.00,-0.31,1.96,0.11,205.91,209.37,274.90,150.90
AKPL,-,261.10,275.00,261.10,273.68,274.50,-0.82,0.00,269.48,"1,345,426.00",264.70,"362,559,072.80","3,214",8.98,13.90,3.39,5.32,1.54,239.44,245.63,326.00,157.20
ALBSL,-,801.10,816.00,800.00,805.02,810.00,-4.98,-0.01,805.55,"1,762.00",813.81,"1,419,370.70",55,-8.79,16.00,-1.08,2.00,-0.07,845.43,905.77,"1,177.00",771.00
ALICL,-,516.00,516.00,507.30,508.75,508.90,-0.15,0.00,510.50,"14,392.00",516.00,"7,347,049.90",142,-7.25,8.70,-1.41,1.71,-0.34,735.44,734.09,831.00,507.30
ANLB,-,"5,550.00","5,619.00","5,450.20","5,577.16","5,619.00",-41.84,-0.01,"5,497.06",516.00,"5,594.41","2,836,484.00",27,-17.25,168.80,-0.31,3.10,1.44,"5,245.62","5,051.94","6,735.00","2,290.10"
API,-,290.00,295.90,288.50,291.92,294.00,-2.08,-0.01,292.59,"110,358.00",293.16,"32,289,916.60",400,-1.24,7.40,-0.42,2.56,-0.23,280.40,290.82,390.00,163.80
AVYAN,-,"1,016.00","1,024.00","1,009.50","1,015.94","1,016.00",-0.06,0.00,"1,014.19","2,122.00","1,029.91","2,152,101.00",53,-13.97,14.50,-1.36,1.44,0.17,"1,075.52","1,034.67","1,306.80",832.00
BARUN,-,493.00,502.00,479.00,480.72,481.00,-0.28,0.00,487.97,"412,294.00",492.48,"201,187,895.40","2,078",-11.76,23.00,-2.39,4.80,-1.51,486.59,448.47,589.00,230.30
