Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,011.00","1,033.50","1,000.00","1,017.00","1,016.75","3,222.00","1,022.00","3,275,972.60",66,-5.00,33.50,-0.49,3.35,0.02,"1,120.69","1,030.92","1,491.00",550.10
ADBL,-,321.90,321.90,309.80,314.00,312.91,"52,420.00",324.17,"16,402,482.90",405,-10.17,12.10,-3.14,3.91,0.35,350.07,314.93,428.40,223.00
AHL,-,705.00,705.00,676.20,694.00,687.64,"7,690.00",719.00,"5,287,945.60",115,-25.00,28.80,-3.48,4.26,0.92,668.36,597.68,904.00,364.70
AHPC,-,253.90,253.90,239.30,243.40,242.82,"119,818.00",249.00,"29,094,409.70",439,-5.60,14.60,-2.25,6.10,0.24,253.98,224.28,349.00,149.00
AKJCL,-,196.00,197.00,189.00,194.00,192.12,"197,677.00",197.00,"37,978,627.40",836,-3.00,8.00,-1.52,4.23,0.97,212.70,211.85,274.90,150.90
AKPL,-,235.60,235.60,221.00,225.00,224.09,"148,144.00",231.00,"33,197,003.20",466,-6.00,14.60,-2.60,6.61,0.41,237.40,214.83,326.00,157.20
ALBSL,-,801.00,805.00,789.00,803.00,796.59,"4,829.00",816.50,"3,846,709.00",106,-13.50,16.00,-1.65,2.03,0.80,"1,000.41",947.87,"1,177.00",616.90
ALICL,-,709.00,710.00,702.10,704.00,704.46,"13,367.00",709.00,"9,416,495.80",106,-5.00,7.90,-0.71,1.13,-0.07,709.28,661.22,825.00,523.00
ANLB,-,"5,601.30","6,170.00","5,489.30","5,540.00","5,569.23","2,820.00","5,715.54","15,705,226.10",167,-175.54,680.70,-3.07,12.40,-0.53,"4,137.67","3,473.04","6,530.00","1,677.00"
API,-,255.00,260.00,251.00,254.90,253.69,"158,332.00",260.00,"40,167,359.60",600,-5.10,9.00,-1.96,3.59,0.47,274.37,240.50,390.00,162.00
AVYAN,-,"1,030.00","1,070.00",945.00,"1,014.00",983.95,"16,476.00","1,050.00","16,211,613.10",192,-36.00,125.00,-3.43,13.23,2.96,998.07,928.69,"1,195.00",574.50
BARUN,-,390.00,394.00,375.00,386.00,382.77,"47,781.00",390.30,"18,289,176.40",277,-4.30,19.00,-1.10,5.07,0.84,370.78,328.38,472.00,211.00
BBC,-,"5,980.20","5,989.90","5,782.00","5,889.00","5,883.76","1,602.00","6,088.00","9,425,785.70",85,-199.00,207.90,-3.27,3.60,0.09,"4,687.63","4,391.14","7,247.00","3,525.00"
BEDC,-,712.00,712.00,662.00,680.00,686.98,"49,737.00",699.00,"34,168,529.70",333,-19.00,50.00,-2.72,7.55,-1.03,504.03,461.39,743.00,280.10
BFC,-,626.20,627.00,575.10,605.00,598.72,"139,424.00",638.90,"83,476,181.90","1,044",-33.90,51.90,-5.31,9.02,1.04,629.63,549.15,951.60,309.10
BGWT,-,975.00,975.00,941.20,960.00,951.16,"1,474.00",978.00,"1,402,003.00",60,-18.00,33.80,-1.84,3.59,0.92,969.15,888.35,"1,361.70",497.90
BHDC,-,640.00,640.00,619.10,627.50,625.17,"10,405.00",640.00,"6,504,860.50",128,-12.50,20.90,-1.95,3.38,0.37,627.31,589.02,829.70,392.00
BHL,-,346.00,346.00,327.00,341.00,338.73,"9,334.00",349.90,"3,161,708.70",106,-8.90,19.00,-2.54,5.81,0.67,409.89,386.39,520.00,270.00
BHPL,-,818.00,865.00,802.00,835.10,840.44,"30,550.00",828.00,"25,675,494.30",223,7.10,63.00,0.86,7.86,-0.64,712.25,655.73,931.70,412.60
BNHC,-,470.00,470.00,457.00,459.00,463.44,"9,949.00",475.00,"4,610,737.40",134,-16.00,13.00,-3.37,2.84,-0.97,555.03,548.31,742.00,353.60
BNL,-,"16,014.80","16,014.80","16,014.80","16,014.80","16,014.80",10.00,"16,341.60","160,148.00",1,-326.80,0.00,-2.00,0.00,0.00,"16,946.66","16,141.00","23,765.60","6,360.20"
BNT,-,"14,015.00","14,100.00","12,750.00","12,750.00","13,356.74","2,370.00","14,050.00","31,655,464.00",114,"-1,300.00","1,350.00",-9.25,10.59,-4.76,"14,531.56","13,995.34","18,100.00","11,700.00"
BPCL,-,389.00,389.00,375.10,384.00,377.85,"16,021.00",389.00,"6,053,456.40",136,-5.00,13.90,-1.29,3.71,1.60,412.93,374.22,536.50,284.40
C30MF,-,8.94,9.10,8.93,9.10,9.02,"2,850.00",9.11,"25,712.00",7,-0.01,0.17,-0.11,1.90,0.86,9.68,9.38,10.92,8.11
CBBL,-,864.00,865.00,850.00,855.00,856.37,"11,135.00",861.20,"9,535,645.80",232,-6.20,15.00,-0.72,1.76,-0.16,963.17,922.10,"1,155.00",800.00
CBLD88,-,"1,138.10","1,150.00","1,138.10","1,150.00","1,146.03",75.00,"1,161.00","85,952.50",3,-11.00,11.90,-0.95,1.05,0.34,"1,082.65","1,056.79","1,187.90",941.00
CCBD88,-,"1,168.00","1,180.00","1,168.00","1,180.00","1,177.27",110.00,"1,169.90","129,500.00",2,10.10,12.00,0.86,1.03,0.23,"1,095.96","1,061.58","1,220.00",952.00
CFCL,-,575.00,575.00,524.30,540.00,544.32,"74,057.00",582.00,"40,311,008.00",602,-42.00,50.70,-7.22,9.67,-0.80,622.38,543.79,820.00,318.00
CGH,-,900.00,904.90,882.10,889.00,893.09,"19,880.00",900.00,"17,754,715.10",286,-11.00,22.80,-1.22,2.58,-0.46,980.86,927.12,"1,360.00",760.00
CHCL,-,517.00,520.00,498.00,504.80,501.26,"64,875.00",518.18,"32,519,210.00",443,-13.38,22.00,-2.58,4.42,0.70,561.46,522.59,697.00,426.30
CHDC,-,"1,600.00","1,600.00","1,550.00","1,578.00","1,574.15","30,822.00","1,570.10","48,518,352.90",244,7.90,50.00,0.50,3.23,0.24,"1,621.88","1,370.99","2,370.00",627.00
CHL,-,391.90,393.00,379.10,382.00,382.27,"22,104.00",390.50,"8,449,783.50",156,-8.50,13.90,-2.18,3.67,-0.07,367.33,349.75,447.00,238.00
CIT,-,"2,054.10","2,092.00","2,052.00","2,090.00","2,076.20","9,149.00","2,085.00","18,995,194.60",201,5.00,40.00,0.24,1.95,0.66,"2,201.53","2,172.20","2,700.00","1,887.00"
CITY,-,855.10,860.00,840.00,854.80,850.05,"12,261.00",865.00,"10,422,505.50",150,-10.20,20.00,-1.18,2.38,0.56,861.21,780.76,"1,168.50",559.00
CIZBD90,-,"1,145.00","1,145.00","1,145.00","1,145.00","1,145.00",25.00,"1,150.00","28,625.00",1,-5.00,0.00,-0.43,0.00,0.00,0.00,0.00,"1,205.00","1,000.00"
CKHL,-,706.00,721.70,690.00,715.00,706.24,"23,774.00",717.00,"16,790,246.20",186,-2.00,31.70,-0.28,4.59,1.22,666.43,628.44,800.00,447.90
CLI,-,670.00,680.00,668.00,677.20,672.37,"46,082.00",674.00,"30,984,164.90",508,3.20,12.00,0.47,1.80,0.71,633.86,576.82,731.00,418.50
CMF1,-,10.30,10.41,10.30,10.41,10.33,"15,750.00",10.50,"162,661.00",9,-0.09,0.11,-0.86,1.07,0.79,10.30,9.84,11.22,8.05
CMF2,-,9.40,9.58,9.40,9.40,9.42,"1,790.00",9.58,"16,862.00",5,-0.18,0.18,-1.88,1.91,-0.21,9.48,9.00,10.68,7.44
CORBL,-,"1,338.00","1,364.00","1,240.00","1,325.00","1,308.61","8,215.00","1,312.00","10,750,216.30",139,13.00,124.00,0.99,10.00,1.24,960.85,793.95,"1,920.00",332.20
CYCL,-,"1,617.00","1,670.00","1,550.00","1,670.00","1,579.37","15,080.00","1,650.00","23,816,874.80",202,20.00,120.00,1.21,7.74,5.43,"1,585.99","1,563.69","1,923.90","1,007.10"
CZBIL,-,226.30,226.30,216.10,219.10,218.76,"59,349.00",221.90,"12,983,242.20",183,-2.80,10.20,-1.26,4.72,0.15,227.97,206.22,296.00,152.50
CZBILP,-,123.00,123.00,123.00,123.00,123.00,"29,440.00",123.00,"3,621,120.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,100.00
