Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,995.00,"1,007.00",993.00,"1,002.00","1,002.00",0.00,0.00,999.61,"2,665.00",988.00,"2,663,960.10",57,14.00,14.00,1.42,1.41,0.24,984.54,"1,018.43","1,240.00",900.00
ADBL,-,312.00,319.00,311.00,317.60,317.60,0.00,0.00,316.86,"76,204.00",310.90,"24,145,710.90",258,6.70,8.00,2.16,2.57,0.23,306.78,310.24,344.90,272.30
ADBLD83,-,"1,063.70","1,063.70","1,063.70","1,063.70","1,063.70",0.00,0.00,"1,063.70",34.00,"1,085.40","36,165.80",2,-21.70,0.00,-2.00,0.00,0.00,"1,094.06","1,098.27","1,160.00","1,042.20"
AHL,-,515.00,530.00,503.00,526.00,526.00,0.00,0.00,518.98,"23,012.00",522.00,"11,942,668.40",198,4.00,27.00,0.77,5.37,1.34,573.61,593.01,750.00,461.10
AHPC,-,293.60,297.00,290.00,295.00,295.00,0.00,0.00,294.44,"199,310.00",289.90,"58,684,581.40",846,5.10,7.00,1.76,2.41,0.19,281.75,285.87,334.00,246.00
AKJCL,-,395.00,406.00,386.00,400.00,400.00,0.00,0.00,399.55,"860,475.00",392.60,"343,805,553.30","1,225",7.40,20.00,1.88,5.18,0.11,260.59,243.60,431.80,172.90
AKPL,-,278.00,285.00,275.00,282.00,282.00,0.00,0.00,281.61,"266,185.00",277.50,"74,959,649.80",816,4.50,10.00,1.62,3.64,0.14,258.49,260.80,317.00,224.70
ALBSL,-,"1,147.60","1,203.00","1,147.60","1,177.90","1,177.90",0.00,0.00,"1,167.18","10,171.00","1,171.00","11,871,346.40",187,6.90,55.40,0.59,4.83,0.91,"1,111.85","1,048.29","1,334.00",771.00
ALICL,-,460.00,467.00,452.00,466.00,466.00,0.00,0.00,463.00,"28,934.00",461.00,"13,396,334.70",168,5.00,15.00,1.08,3.32,0.64,468.21,478.96,762.00,430.00
ANLB,-,"5,682.80","6,128.60","5,682.80","6,128.60","6,128.60",0.00,0.00,"6,013.73","1,470.00","5,571.47","8,840,176.00",62,557.13,445.80,10.00,7.84,1.87,"6,243.58","6,058.49","6,800.00","5,015.00"
API,-,347.00,355.00,344.00,352.20,352.20,0.00,0.00,352.35,"740,288.00",349.00,"260,840,030.90","1,634",3.20,11.00,0.92,3.20,-0.04,300.11,299.36,368.90,258.80
AVYAN,-,"1,107.40","1,195.00","1,107.40","1,182.00","1,182.00",0.00,0.00,"1,171.36","9,523.00","1,130.00","11,154,900.00",131,52.00,87.60,4.60,7.91,0.90,"1,007.03","1,023.75","1,366.00",906.00
BANDIPUR,-,890.00,949.00,890.00,924.00,924.00,0.00,0.00,931.57,"94,954.00",907.00,"88,456,341.20","1,280",17.00,59.00,1.87,6.63,-0.82,0.00,0.00,"1,233.00",285.00
BARUN,-,362.00,377.00,357.10,377.00,377.00,0.00,0.00,367.94,"186,472.00",360.00,"68,609,875.60",665,17.00,19.90,4.72,5.57,2.40,341.53,356.88,589.00,292.10
BBC,-,"4,968.00","5,060.00","4,869.70","4,912.00","4,912.00",0.00,0.00,"4,943.69","1,044.00","4,888.00","5,161,215.00",59,24.00,190.30,0.49,3.91,-0.65,"4,878.83","5,065.17","6,537.00","4,480.00"
BEDC,-,455.00,455.00,446.00,454.70,454.70,0.00,0.00,450.42,"8,728.00",446.60,"3,931,305.20",105,8.10,9.00,1.81,2.02,0.94,551.23,605.04,872.00,424.00
BFC,-,472.00,480.00,472.00,472.20,472.20,0.00,0.00,476.08,"15,471.00",472.00,"7,365,492.00",110,0.20,8.00,0.04,1.69,-0.82,471.75,481.79,579.90,411.50
