Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,26.79,917.00,920.00,915.00,915.00,915.00,0.00,0.00,916.11,912.00,917.00,"835,493.00",24,-2.00,5.00,-0.22,0.55,-0.12,963.63,965.09,"1,175.00",827.90
ADBL,24.31,311.00,311.00,301.00,305.00,305.00,0.00,0.00,302.73,"41,071.00",307.90,"12,433,389.30",268,-2.90,10.00,-0.94,3.32,0.74,311.34,308.37,344.90,285.20
AHL,28.36,415.00,419.00,410.00,410.00,410.00,0.00,0.00,414.94,"1,857.00",414.00,"770,549.70",32,-4.00,9.00,-0.97,2.20,-1.21,491.60,521.56,699.00,405.00
AHPC,23.14,265.50,269.60,263.20,265.00,265.00,0.00,0.00,264.72,"30,498.00",265.90,"8,073,474.20",157,-0.90,6.40,-0.34,2.43,0.11,280.48,278.39,323.30,250.10
AKJCL,36.07,355.00,368.90,355.00,366.90,366.90,0.00,0.00,365.09,"237,038.00",362.10,"86,539,447.80",509,4.80,13.90,1.33,3.92,0.49,378.74,323.28,461.40,172.90
AKPL,26.57,254.00,259.60,253.10,254.70,254.70,0.00,0.00,254.54,"57,562.00",256.60,"14,652,017.90",201,-1.90,6.50,-0.74,2.57,0.06,269.84,262.86,317.00,227.50
ALBSL,24.14,"1,061.00","1,092.70","1,061.00","1,090.00","1,090.00",0.00,0.00,"1,079.60","3,254.00","1,091.00","3,513,018.30",64,-1.00,31.70,-0.09,2.99,0.95,"1,121.06","1,121.46","1,334.00",930.00
ALICL,25.68,424.50,424.50,418.00,418.00,418.00,0.00,0.00,420.14,"11,884.00",422.00,"4,992,932.10",129,-4.00,6.50,-0.95,1.56,-0.51,451.54,457.78,509.00,413.40
ANLB,36.73,"5,819.10","5,819.10","5,311.80","5,467.00","5,467.00",0.00,0.00,"5,374.94","2,737.00","5,999.00","14,711,221.80",102,-532.00,507.30,-8.87,9.55,1.68,"6,170.15","6,161.43","7,560.00","5,300.00"
APHL,31.21,824.00,834.80,812.00,828.00,828.00,0.00,0.00,827.77,"7,668.00",828.00,"6,347,310.50",261,0.00,22.80,0.00,2.81,0.03,0.00,0.00,"1,053.40",299.70
API,25.74,330.10,331.90,325.00,328.50,328.50,0.00,0.00,327.13,"127,348.00",330.00,"41,659,964.20",440,-1.50,6.90,-0.45,2.12,0.42,337.66,321.36,370.00,258.80
AVYAN,40.29,"1,060.00","1,065.00","1,050.00","1,051.00","1,051.00",0.00,0.00,"1,057.81","1,960.00","1,053.00","2,073,309.80",45,-2.00,15.00,-0.19,1.43,-0.65,"1,084.68","1,045.26","1,366.00",906.00
BANDIPUR,22.67,685.00,693.00,679.30,680.00,680.00,0.00,0.00,683.01,"30,104.00",692.00,"20,561,204.00",404,-12.00,13.70,-1.73,2.02,-0.44,835.87,0.00,"1,233.00",285.00
BARUN,23.27,318.20,322.90,318.00,318.70,318.70,0.00,0.00,319.19,"13,245.00",321.20,"4,227,737.60",89,-2.50,4.90,-0.78,1.54,-0.16,344.84,341.84,407.10,292.10
BBC,32.24,"4,200.00","4,293.00","4,150.00","4,249.00","4,249.00",0.00,0.00,"4,184.78",272.00,"4,289.00","1,138,259.00",18,-40.00,143.00,-0.93,3.45,1.51,"4,609.33","4,700.66","5,690.00","3,825.00"
BEDC,24.47,320.00,323.00,318.10,319.10,319.10,0.00,0.00,319.46,"13,199.00",323.00,"4,216,552.20",84,-3.90,4.90,-1.21,1.54,-0.11,405.09,455.30,774.90,303.10
BFC,26.62,494.20,499.00,490.00,494.60,494.60,0.00,0.00,493.03,"24,740.00",494.00,"12,197,676.00",117,0.60,9.00,0.12,1.84,0.32,487.14,483.01,562.00,411.50
BGWT,23.93,554.00,554.00,546.10,548.00,548.00,0.00,0.00,549.82,"1,602.00",556.00,"880,817.60",34,-8.00,7.90,-1.44,1.45,-0.33,676.81,708.53,944.00,516.10
BHCL,29.19,485.40,497.00,483.10,490.00,490.00,0.00,0.00,490.62,"19,700.00",489.00,"9,665,211.80",234,1.00,13.90,0.20,2.88,-0.13,547.57,538.13,699.00,292.10
BHDC,22.21,421.40,426.90,421.40,426.00,426.00,0.00,0.00,424.31,"1,583.00",426.00,"671,679.90",33,0.00,5.50,0.00,1.31,0.40,462.42,469.95,616.00,412.00
BHL,26.16,209.00,210.00,206.20,206.90,206.90,0.00,0.00,206.99,"68,161.00",208.90,"14,108,973.90",296,-2.00,3.80,-0.96,1.84,-0.05,218.49,206.67,264.40,164.00
BHPL,40.90,490.00,495.00,480.10,482.50,482.50,0.00,0.00,482.28,"3,914.00",497.00,"1,887,650.10",45,-14.50,14.90,-2.92,3.10,0.05,532.48,554.72,820.00,449.00
BJHL,20.90,694.00,694.00,660.00,670.00,670.00,0.00,0.00,672.14,"8,460.00",694.00,"5,686,291.80",140,-24.00,34.00,-3.46,5.15,-0.32,0.00,0.00,"1,305.00",270.10
BNHC,36.27,287.00,290.00,281.00,282.00,282.00,0.00,0.00,282.72,"9,682.00",286.20,"2,737,311.70",92,-4.20,9.00,-1.47,3.20,-0.26,336.53,378.38,613.80,261.30
BNT,36.02,"11,645.00","11,645.00","11,550.10","11,550.10","11,550.10",0.00,0.00,"11,538.55",65.00,"11,645.00","750,006.00",2,-94.90,94.90,-0.81,0.82,0.10,"11,715.19","11,698.83","12,780.00","10,660.00"
BPCL,24.76,650.00,650.00,638.00,649.80,649.80,0.00,0.00,641.90,"17,280.00",650.00,"11,091,989.50",127,-0.20,12.00,-0.03,1.88,1.22,688.49,705.31,909.60,612.00
BUNGAL,24.15,581.00,590.00,580.00,584.00,584.00,0.00,0.00,583.82,"18,488.00",584.80,"10,793,572.50",250,-0.80,10.00,-0.14,1.72,0.03,645.68,0.00,895.00,302.40
C30MF,23.48,10.15,10.15,9.91,9.91,9.91,0.00,0.00,9.99,300.00,9.90,"2,997.00",3,0.01,0.24,0.10,2.42,-0.81,10.01,9.76,10.50,8.70
CBBL,22.47,929.00,930.00,927.00,930.00,930.00,0.00,0.00,928.61,"4,726.00",929.00,"4,388,631.10",97,1.00,3.00,0.11,0.32,0.15,923.27,942.76,"1,124.00",882.00
CBLD88,40.21,"1,230.00","1,230.00","1,195.00","1,250.00","1,250.00",0.00,0.00,"1,197.12",26.00,"1,230.00","31,125.00",3,20.00,35.00,1.63,2.93,4.23,"1,219.76","1,194.88","1,325.00","1,108.00"
