Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,536.00,540.00,528.10,532.00,532.33,419.00,536.00,"223,047.00",24,-4.00,11.90,-0.75,2.25,-0.06,592.73,644.51,906.70,528.10
ADBL,-,267.50,267.50,259.20,260.80,260.94,"9,532.00",263.90,"2,487,237.90",112,-3.10,8.30,-1.17,3.20,-0.05,241.96,263.24,355.80,224.00
ADBLD83,-,950.00,950.00,950.00,950.00,950.00,150.00,950.00,"142,500.00",2,0.00,0.00,0.00,0.00,0.00,972.61,992.99,"1,144.00",865.10
AHL,-,286.20,289.00,280.50,286.20,286.90,460.00,292.00,"131,973.00",37,-5.80,8.50,-1.99,3.03,-0.24,0.00,0.00,480.90,273.10
AHPC,-,203.00,203.00,195.00,195.00,198.96,"22,873.00",200.00,"4,550,865.90",145,-5.00,8.00,-2.50,4.10,-2.03,266.62,279.26,364.00,190.00
AKJCL,-,151.00,152.00,145.70,145.80,147.37,"4,186.00",150.20,"616,907.70",54,-4.40,6.30,-2.93,4.32,-1.08,199.03,205.55,262.00,144.10
AKPL,-,156.00,165.00,156.00,160.50,161.75,"70,950.00",154.00,"11,475,836.40",481,6.50,9.00,4.22,5.77,-0.78,310.40,338.47,460.90,152.40
ALBSL,-,702.00,710.00,696.60,696.60,702.64,"2,663.00",710.00,"1,871,132.40",72,-13.40,13.40,-1.89,1.92,-0.87,725.20,800.52,"1,158.90",649.00
ALICL,-,689.00,691.00,676.00,680.00,681.87,"12,971.00",688.00,"8,844,587.00",85,-8.00,15.00,-1.16,2.22,-0.28,652.02,648.18,812.00,428.00
ANLB,-,"2,060.00","2,090.00","2,000.00","2,000.00","2,016.60",240.00,"2,059.00","483,984.00",15,-59.00,90.00,-2.87,4.50,-0.83,0.00,0.00,"2,651.00",403.80
API,-,170.90,171.90,167.50,167.60,169.49,"33,054.00",169.00,"5,602,437.30",187,-1.40,4.40,-0.83,2.63,-1.13,222.22,234.42,315.00,165.00
AVYAN,-,626.20,689.50,626.20,655.00,642.81,"5,574.00",638.90,"3,583,004.00",155,16.10,63.30,2.52,10.11,1.86,648.21,667.01,963.00,316.00
BARUN,-,223.00,224.00,217.00,220.00,220.11,"3,778.00",226.00,"831,574.00",58,-6.00,7.00,-2.65,3.23,-0.05,243.81,246.04,300.00,190.30
BBC,-,"3,786.00","3,823.00","3,765.00","3,765.00","3,785.56",153.00,"3,851.00","579,190.00",13,-86.00,58.00,-2.23,1.54,-0.55,"3,494.68","3,439.89","4,539.00","3,050.00"
BEDC,-,202.00,210.00,187.40,197.50,198.70,"9,425.00",201.00,"1,872,759.20",131,-3.50,22.60,-1.74,12.06,-0.61,0.00,0.00,326.30,170.00
BFC,-,312.90,314.00,301.00,301.00,306.73,"2,531.00",308.00,"776,328.70",30,-7.00,13.00,-2.27,4.32,-1.90,320.28,326.35,406.00,287.00
BHDC,-,314.00,314.00,302.30,304.20,306.52,"2,111.00",308.00,"647,058.20",58,-3.80,11.70,-1.23,3.87,-0.76,382.61,387.98,468.90,286.50
