Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,970.00,980.00,960.40,970.00,970.00,0.00,0.00,970.94,531.00,977.00,"515,567.80",29,-7.00,19.60,-0.72,2.04,-0.10,"1,000.70","1,024.28","1,269.00",900.00
ADBL,-,300.40,300.40,292.30,298.00,298.00,0.00,0.00,295.22,"21,933.00",294.60,"6,475,022.88",138,3.40,8.10,1.15,2.77,0.93,309.07,306.26,344.90,272.30
ADBLD83,-,"1,054.00","1,054.00","1,054.00","1,054.00","1,054.00",0.00,0.00,"1,054.00",25.00,"1,051.00","26,350.00",1,3.00,0.00,0.29,0.00,0.00,"1,096.35","1,099.26","1,160.00","1,046.00"
AHL,-,492.00,500.00,462.60,493.00,493.00,0.00,0.00,488.71,"14,115.00",500.00,"6,898,184.80",312,-7.00,37.40,-1.40,8.08,0.87,598.77,613.08,839.90,462.60
AHPC,-,271.00,283.80,271.00,280.00,280.00,0.00,0.00,278.28,"244,579.00",275.00,"68,061,304.60",618,5.00,12.80,1.82,4.72,0.61,280.36,285.08,334.00,242.50
AKJCL,-,359.00,359.00,349.00,352.00,352.00,0.00,0.00,353.11,"598,657.00",352.00,"211,389,927.40",842,0.00,10.00,0.00,2.87,-0.31,221.61,218.15,396.00,172.90
AKPL,-,265.00,268.00,258.80,263.80,263.80,0.00,0.00,263.51,"203,635.00",260.00,"53,659,096.30",534,3.80,9.20,1.46,3.55,0.11,253.21,256.87,306.50,216.10
ALBSL,-,"1,079.00","1,099.90","1,061.00","1,099.50","1,099.50",0.00,0.00,"1,075.83","7,415.00","1,101.00","7,977,306.40",127,-1.50,38.90,-0.14,3.67,2.15,"1,073.40",995.71,"1,250.00",771.00
ALICL,-,442.10,447.00,440.00,443.00,443.00,0.00,0.00,442.14,"21,947.00",444.30,"9,703,721.00",126,-1.30,7.00,-0.29,1.59,0.19,471.59,501.42,831.00,430.00
ANLB,-,"6,230.80","6,355.40","6,230.80","6,355.40","6,355.40",0.00,0.00,"6,338.55",218.00,"6,357.90","1,381,804.00",17,-2.50,124.60,-0.04,2.00,0.27,"6,110.86","5,914.05","6,800.00","4,700.00"
API,-,296.90,315.00,296.90,312.40,312.40,0.00,0.00,309.93,"1,054,543.00",302.00,"326,832,574.00","2,632",10.40,18.10,3.44,6.10,0.79,289.73,293.15,335.00,258.80
AVYAN,-,970.00,975.00,966.00,970.30,970.30,0.00,0.00,970.23,"2,975.00",970.00,"2,886,427.60",58,0.30,9.00,0.03,0.93,0.01,986.65,"1,006.61","1,245.00",906.00
BANDIPUR,-,957.00,957.00,935.00,937.90,937.90,0.00,0.00,943.77,"59,677.00",957.00,"56,321,271.30",880,-19.10,22.00,-2.00,2.35,-0.63,0.00,0.00,"1,233.00",285.00
BARUN,-,352.00,352.00,342.00,345.00,345.00,0.00,0.00,344.46,"42,095.00",346.00,"14,500,151.70",199,-1.00,10.00,-0.29,2.92,0.16,339.51,370.66,589.00,292.10
BBC,-,"4,695.90","4,695.90","4,600.00","4,620.00","4,620.00",0.00,0.00,"4,617.47",626.00,"4,607.20","2,890,534.50",38,12.80,95.90,0.28,2.08,0.05,"4,968.86","5,163.20","6,661.60","4,480.00"
BEDC,-,510.00,515.00,507.00,513.90,513.90,0.00,0.00,511.27,"14,763.00",510.00,"7,547,934.80",90,3.90,8.00,0.76,1.58,0.51,594.79,633.16,960.00,501.00
BFC,-,462.00,466.00,460.00,462.10,462.10,0.00,0.00,462.81,"7,016.00",459.20,"3,247,056.60",54,2.90,6.00,0.63,1.30,-0.15,474.28,482.24,684.00,411.50
BGWT,-,750.00,775.00,750.00,757.20,757.20,0.00,0.00,762.89,"2,762.00",751.00,"2,107,094.30",45,6.20,25.00,0.83,3.33,-0.75,809.23,854.28,"1,170.00",730.70
BHCL,-,592.00,592.10,576.40,581.00,581.00,0.00,0.00,580.29,"32,661.00",592.00,"18,952,934.10",371,-11.00,15.70,-1.86,2.72,0.12,0.00,0.00,699.00,292.10
BHDC,-,471.50,475.00,469.00,470.00,470.00,0.00,0.00,470.96,"22,283.00",470.70,"10,494,373.00",128,-0.70,6.00,-0.15,1.28,-0.20,517.71,512.75,706.00,426.00
BHL,-,201.70,201.70,196.00,197.20,197.20,0.00,0.00,198.12,"126,906.00",197.80,"25,142,889.80",472,-0.60,5.70,-0.30,2.91,-0.47,188.74,197.46,376.00,164.00
BHPL,-,543.90,564.40,543.90,549.00,549.00,0.00,0.00,551.75,"9,891.00",554.90,"5,457,388.30",102,-5.90,20.50,-1.06,3.77,-0.50,648.63,712.84,"1,308.40",503.10
BNHC,-,340.70,340.70,330.00,332.60,332.60,0.00,0.00,334.50,"19,023.00",334.10,"6,363,228.30",185,-1.50,10.70,-0.45,3.24,-0.57,466.90,483.17,613.80,313.10
BNL,-,"15,188.10","15,200.00","15,188.10","15,200.00","15,200.00",0.00,0.00,"15,196.28",32.00,"15,498.00","486,281.00",3,-298.00,11.90,-1.92,0.08,0.02,"16,274.49","16,716.69","22,500.00","14,635.80"
BNT,-,"11,769.00","11,780.00","11,769.00","11,780.00","11,780.00",0.00,0.00,"11,774.50",20.00,"11,700.00","235,490.00",2,80.00,11.00,0.68,0.09,0.05,"11,723.98","12,011.51","14,680.00","10,660.00"
BOKD86,-,"1,100.00","1,100.00","1,100.00","1,100.00","1,100.00",0.00,0.00,"1,100.00",25.00,"1,100.00","27,500.00",1,0.00,0.00,0.00,0.00,0.00,"1,066.14","1,051.98","1,139.30","1,005.50"
BPCL,-,695.90,749.00,682.00,713.00,713.00,0.00,0.00,719.32,"108,908.00",710.00,"78,339,792.40",466,3.00,67.00,0.42,9.82,-0.89,755.41,753.06,"1,065.00",380.70
BUNGAL,-,649.00,652.00,632.30,642.00,642.00,0.00,0.00,638.71,"9,866.00",649.00,"6,301,476.20",264,-7.00,19.70,-1.08,3.12,0.51,0.00,0.00,822.00,302.40
C30MF,-,9.56,9.72,9.56,9.63,9.63,0.00,0.00,9.70,"3,800.00",9.53,"36,856.00",8,0.10,0.16,1.05,1.67,-0.72,9.50,9.59,10.71,8.65
CBBL,-,931.00,935.00,916.30,923.00,923.00,0.00,0.00,922.73,"18,401.00",931.00,"16,979,119.60",195,-8.00,18.70,-0.86,2.04,0.03,991.77,975.11,"1,144.80",821.50
CBLD88,-,"1,182.10","1,182.10","1,182.10","1,182.10","1,182.10",0.00,0.00,"1,182.10",25.00,"1,189.00","29,552.50",1,-6.90,0.00,-0.58,0.00,0.00,"1,180.77","1,167.24","1,265.00","1,108.00"
CCBD88,-,"1,240.00","1,240.00","1,240.00","1,240.00","1,240.00",0.00,0.00,"1,240.00",175.00,"1,216.00","217,000.00",2,24.00,0.00,1.97,0.00,0.00,"1,183.90","1,170.16","1,281.00","1,115.00"
CFCL,-,520.90,527.00,520.00,522.30,522.30,0.00,0.00,521.60,"17,005.00",523.00,"8,869,774.80",85,-0.70,7.00,-0.13,1.35,0.13,503.81,513.16,676.90,445.10
CGH,-,820.00,830.00,817.60,826.00,826.00,0.00,0.00,825.41,"6,387.00",825.10,"5,271,865.90",93,0.90,12.40,0.11,1.52,0.07,899.63,918.02,"1,150.00",800.20
CHCL,-,475.30,475.30,461.10,468.00,468.00,0.00,0.00,465.15,"29,534.00",466.00,"13,737,842.90",170,2.00,14.20,0.43,3.08,0.61,490.51,503.48,599.60,456.00
