Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,27.85,840.00,852.00,821.30,827.00,837.61,713.00,838.00,"597,213.40",37,-11.00,30.70,-1.31,3.74,-1.28,964.12,"1,096.48","1,705.00",744.00
ADBL,44.88,321.00,323.00,319.00,320.00,320.41,"11,949.00",322.90,"3,828,524.90",178,-2.90,4.00,-0.90,1.25,-0.13,349.83,377.25,600.00,298.00
ADLB,41.60,272.40,272.40,272.40,272.40,268.42,20.00,267.10,"5,368.30",3,5.30,0.00,1.98,0.00,1.46,-,-,272.40,256.80
AHPC,30.51,358.00,364.00,354.00,359.00,359.50,"52,475.00",358.00,"18,864,771.00",268,1.00,10.00,0.28,2.82,-0.14,402.92,432.40,785.00,310.00
AKJCL,32.09,214.00,217.40,212.00,213.00,214.57,"29,340.00",214.00,"6,295,565.50",157,-1.00,5.40,-0.47,2.55,-0.74,232.45,256.07,502.00,162.00
AKPL,34.31,451.90,455.00,442.90,447.00,448.77,"51,450.00",443.10,"23,089,342.80",285,3.90,12.10,0.88,2.73,-0.40,455.66,484.44,882.40,369.20
ALBSL,29.69,"1,180.00","1,193.00","1,165.00","1,171.00","1,173.90",263.00,"1,170.00","308,737.00",13,1.00,28.00,0.09,2.40,-0.25,"1,295.61","1,359.56","2,020.00","1,136.80"
ALICL,27.30,596.00,597.00,585.00,588.10,591.53,"12,513.00",587.00,"7,401,787.10",96,1.10,12.00,0.19,2.05,-0.58,677.99,815.22,"1,513.00",484.00
API,28.67,264.10,265.00,257.00,261.00,261.48,"94,330.00",259.00,"24,665,667.30",498,2.00,8.00,0.77,3.11,-0.18,306.83,368.33,670.00,217.60
BARUN,32.10,280.00,282.00,276.00,277.00,278.79,"4,066.00",277.00,"1,133,541.20",49,0.00,6.00,0.00,2.17,-0.64,418.44,444.80,763.40,274.00
BBC,29.66,"3,700.00","3,745.00","3,600.00","3,600.00","3,645.75",463.00,"3,650.60","1,687,983.00",16,-50.60,145.00,-1.39,4.03,-1.27,"3,862.25","4,219.14","7,134.90","3,195.00"
